,response,context,context/0,context/1,context/2,context/3
0,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.,"Well, I know it's hard for young people to think about giving up their years, you know, their carefree years","So, what do you think about a year or two of public service?"
1,Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.,"Well, I know it's hard for young people to think about giving up their years, you know, their carefree years"
2,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.
3,Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life"
4,"they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.
5,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,"
6,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.
7,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,"
8,Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.
9,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing",Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better."
10,Uh-huh.,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing",Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there"
11,"and I, it changed, it probably changed my political views it changed my understanding of the world around me",Uh-huh.,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing",Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.
12,Uh-huh.,"and I, it changed, it probably changed my political views it changed my understanding of the world around me",Uh-huh.,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing",Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home
13,"and I think, um, in fact, if I had to do it all again I, you know, after that, you know, you never think of it because, I guess because I paid for all of my college education myself, I never thought about doing that because I had all these college loans I'd started paying back.",Uh-huh.,"and I, it changed, it probably changed my political views it changed my understanding of the world around me",Uh-huh.,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing",Uh-huh.
14,Huh.,"and I think, um, in fact, if I had to do it all again I, you know, after that, you know, you never think of it because, I guess because I paid for all of my college education myself, I never thought about doing that because I had all these college loans I'd started paying back.",Uh-huh.,"and I, it changed, it probably changed my political views it changed my understanding of the world around me",Uh-huh.,"and I did it, um, for one reason I wanted, I was working on a masters degree so I wanted to stay close to where I was working on a masters degree, but also because I just thought that it would be interesting to live some place else so totally different than my own up bringing"
15,"Um, so that was, that was one reason why I never considered it but now that I'm further along, and I'm still paying these college loans, I, I think realistically, you know, you can have your college loans delayed now, because I had them delayed because I'm back in graduate school at thirty years old,",Huh.,"and I think, um, in fact, if I had to do it all again I, you know, after that, you know, you never think of it because, I guess because I paid for all of my college education myself, I never thought about doing that because I had all these college loans I'd started paying back.",Uh-huh.,"and I, it changed, it probably changed my political views it changed my understanding of the world around me",Uh-huh.
16,Yeah.,"Um, so that was, that was one reason why I never considered it but now that I'm further along, and I'm still paying these college loans, I, I think realistically, you know, you can have your college loans delayed now, because I had them delayed because I'm back in graduate school at thirty years old,",Huh.,"and I think, um, in fact, if I had to do it all again I, you know, after that, you know, you never think of it because, I guess because I paid for all of my college education myself, I never thought about doing that because I had all these college loans I'd started paying back.",Uh-huh.,"and I, it changed, it probably changed my political views it changed my understanding of the world around me"
