,response,context,context/0,context/1,context/2,context/3
0,you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.,"Let's see, mine's pretty easy actually. Uh, I just got done reading a, a magazine or a couple magazine articles about the, uh, new Saturns."
1,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.
2,Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one."
3,"and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American"
4,"It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,"
5,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.
6,What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing"
7,"Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.
8,"Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away."
9,"Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,"
