,response,context,context/0,context/1,context/2,context/3
0,Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?,"Well, I am new to Texas, so I don't even know what the law is, in the state,"
1,"Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?
2,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?
3,Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number."
4,"It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper."
5,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.
6,Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,"
7,"I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing."
8,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.
9,Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system."
10,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed"
11,No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.
12,"I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that."
13,"Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally."
14,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.
