,response,context,context/0,context/1,context/2,context/3
0,Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.,"Well Brent, I've been, um, I kind of gave up my career about three years ago to stay home with my children because I thought, uh, if it, it's only going to be another year until the youngest is in school."
1,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.
2,Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids."
3,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.
4,Uh-huh. You must be a .,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,"
5,Yes.,Uh-huh. You must be a .,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.
6,So am I.,Yes.,Uh-huh. You must be a .,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time."
7,"Oh, you are?",So am I.,Yes.,Uh-huh. You must be a .,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.
8,"Yes, what a coincidence.","Oh, you are?",So am I.,Yes.,Uh-huh. You must be a .,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together."
9,"Yes and,","Yes, what a coincidence.","Oh, you are?",So am I.,Yes.,Uh-huh. You must be a .
10,"Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence.","Oh, you are?",So am I.,Yes.
11,"So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence.","Oh, you are?",So am I.
12,"Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence.","Oh, you are?"
13,"Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence."
14,"Right. Well, that's good. Um, how many children do you have?","Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,"
15,I have two.,"Right. Well, that's good. Um, how many children do you have?","Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about."
16,Two?,I have two.,"Right. Well, that's good. Um, how many children do you have?","Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning."
17,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh.",Two?,I have two.,"Right. Well, that's good. Um, how many children do you have?","Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too."
18,I have two daughters.,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh.",Two?,I have two.,"Right. Well, that's good. Um, how many children do you have?","Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together."
19,Uh-huh.,I have two daughters.,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh.",Two?,I have two.,"Right. Well, that's good. Um, how many children do you have?"
20,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful",Uh-huh.,I have two daughters.,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh.",Two?,I have two.
21,They are a handful.,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful",Uh-huh.,I have two daughters.,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh.",Two?
22,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.",They are a handful.,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful",Uh-huh.,I have two daughters.,"Uh-huh. I have a girl and a boy, and the boy's five, he's in kindergarten, and the girl is four. She'll be in kindergarten next year. Uh-huh."
23,Uh-huh.,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.",They are a handful.,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful",Uh-huh.,I have two daughters.
24,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.",Uh-huh.,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.",They are a handful.,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful",Uh-huh.
25,Uh-huh.,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.",Uh-huh.,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.",They are a handful.,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful"
26,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home",Uh-huh.,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.",Uh-huh.,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.",They are a handful.
27,Yes.,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home",Uh-huh.,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.",Uh-huh.,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids."
28,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.",Yes.,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home",Uh-huh.,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.",Uh-huh.
29,Uh-huh.,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.",Yes.,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home",Uh-huh.,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one."
30,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.",Uh-huh.,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.",Yes.,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home",Uh-huh.
31,Uh-huh.,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.",Uh-huh.,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.",Yes.,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home"
32,"But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children.",Uh-huh.,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.",Uh-huh.,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.",Yes.
33,"Well, no, and it's, it's just not, um, it's not as stable for the kids,","But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children.",Uh-huh.,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.",Uh-huh.,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids."
34,Right.,"Well, no, and it's, it's just not, um, it's not as stable for the kids,","But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children.",Uh-huh.,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.",Uh-huh.
35,"and they, everybody decided to come over and talk to me right now. But, uh, it's, yeah.",Right.,"Well, no, and it's, it's just not, um, it's not as stable for the kids,","But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children.",Uh-huh.,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important."
