,response,context,context/0,context/1,context/2,context/3
0,"Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote.","Okay, did you vote in the last, uh, national election?"
1,"Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote."
2,"Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good."
3,"Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?
4,"Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one."
5,"Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be."
6,"And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that."
7,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents."
8,Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that."
9,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting."
10,Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right."
11,"Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote."
12,"Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,"
13,"It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.
14,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote."
15,Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.
16,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas"
17,Yeah.,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful."
18,"You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.",Yeah.,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah."
19,"Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.",Yeah.,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go."
20,"Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull.","Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.",Yeah.,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.
21,"Yeah, it's kind of like in Louisiana where that, uh, guy that's like a Ku Klux Klan member something got elected.","Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull.","Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.",Yeah.,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse."
22,Yes. Uh-huh.,"Yeah, it's kind of like in Louisiana where that, uh, guy that's like a Ku Klux Klan member something got elected.","Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull.","Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.",Yeah.
23,Kind of scary when you think about that.,Yes. Uh-huh.,"Yeah, it's kind of like in Louisiana where that, uh, guy that's like a Ku Klux Klan member something got elected.","Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull.","Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things."
