,response,context,context/0,context/1,context/2,context/3
0,Tibby and Liberty.,"Oh, what are their names?","Yes, I have a dog and cat now.",Okay. Do you have any pets?,Yes.,"Hello, Lynn."
1,Which is the dog and which is the cat?,Tibby and Liberty.,"Oh, what are their names?","Yes, I have a dog and cat now.",Okay. Do you have any pets?,Yes.
2,Tibby is the dog and Liberty is the cat.,Which is the dog and which is the cat?,Tibby and Liberty.,"Oh, what are their names?","Yes, I have a dog and cat now.",Okay. Do you have any pets?
3,"Uh, wife and I, we have, we have two cats.",Tibby is the dog and Liberty is the cat.,Which is the dog and which is the cat?,Tibby and Liberty.,"Oh, what are their names?","Yes, I have a dog and cat now."
4,Oh.,"Uh, wife and I, we have, we have two cats.",Tibby is the dog and Liberty is the cat.,Which is the dog and which is the cat?,Tibby and Liberty.,"Oh, what are their names?"
5,"Uh, one's real nice, but the other one is a, well, she's pretty wild.",Oh.,"Uh, wife and I, we have, we have two cats.",Tibby is the dog and Liberty is the cat.,Which is the dog and which is the cat?,Tibby and Liberty.
6,Oh Ours are pretty calm.,"Uh, one's real nice, but the other one is a, well, she's pretty wild.",Oh.,"Uh, wife and I, we have, we have two cats.",Tibby is the dog and Liberty is the cat.,Which is the dog and which is the cat?
7,"Yeah, are they, um, just house pets?",Oh Ours are pretty calm.,"Uh, one's real nice, but the other one is a, well, she's pretty wild.",Oh.,"Uh, wife and I, we have, we have two cats.",Tibby is the dog and Liberty is the cat.
8,Uh-huh.,"Yeah, are they, um, just house pets?",Oh Ours are pretty calm.,"Uh, one's real nice, but the other one is a, well, she's pretty wild.",Oh.,"Uh, wife and I, we have, we have two cats."
9,"Yeah, that's, that's what ours are too.",Uh-huh.,"Yeah, are they, um, just house pets?",Oh Ours are pretty calm.,"Uh, one's real nice, but the other one is a, well, she's pretty wild.",Oh.
10,Yeah. Our cat we got from the pound the day the night she was going to be put to sleep. So that's why we call her Liberty.,"Yeah, that's, that's what ours are too.",Uh-huh.,"Yeah, are they, um, just house pets?",Oh Ours are pretty calm.,"Uh, one's real nice, but the other one is a, well, she's pretty wild."
11,"Oh, really. Oh, well, that's a nice, nice story. Um.",Yeah. Our cat we got from the pound the day the night she was going to be put to sleep. So that's why we call her Liberty.,"Yeah, that's, that's what ours are too.",Uh-huh.,"Yeah, are they, um, just house pets?",Oh Ours are pretty calm.
12,Do you want to hear about my other animals I've had?,"Oh, really. Oh, well, that's a nice, nice story. Um.",Yeah. Our cat we got from the pound the day the night she was going to be put to sleep. So that's why we call her Liberty.,"Yeah, that's, that's what ours are too.",Uh-huh.,"Yeah, are they, um, just house pets?"
13,"Sure, sure.",Do you want to hear about my other animals I've had?,"Oh, really. Oh, well, that's a nice, nice story. Um.",Yeah. Our cat we got from the pound the day the night she was going to be put to sleep. So that's why we call her Liberty.,"Yeah, that's, that's what ours are too.",Uh-huh.
14,I've had a skunk,"Sure, sure.",Do you want to hear about my other animals I've had?,"Oh, really. Oh, well, that's a nice, nice story. Um.",Yeah. Our cat we got from the pound the day the night she was going to be put to sleep. So that's why we call her Liberty.,"Yeah, that's, that's what ours are too."
