,response,context,context/0,context/1,context/2,context/3
0,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,","More money )),","AIDS research is something that, that, I think whether our country is putting enough money into it",What are we supposed to discuss again?,"Uh, go ahead.",Okay.
1,Uh-huh.,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,","More money )),","AIDS research is something that, that, I think whether our country is putting enough money into it",What are we supposed to discuss again?,"Uh, go ahead."
2,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California.",Uh-huh.,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,","More money )),","AIDS research is something that, that, I think whether our country is putting enough money into it",What are we supposed to discuss again?
3,Uh-huh.,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California.",Uh-huh.,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,","More money )),","AIDS research is something that, that, I think whether our country is putting enough money into it"
4,"And these were from other, people from other countries. He's a translator.",Uh-huh.,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California.",Uh-huh.,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,","More money )),"
5,Uh-huh.,"And these were from other, people from other countries. He's a translator.",Uh-huh.,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California.",Uh-huh.,"and actually I'm concerned that they're not. I have a friend who is working with, uh, who works with, uh, travel groups,"
6,"And in talking to the people from France he said, you know, he says, one of the things that really concerns me is your government is not telling you enough about how it and frightening this epidemic is. And they're letting, the information out slowly about how, you know, how big it is.",Uh-huh.,"And these were from other, people from other countries. He's a translator.",Uh-huh.,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California.",Uh-huh.
7,Huh.,"And in talking to the people from France he said, you know, he says, one of the things that really concerns me is your government is not telling you enough about how it and frightening this epidemic is. And they're letting, the information out slowly about how, you know, how big it is.",Uh-huh.,"And these were from other, people from other countries. He's a translator.",Uh-huh.,"and one of the ones that he's worked with was professionals who came in for an AIDS, uh, conference in, uh, California."
8,"Which is scary, you know, pretty scary when so many people get it. So, I guess I'm, I'm, I'd like to see us spend more. I don't know that spending more always gets it.",Huh.,"And in talking to the people from France he said, you know, he says, one of the things that really concerns me is your government is not telling you enough about how it and frightening this epidemic is. And they're letting, the information out slowly about how, you know, how big it is.",Uh-huh.,"And these were from other, people from other countries. He's a translator.",Uh-huh.
9,"Yeah. I'm, I'm ambivalent about it because, um, uh, well it is very frightening and scary. I have no perspective on how it relates to other diseases, and, uh, I mean whether,","Which is scary, you know, pretty scary when so many people get it. So, I guess I'm, I'm, I'd like to see us spend more. I don't know that spending more always gets it.",Huh.,"And in talking to the people from France he said, you know, he says, one of the things that really concerns me is your government is not telling you enough about how it and frightening this epidemic is. And they're letting, the information out slowly about how, you know, how big it is.",Uh-huh.,"And these were from other, people from other countries. He's a translator."
