,response,context,context/0,context/1,context/2,context/3
0,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year.","Oh, yes.","Real excited when I heard this. So far I've been trying to call all day because I keep getting these subjects like capital punishment so football, I love this."
1,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year.","Oh, yes."
2,We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year."
3,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans."
4,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.",Oh.
5,Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled."
6,"I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.
7,"Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.
8,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?"
9,I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.
10,"People running up saying, oh, what's the score, what's the score?",I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.
11,"Oh, boy, I bet all the men that got direct down there were just right on it","People running up saying, oh, what's the score, what's the score?",I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia."
12,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","Oh, boy, I bet all the men that got direct down there were just right on it","People running up saying, oh, what's the score, what's the score?",I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants."
13,Yep.,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","Oh, boy, I bet all the men that got direct down there were just right on it","People running up saying, oh, what's the score, what's the score?",I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention."
14,"You know, but I wasn't, I had forgotten or I probably wouldn't have been there.",Yep.,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","Oh, boy, I bet all the men that got direct down there were just right on it","People running up saying, oh, what's the score, what's the score?",I bet
15,"Yeah. Yeah, well, I am, I'm a big football fan. I never my father was a football fan my whole life and he used to have the football pool at the office and all this stuff and I just hated it. And I think I was just mad because he spent so much time watching football on Sundays.","You know, but I wasn't, I had forgotten or I probably wouldn't have been there.",Yep.,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","Oh, boy, I bet all the men that got direct down there were just right on it","People running up saying, oh, what's the score, what's the score?"
16,Yeah.,"Yeah. Yeah, well, I am, I'm a big football fan. I never my father was a football fan my whole life and he used to have the football pool at the office and all this stuff and I just hated it. And I think I was just mad because he spent so much time watching football on Sundays.","You know, but I wasn't, I had forgotten or I probably wouldn't have been there.",Yep.,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","Oh, boy, I bet all the men that got direct down there were just right on it"
