,response,context,context/0,context/1,context/2,context/3
0,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,","that's been,","Well,","Does your family normally have a reunion? Do you have one,"
1,Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,","that's been,","Well,"
2,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,","that's been,"
3,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,"
4,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.
5,Uh-huh.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,"
6,"so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.
7,"Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about."
8,"I know, that's","Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always,Right.
9,You could be responsible for that yourself.,"I know, that's","Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always
10,"do that, that's true.",You could be responsible for that yourself.,"I know, that's","Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.
11,Sure.,"do that, that's true.",You could be responsible for that yourself.,"I know, that's","Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together."
12,How about your family?,Sure.,"do that, that's true.",You could be responsible for that yourself.,"I know, that's","Well, it might be a good time for you to to, to start a tradition."
13,"Well, in my family, let's see, last October was the forty fifth annual  uh, reunion.",How about your family?,Sure.,"do that, that's true.",You could be responsible for that yourself.,"I know, that's"
14,"Wow, you're,  a pro at this.","Well, in my family, let's see, last October was the forty fifth annual  uh, reunion.",How about your family?,Sure.,"do that, that's true.",You could be responsible for that yourself.
15,"The first Sunday in October, the Jordan family gets together.","Wow, you're,  a pro at this.","Well, in my family, let's see, last October was the forty fifth annual  uh, reunion.",How about your family?,Sure.,"do that, that's true."
16,"Oh, that's good.","The first Sunday in October, the Jordan family gets together.","Wow, you're,  a pro at this.","Well, in my family, let's see, last October was the forty fifth annual  uh, reunion.",How about your family?,Sure.
