,response,context,context/0,context/1,context/2,context/3
0,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different .","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars","Okay. So, uh, Mike, what are your opinions on, uh, trial by jury?"
1,Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different .","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars"
2,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different ."
3,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range."
4,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.
5,Right.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.
6,"And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.
7,"Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates."
8,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right. they
9,Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.
