,response,context,context/0,context/1,context/2,context/3
0,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping.",Okay.
1,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping."
2,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?"
3,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,"
4,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods."
5,But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then."
6,"Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.
7,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?
8,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.
9,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.
10,That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.
11,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area."
12,Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah"
13,Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.
14,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.
15,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.,That would be really great.
16,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.
17,We just lived up there.,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?
18,"Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.
19,"Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,"
20,"Uh-huh. Really, oh, that would be,","Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.,I used to go with my brother.
