,response,context,context/0,context/1,context/2,context/3
0,Yeah. It's,"And it, it takes a lot of care like twenty-four hours a day someone, has to be, Well, there's someone in my, my fiancee's family.","And she's lived with us for like five years. So I kind of know how it is to, how to decide if you want to put somebody in a rest home or, um, like we, I mean we've had those discussions, you know, about should we put her in or because she's pretty senile and",Uh-huh.,"Um, actually I have, um, I've, I've been in them but, um, just visiting and, uh, we used to when we were like in, in our teen ages we'd go on Sundays and visit, you know, the older people. But, um, I have an elderly grandma that lives with us.","Um, I don't, I am only twenty-eight and I haven't had much experience with nursing homes. I don't, I have never visited any of them and, uh, I don't think I've ever even been in one. Have you?"
1,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever.",Yeah. It's,"And it, it takes a lot of care like twenty-four hours a day someone, has to be, Well, there's someone in my, my fiancee's family.","And she's lived with us for like five years. So I kind of know how it is to, how to decide if you want to put somebody in a rest home or, um, like we, I mean we've had those discussions, you know, about should we put her in or because she's pretty senile and",Uh-huh.,"Um, actually I have, um, I've, I've been in them but, um, just visiting and, uh, we used to when we were like in, in our teen ages we'd go on Sundays and visit, you know, the older people. But, um, I have an elderly grandma that lives with us."
2,Uh-huh.,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever.",Yeah. It's,"And it, it takes a lot of care like twenty-four hours a day someone, has to be, Well, there's someone in my, my fiancee's family.","And she's lived with us for like five years. So I kind of know how it is to, how to decide if you want to put somebody in a rest home or, um, like we, I mean we've had those discussions, you know, about should we put her in or because she's pretty senile and",Uh-huh.
3,"They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center.",Uh-huh.,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever.",Yeah. It's,"And it, it takes a lot of care like twenty-four hours a day someone, has to be, Well, there's someone in my, my fiancee's family.","And she's lived with us for like five years. So I kind of know how it is to, how to decide if you want to put somebody in a rest home or, um, like we, I mean we've had those discussions, you know, about should we put her in or because she's pretty senile and"
4,"Oh, really?","They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center.",Uh-huh.,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever.",Yeah. It's,"And it, it takes a lot of care like twenty-four hours a day someone, has to be, Well, there's someone in my, my fiancee's family."
5,So he gets a break two days a week but it's only for like two or three hours at a time.,"Oh, really?","They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center.",Uh-huh.,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever.",Yeah. It's
6,Uh-huh.,So he gets a break two days a week but it's only for like two or three hours at a time.,"Oh, really?","They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center.",Uh-huh.,"His grandmother too and they're, that her son, his uncle, whatever, you know, anyway. He, he has, he's recently retired and so he's the one who she moved in with when she had a stroke and, and all the other children are working or whatever."
7,"And, you know, just, you see a lot of things like you, you know, was a great golfer and wanted to play golf when he retired, and you know that a lot of the things he thought he would do when he retired he's not able to do now.",Uh-huh.,So he gets a break two days a week but it's only for like two or three hours at a time.,"Oh, really?","They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center.",Uh-huh.
8,Right.,"And, you know, just, you see a lot of things like you, you know, was a great golfer and wanted to play golf when he retired, and you know that a lot of the things he thought he would do when he retired he's not able to do now.",Uh-huh.,So he gets a break two days a week but it's only for like two or three hours at a time.,"Oh, really?","They're all my parents age. And, uh, so he's got, you know, his retirement though is really twenty-four hours a day. They have a day care two days a week. They call it senior citizen day care. But she goes in the senior citizen center."
9,"But he refuses to consider any other, I don't,",Right.,"And, you know, just, you see a lot of things like you, you know, was a great golfer and wanted to play golf when he retired, and you know that a lot of the things he thought he would do when he retired he's not able to do now.",Uh-huh.,So he gets a break two days a week but it's only for like two or three hours at a time.,"Oh, really?"
