,response,context,context/0,context/1,context/2,context/3
0,"So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.,Uh-huh.,"No, I'm not that old either","Well, um, since I'm in college, uh, I mean, uh, I haven't seen that much change I'm kind of young still, I don't know how much it changed in the last, uh, twenty years anyway. But, I don't know. Do you, do you have an idea of, of how much."
1,"Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.,Uh-huh.,"No, I'm not that old either"
2,"Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.,Uh-huh.
3,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.
4,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay."
5,More lax?,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either."
6,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress"
7,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that."
8,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.,"and, uh."
9,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.
10,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?
11,Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff"
12,"I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.
13,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.
14,Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.
15,"Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.
16,"Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.
17,"Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be."
18,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty."
19,Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.
20,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free."
21,Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,"
22,"No, huh-uh.",Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right."
23,"Yeah. Uh, maybe, maybe too a big social change that's, that's maybe for the worst is, uh, is, is how, um, the people's, uh, views on, on relationships has changed, you know, and now we have, now we have several, you know, we have to worry about AIDS and we have to worry about, uh, maybe people are becoming more aware, more, more afraid of relationships.","No, huh-uh.",Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot."
24,"Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,","Yeah. Uh, maybe, maybe too a big social change that's, that's maybe for the worst is, uh, is, is how, um, the people's, uh, views on, on relationships has changed, you know, and now we have, now we have several, you know, we have to worry about AIDS and we have to worry about, uh, maybe people are becoming more aware, more, more afraid of relationships.","No, huh-uh.",Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.
25,Uh-huh.,"Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,","Yeah. Uh, maybe, maybe too a big social change that's, that's maybe for the worst is, uh, is, is how, um, the people's, uh, views on, on relationships has changed, you know, and now we have, now we have several, you know, we have to worry about AIDS and we have to worry about, uh, maybe people are becoming more aware, more, more afraid of relationships.","No, huh-uh.",Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something."
26,"and, you know, we didn't have to talk about, well basically her thing was just don't do it, you know",Uh-huh.,"Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,","Yeah. Uh, maybe, maybe too a big social change that's, that's maybe for the worst is, uh, is, is how, um, the people's, uh, views on, on relationships has changed, you know, and now we have, now we have several, you know, we have to worry about AIDS and we have to worry about, uh, maybe people are becoming more aware, more, more afraid of relationships.","No, huh-uh.",Right. Just wasn't socially acceptable.
27,right. Yeah.,"and, you know, we didn't have to talk about, well basically her thing was just don't do it, you know",Uh-huh.,"Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,","Yeah. Uh, maybe, maybe too a big social change that's, that's maybe for the worst is, uh, is, is how, um, the people's, uh, views on, on relationships has changed, you know, and now we have, now we have several, you know, we have to worry about AIDS and we have to worry about, uh, maybe people are becoming more aware, more, more afraid of relationships.","No, huh-uh."
