,response,context,context/0,context/1,context/2,context/3
0,"Uh-huh. So you like a, a variety.","And the Moody Blues, and I like to listen to piano music a whole lot, and Willie Nelson.",Yeah,"So I like Gordon Lightfoot, do you know who he is?",Uh-huh.,"I was trying to think about some of my favorite people that I liked in music and they're, none of them are recent, right."
1,Yeah.,"Uh-huh. So you like a, a variety.","And the Moody Blues, and I like to listen to piano music a whole lot, and Willie Nelson.",Yeah,"So I like Gordon Lightfoot, do you know who he is?",Uh-huh.
2,"Sort of easy listening because you like country but then,",Yeah.,"Uh-huh. So you like a, a variety.","And the Moody Blues, and I like to listen to piano music a whole lot, and Willie Nelson.",Yeah,"So I like Gordon Lightfoot, do you know who he is?"
3,"But not all country. I don't like that, when they start,","Sort of easy listening because you like country but then,",Yeah.,"Uh-huh. So you like a, a variety.","And the Moody Blues, and I like to listen to piano music a whole lot, and Willie Nelson.",Yeah
4,Um.,"But not all country. I don't like that, when they start,","Sort of easy listening because you like country but then,",Yeah.,"Uh-huh. So you like a, a variety.","And the Moody Blues, and I like to listen to piano music a whole lot, and Willie Nelson."
5,I don't know. I just like Willie Nelson I guess because he's such a character.,Um.,"But not all country. I don't like that, when they start,","Sort of easy listening because you like country but then,",Yeah.,"Uh-huh. So you like a, a variety."
6,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.",I don't know. I just like Willie Nelson I guess because he's such a character.,Um.,"But not all country. I don't like that, when they start,","Sort of easy listening because you like country but then,",Yeah.
7,Yeah.,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.",I don't know. I just like Willie Nelson I guess because he's such a character.,Um.,"But not all country. I don't like that, when they start,","Sort of easy listening because you like country but then,"
8,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know",Yeah.,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.",I don't know. I just like Willie Nelson I guess because he's such a character.,Um.,"But not all country. I don't like that, when they start,"
9,My truck is broken down.,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know",Yeah.,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.",I don't know. I just like Willie Nelson I guess because he's such a character.,Um.
10,"Yeah, my truck's broken down and my house just burned down, you know.",My truck is broken down.,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know",Yeah.,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.",I don't know. I just like Willie Nelson I guess because he's such a character.
11,Yeah.,"Yeah, my truck's broken down and my house just burned down, you know.",My truck is broken down.,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know",Yeah.,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes."
12,"But,",Yeah.,"Yeah, my truck's broken down and my house just burned down, you know.",My truck is broken down.,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know",Yeah.
13,"There, there's a guy, have you ever heard of George Winston, he plays piano.","But,",Yeah.,"Yeah, my truck's broken down and my house just burned down, you know.",My truck is broken down.,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know"
14,No.,"There, there's a guy, have you ever heard of George Winston, he plays piano.","But,",Yeah.,"Yeah, my truck's broken down and my house just burned down, you know.",My truck is broken down.
15,"I think he's dead now, but he plays wonderfully.",No.,"There, there's a guy, have you ever heard of George Winston, he plays piano.","But,",Yeah.,"Yeah, my truck's broken down and my house just burned down, you know."
16,Uh-huh.,"I think he's dead now, but he plays wonderfully.",No.,"There, there's a guy, have you ever heard of George Winston, he plays piano.","But,",Yeah.
17,I like that.,Uh-huh.,"I think he's dead now, but he plays wonderfully.",No.,"There, there's a guy, have you ever heard of George Winston, he plays piano.","But,"
18,"Are, are you, do you play the piano, is, or you just like it?",I like that.,Uh-huh.,"I think he's dead now, but he plays wonderfully.",No.,"There, there's a guy, have you ever heard of George Winston, he plays piano."
19,"Very badly. I've got a piano,","Are, are you, do you play the piano, is, or you just like it?",I like that.,Uh-huh.,"I think he's dead now, but he plays wonderfully.",No.
20,Yeah.,"Very badly. I've got a piano,","Are, are you, do you play the piano, is, or you just like it?",I like that.,Uh-huh.,"I think he's dead now, but he plays wonderfully."
21,"my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.",Yeah.,"Very badly. I've got a piano,","Are, are you, do you play the piano, is, or you just like it?",I like that.,Uh-huh.
22,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.",Yeah.,"Very badly. I've got a piano,","Are, are you, do you play the piano, is, or you just like it?",I like that.
23,Yeah.,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.",Yeah.,"Very badly. I've got a piano,","Are, are you, do you play the piano, is, or you just like it?"
24,"because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but",Yeah.,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.",Yeah.,"Very badly. I've got a piano,"
25,"Oh, so do I.","because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but",Yeah.,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.",Yeah.
26,What's that?,"Oh, so do I.","because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but",Yeah.,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing."
27,Forgot about that.,What's that?,"Oh, so do I.","because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but",Yeah.,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think."
28,What's that?,Forgot about that.,What's that?,"Oh, so do I.","because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but",Yeah.
29,"I said so do I, I forgot about jazz",What's that?,Forgot about that.,What's that?,"Oh, so do I.","because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but"
30,"Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","I said so do I, I forgot about jazz",What's that?,Forgot about that.,What's that?,"Oh, so do I."
31,"Yes, we've got about five of those. I love them.","Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","I said so do I, I forgot about jazz",What's that?,Forgot about that.,What's that?
32,"Yeah, I love those, too. They're just so relaxing.","Yes, we've got about five of those. I love them.","Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","I said so do I, I forgot about jazz",What's that?,Forgot about that.
33,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,"Yeah, I love those, too. They're just so relaxing.","Yes, we've got about five of those. I love them.","Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","I said so do I, I forgot about jazz",What's that?
34,Yeah.,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,"Yeah, I love those, too. They're just so relaxing.","Yes, we've got about five of those. I love them.","Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","I said so do I, I forgot about jazz"
35,"and I just, I heard a piece and it was just so wonderful.",Yeah.,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,"Yeah, I love those, too. They're just so relaxing.","Yes, we've got about five of those. I love them.","Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection."
36,Yeah.,"and I just, I heard a piece and it was just so wonderful.",Yeah.,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,"Yeah, I love those, too. They're just so relaxing.","Yes, we've got about five of those. I love them."
37,And then even my eleven year old boy loves to listen to it.,Yeah.,"and I just, I heard a piece and it was just so wonderful.",Yeah.,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,"Yeah, I love those, too. They're just so relaxing."
38,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,",And then even my eleven year old boy loves to listen to it.,Yeah.,"and I just, I heard a piece and it was just so wonderful.",Yeah.,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it
39,Yeah.,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,",And then even my eleven year old boy loves to listen to it.,Yeah.,"and I just, I heard a piece and it was just so wonderful.",Yeah.
40,"and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,",Yeah.,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,",And then even my eleven year old boy loves to listen to it.,Yeah.,"and I just, I heard a piece and it was just so wonderful."
41,"I mean you can just sit, you know those little booklets that come along with it","and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,",Yeah.,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,",And then even my eleven year old boy loves to listen to it.,Yeah.
42,Yeah.,"I mean you can just sit, you know those little booklets that come along with it","and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,",Yeah.,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,",And then even my eleven year old boy loves to listen to it.
43,and you can just see the things that they're trying to show with music.,Yeah.,"I mean you can just sit, you know those little booklets that come along with it","and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,",Yeah.,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,"
44,Yeah.,and you can just see the things that they're trying to show with music.,Yeah.,"I mean you can just sit, you know those little booklets that come along with it","and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,",Yeah.
45,"My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it.",Yeah.,and you can just see the things that they're trying to show with music.,Yeah.,"I mean you can just sit, you know those little booklets that come along with it","and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,"
46,"Yeah. Oh, I see what you're saying.","My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it.",Yeah.,and you can just see the things that they're trying to show with music.,Yeah.,"I mean you can just sit, you know those little booklets that come along with it"
47,Huh?,"Yeah. Oh, I see what you're saying.","My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it.",Yeah.,and you can just see the things that they're trying to show with music.,Yeah.
48,Yeah.,Huh?,"Yeah. Oh, I see what you're saying.","My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it.",Yeah.,and you can just see the things that they're trying to show with music.
