,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Yeah, you know. I guess I enjoy, I enjoy jazz, listening to jazz sometime although I don't feel like I have a good, good understanding of it, or a good, a good feel for maybe what's good jazz and what's not, but, but, um, I enjoy it and, uh, sometimes I enjoy listening to, uh, fiddle music.","Oh, well my favorite, well, I, I don't really have a favorite, I, I like everything basically. Um, I guess if I had to pick, it would be like pop, I would think, but I like everything. So, it's kind of hard to choose sometimes.","Uh, probably the favorite instrument would be, uh, the violin.","Well,","Well, my favorite type of music is classical music, and, uh, I, I enjoy orchestral classical music and I enjoy classical guitar and classical piano, you know, and that's, those are, that's my favorite type."
1,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .",Uh-huh.,"Yeah, you know. I guess I enjoy, I enjoy jazz, listening to jazz sometime although I don't feel like I have a good, good understanding of it, or a good, a good feel for maybe what's good jazz and what's not, but, but, um, I enjoy it and, uh, sometimes I enjoy listening to, uh, fiddle music.","Oh, well my favorite, well, I, I don't really have a favorite, I, I like everything basically. Um, I guess if I had to pick, it would be like pop, I would think, but I like everything. So, it's kind of hard to choose sometimes.","Uh, probably the favorite instrument would be, uh, the violin.","Well,"
2,Yeah.,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .",Uh-huh.,"Yeah, you know. I guess I enjoy, I enjoy jazz, listening to jazz sometime although I don't feel like I have a good, good understanding of it, or a good, a good feel for maybe what's good jazz and what's not, but, but, um, I enjoy it and, uh, sometimes I enjoy listening to, uh, fiddle music.","Oh, well my favorite, well, I, I don't really have a favorite, I, I like everything basically. Um, I guess if I had to pick, it would be like pop, I would think, but I like everything. So, it's kind of hard to choose sometimes.","Uh, probably the favorite instrument would be, uh, the violin."
3,"So,",Yeah.,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .",Uh-huh.,"Yeah, you know. I guess I enjoy, I enjoy jazz, listening to jazz sometime although I don't feel like I have a good, good understanding of it, or a good, a good feel for maybe what's good jazz and what's not, but, but, um, I enjoy it and, uh, sometimes I enjoy listening to, uh, fiddle music.","Oh, well my favorite, well, I, I don't really have a favorite, I, I like everything basically. Um, I guess if I had to pick, it would be like pop, I would think, but I like everything. So, it's kind of hard to choose sometimes."
4,"I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","So,",Yeah.,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .",Uh-huh.,"Yeah, you know. I guess I enjoy, I enjoy jazz, listening to jazz sometime although I don't feel like I have a good, good understanding of it, or a good, a good feel for maybe what's good jazz and what's not, but, but, um, I enjoy it and, uh, sometimes I enjoy listening to, uh, fiddle music."
5,"Oh, Chris Xeros.","I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","So,",Yeah.,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .",Uh-huh.
6,Yeah.,"Oh, Chris Xeros.","I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","So,",Yeah.,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans ."
7,"Oh, you lucky thing.",Yeah.,"Oh, Chris Xeros.","I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","So,",Yeah.
8,"So, we used to go and listen to them all the time and, my parents still do.","Oh, you lucky thing.",Yeah.,"Oh, Chris Xeros.","I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","So,"
9,Yeah.,"So, we used to go and listen to them all the time and, my parents still do.","Oh, you lucky thing.",Yeah.,"Oh, Chris Xeros.","I grew up next door to, uh, the Richardson Symphony Orchestra leader so,"
10,"So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,",Yeah.,"So, we used to go and listen to them all the time and, my parents still do.","Oh, you lucky thing.",Yeah.,"Oh, Chris Xeros."
11,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,",Yeah.,"So, we used to go and listen to them all the time and, my parents still do.","Oh, you lucky thing.",Yeah.
12,Yeah.,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,",Yeah.,"So, we used to go and listen to them all the time and, my parents still do.","Oh, you lucky thing."
13,"Oh, gosh.",Yeah.,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,",Yeah.,"So, we used to go and listen to them all the time and, my parents still do."
14,Sure did.,"Oh, gosh.",Yeah.,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,",Yeah.
15,"Gosh, small world, huh?",Sure did.,"Oh, gosh.",Yeah.,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,"
16,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","Gosh, small world, huh?",Sure did.,"Oh, gosh.",Yeah.,"Oh, gosh, Chris Xeros You grew up with his children, too, then?"
17,Oh.,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","Gosh, small world, huh?",Sure did.,"Oh, gosh.",Yeah.
18,"We all go back to parents' houses on the weekends, and what not so,",Oh.,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","Gosh, small world, huh?",Sure did.,"Oh, gosh."
19,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","We all go back to parents' houses on the weekends, and what not so,",Oh.,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","Gosh, small world, huh?",Sure did.
20,Oh really?,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","We all go back to parents' houses on the weekends, and what not so,",Oh.,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","Gosh, small world, huh?"
21,"yeah So,",Oh really?,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","We all go back to parents' houses on the weekends, and what not so,",Oh.,"Yeah. We all went to high school together and, uh, and we're still in contact with each other."
22,It is a small world isn't it?,"yeah So,",Oh really?,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","We all go back to parents' houses on the weekends, and what not so,",Oh.
23,"Yeah, small world. So, I, uh, I know Chris",It is a small world isn't it?,"yeah So,",Oh really?,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","We all go back to parents' houses on the weekends, and what not so,"
24,"Yeah, he's a pretty nice guy.","Yeah, small world. So, I, uh, I know Chris",It is a small world isn't it?,"yeah So,",Oh really?,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,"
25,Most of the time,"Yeah, he's a pretty nice guy.","Yeah, small world. So, I, uh, I know Chris",It is a small world isn't it?,"yeah So,",Oh really?
26,"Yeah, well I never I had to work for him and I never would want to work for him. So",Most of the time,"Yeah, he's a pretty nice guy.","Yeah, small world. So, I, uh, I know Chris",It is a small world isn't it?,"yeah So,"
