,response,context,context/0,context/1,context/2,context/3
0,Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?,"Yes, I have four cats.",You said you have four cats?
1,"I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?,"Yes, I have four cats."
2,"Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?
3,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old."
4,Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.
5,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.
6,Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years."
7,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them."
8,Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,"
9,"And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.
10,"Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment."
11,"I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.
12,"Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside."
13,"And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.
14,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died."
15,Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh."
16,"my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat."
17,"The cat was here first so I know, it's hard.","my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand."
18,"And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","The cat was here first so I know, it's hard.","my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical."
19,"Oh, how funny.","And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","The cat was here first so I know, it's hard.","my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,"
20,"It's like all right, whose corners is this one.","Oh, how funny.","And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","The cat was here first so I know, it's hard.","my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.
21,"That's sweet, I have the two, the other two cats I have are outdoor cats.","It's like all right, whose corners is this one.","Oh, how funny.","And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","The cat was here first so I know, it's hard.","my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby."
22,"Oh, uh-huh.","That's sweet, I have the two, the other two cats I have are outdoor cats.","It's like all right, whose corners is this one.","Oh, how funny.","And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","The cat was here first so I know, it's hard."
23,"And they didn't used to be actually, but they got kind of wild and weren't doing very well inside, so I put them outside once I got a house and they're doing great out there, they love it. But the other one, the first one I got he doesn't want anything to do with outside unless you're there.","Oh, uh-huh.","That's sweet, I have the two, the other two cats I have are outdoor cats.","It's like all right, whose corners is this one.","Oh, how funny.","And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us."
24,"Oh, uh-huh.","And they didn't used to be actually, but they got kind of wild and weren't doing very well inside, so I put them outside once I got a house and they're doing great out there, they love it. But the other one, the first one I got he doesn't want anything to do with outside unless you're there.","Oh, uh-huh.","That's sweet, I have the two, the other two cats I have are outdoor cats.","It's like all right, whose corners is this one.","Oh, how funny."
