,response,context,context/0,context/1,context/2,context/3
0,"And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.,In the way that it's applied or it's applied at all?,"Okay. Capital punishment, oh, I honestly don't feel like it's strict enough in my opinion."
1,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.,In the way that it's applied or it's applied at all?
2,Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.
3,"I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?"
4,"That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?"
5,"There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?"
6,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years."
7,Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.
8,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years."
9,Yeah. Yeah.,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people."
