,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them",What do you like to watch on television ?
1,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them"
2,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes
3,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,"
4,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,"
5,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.
6,Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,"
7,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.
8,Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.
9,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.
10,Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.
11,"and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.
12,"Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,"
