,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.,"Okay. Uh, far as, you know, crime in the cities, I'm sure, like in yours it's pretty, pretty bad. Uh, probably the biggest thing we've got going now is the robberies and theft and probably murder are the two top ones that we have."
1,"What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.
2,"Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?
3,"Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs."
4,"I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point."
5,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.
6,I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?"
7,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this."
8,Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?"
9,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah."
10,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,"
11,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.
12,Um.,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so"
13,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.
14,Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,"
15,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.,Um.
16,Uh-huh.,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.
17,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.
18,Wow. That's huge .,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported."
19,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge .,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there.",Uh-huh.
20,Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge .,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there."
21,"It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.",Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge .,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.
