,response,context,context/0,context/1,context/2,context/3
0,"Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh,"Um, I try to ride the stationary bicycle every day about five miles","Well, do you exercise regularly, Judy?"
1,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh,"Um, I try to ride the stationary bicycle every day about five miles"
2,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh
3,But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?"
4,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,"
5,Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good."
6,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly."
7,Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.
8,"Um, but,",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.
9,Do you live in the District?,"Um, but,",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts."
