,response,context,context/0,context/1,context/2,context/3
0,"And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.,"Well, I'm in a, I'm in an urban area. I'm in Dallas.","Okay, what do you feel are some of the main problems?"
1,"It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.,"Well, I'm in a, I'm in an urban area. I'm in Dallas."
2,"It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.
3,"We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs."
4,"Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.
5,"Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though."
6,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too."
7,Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,"
8,"And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh."
9,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?"
10,Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle."
11,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that."
12,Really?,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.
13,And over half of it has been drug related.,Really?,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill."
14,"Um. Well, here, uh, I'm not sure how many Dallas has had. I've, uh, Houston is averaging about two a week or three or four, I, I don't know. A, a number every week.",And over half of it has been drug related.,Really?,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill."
15,Yeah.,"Um. Well, here, uh, I'm not sure how many Dallas has had. I've, uh, Houston is averaging about two a week or three or four, I, I don't know. A, a number every week.",And over half of it has been drug related.,Really?,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?
16,"Uh, Dallas is having quite a few. Seems like most of ours are occurring in late at night or, or, like I say, drug related. Uh, I guess the other thing was that are causing a lot of the crime now is the decrease in values. Seems like a, a lot of people don't hold human life quite as high as perhaps they used to.",Yeah.,"Um. Well, here, uh, I'm not sure how many Dallas has had. I've, uh, Houston is averaging about two a week or three or four, I, I don't know. A, a number every week.",And over half of it has been drug related.,Really?,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year."
