,response,context,context/0,context/1,context/2,context/3
0,You were?,"Uh, when I went to school, I know I was scared to death about being disciplined,",Uh-huh. Uh-huh. I agree with that.,and the parents do not let the teachers discipline the children the way that they need to be disciplined right now.,Uh-huh.,"Well, what I believe is one of the major uh, things that is wrong with our public school system is that, um, we do not have enough discipline"
1,and the discipline that my daughter receives now in going to school is just totally different.,You were?,"Uh, when I went to school, I know I was scared to death about being disciplined,",Uh-huh. Uh-huh. I agree with that.,and the parents do not let the teachers discipline the children the way that they need to be disciplined right now.,Uh-huh.
2,Uh-huh. Uh-huh.,and the discipline that my daughter receives now in going to school is just totally different.,You were?,"Uh, when I went to school, I know I was scared to death about being disciplined,",Uh-huh. Uh-huh. I agree with that.,and the parents do not let the teachers discipline the children the way that they need to be disciplined right now.
3,"You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom.",Uh-huh. Uh-huh.,and the discipline that my daughter receives now in going to school is just totally different.,You were?,"Uh, when I went to school, I know I was scared to death about being disciplined,",Uh-huh. Uh-huh. I agree with that.
4,"Yeah. Yeah, yeah. From what I understand, they act up pretty bad","You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom.",Uh-huh. Uh-huh.,and the discipline that my daughter receives now in going to school is just totally different.,You were?,"Uh, when I went to school, I know I was scared to death about being disciplined,"
5,"Yeah, that's right, that's right.","Yeah. Yeah, yeah. From what I understand, they act up pretty bad","You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom.",Uh-huh. Uh-huh.,and the discipline that my daughter receives now in going to school is just totally different.,You were?
6,"What, uh, grade is your daughter in?","Yeah, that's right, that's right.","Yeah. Yeah, yeah. From what I understand, they act up pretty bad","You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom.",Uh-huh. Uh-huh.,and the discipline that my daughter receives now in going to school is just totally different.
7,"My, my daughter's in the, um, fourth grade","What, uh, grade is your daughter in?","Yeah, that's right, that's right.","Yeah. Yeah, yeah. From what I understand, they act up pretty bad","You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom.",Uh-huh. Uh-huh.
8,"Uh-huh, uh-huh.","My, my daughter's in the, um, fourth grade","What, uh, grade is your daughter in?","Yeah, that's right, that's right.","Yeah. Yeah, yeah. From what I understand, they act up pretty bad","You know, you just, you did not see, I did not see anybody in my classrooms, when I was going to school, act up the way that kids do these days in the classroom."
9,"and, um, there's children in her classroom that just totally disrupt the classroom, where the teacher cannot teach","Uh-huh, uh-huh.","My, my daughter's in the, um, fourth grade","What, uh, grade is your daughter in?","Yeah, that's right, that's right.","Yeah. Yeah, yeah. From what I understand, they act up pretty bad"
10,"Uh-huh, uh-huh. Yeah.","and, um, there's children in her classroom that just totally disrupt the classroom, where the teacher cannot teach","Uh-huh, uh-huh.","My, my daughter's in the, um, fourth grade","What, uh, grade is your daughter in?","Yeah, that's right, that's right."
11,and when I went to school that just wasn't put up with.,"Uh-huh, uh-huh. Yeah.","and, um, there's children in her classroom that just totally disrupt the classroom, where the teacher cannot teach","Uh-huh, uh-huh.","My, my daughter's in the, um, fourth grade","What, uh, grade is your daughter in?"
12,"Oh, no, uh-huh. They always had a paddle in our school.",and when I went to school that just wasn't put up with.,"Uh-huh, uh-huh. Yeah.","and, um, there's children in her classroom that just totally disrupt the classroom, where the teacher cannot teach","Uh-huh, uh-huh.","My, my daughter's in the, um, fourth grade"
