,response,context,context/0,context/1,context/2,context/3
0,"Yeah,",Uh-huh. Oh. is that how you heard about this thing?,"Uh, I'm doing basically system, system design work and, uh, implementation work for the speech, for the speech group uh, here.","Uh, What kind of, what kind of work do you do?","Uh, yes, I am. I'm working in the computer science department here uh, at C M U.","Um, are you working right now?"
1,"Uh,","Yeah,",Uh-huh. Oh. is that how you heard about this thing?,"Uh, I'm doing basically system, system design work and, uh, implementation work for the speech, for the speech group uh, here.","Uh, What kind of, what kind of work do you do?","Uh, yes, I am. I'm working in the computer science department here uh, at C M U."
2,actually through electronic mail.,"Uh,","Yeah,",Uh-huh. Oh. is that how you heard about this thing?,"Uh, I'm doing basically system, system design work and, uh, implementation work for the speech, for the speech group uh, here.","Uh, What kind of, what kind of work do you do?"
3,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.",actually through electronic mail.,"Uh,","Yeah,",Uh-huh. Oh. is that how you heard about this thing?,"Uh, I'm doing basically system, system design work and, uh, implementation work for the speech, for the speech group uh, here."
4,Uh-huh.,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.",actually through electronic mail.,"Uh,","Yeah,",Uh-huh. Oh. is that how you heard about this thing?
5,"Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.",Uh-huh.,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.",actually through electronic mail.,"Uh,","Yeah,"
6,"Right. So it's pretty fair they've got you slaving away,  at, at this point","Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.",Uh-huh.,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.",actually through electronic mail.,"Uh,"
7,Exactly. Exactly.,"Right. So it's pretty fair they've got you slaving away,  at, at this point","Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.",Uh-huh.,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.",actually through electronic mail.
8,Yeah.,Exactly. Exactly.,"Right. So it's pretty fair they've got you slaving away,  at, at this point","Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.",Uh-huh.,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute."
9,What about you?,Yeah.,Exactly. Exactly.,"Right. So it's pretty fair they've got you slaving away,  at, at this point","Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.",Uh-huh.
10,"Well, um, I'm research stuff here now so what they, they have, uh, um, okay, benefits package. It's not quite as good as industry but one of the significant, um, benefits here is that you can take, uh, up to two courses a semester, um, and they pay for you know, pay for the classes.",What about you?,Yeah.,Exactly. Exactly.,"Right. So it's pretty fair they've got you slaving away,  at, at this point","Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so."
