,response,context,context/0,context/1,context/2,context/3
0,What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah.",What part of the country are you in?
1,"Um, the South Hills area, Beaver County, well originally Beaver County .",What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah."
2,Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County .",What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen"
3,"And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County .",What part of Pittsburgh?,Yeah.,"Oh, are you really?"
4,"Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County .",What part of Pittsburgh?,Yeah.
5,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County .",What part of Pittsburgh?
6,I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County ."
7,"Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.
8,"Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?"
9,"Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County."
10,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is."
11,Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.
12,"Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,"
13,"No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh"
14,"Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now."
15,"And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?"
16,"No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh
17,"place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?"
18,"so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does."
19,"Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh."
20,"Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?"
21,"Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,"
22,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what"
23,Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah."
24,"It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?"
25,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled."
26,Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful."
27,"More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm."
28,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.
29,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we."
30,But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?"
31,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm
32,Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,"
33,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden."
34,Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah
35,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.
36,Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um."
37,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.
38,Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years."
39,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.
40,Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married"
41,"and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.
42,"Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh"
43,"And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.
44,"Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I"
45,"Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.
46,"Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas."
47,"It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh."
48,"Uh-huh, uh-huh.","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more."
49,"you know, in terms of, *listen; with previous slash unit? and in terms of housing down here, um, you really have your pick but it's just everything's overpriced for the economy.","Uh-huh, uh-huh.","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?"
50,"Oh, it's terrible. I,","you know, in terms of, *listen; with previous slash unit? and in terms of housing down here, um, you really have your pick but it's just everything's overpriced for the economy.","Uh-huh, uh-huh.","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us."
51,"It really is, I mean we're, we're in a leased town home, and it's, uh, you're probably, your teeth will probably fall out figuratively speaking, it's nine hundred a month.","Oh, it's terrible. I,","you know, in terms of, *listen; with previous slash unit? and in terms of housing down here, um, you really have your pick but it's just everything's overpriced for the economy.","Uh-huh, uh-huh.","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time."
52,"Oh, I'm not surprised.","It really is, I mean we're, we're in a leased town home, and it's, uh, you're probably, your teeth will probably fall out figuratively speaking, it's nine hundred a month.","Oh, it's terrible. I,","you know, in terms of, *listen; with previous slash unit? and in terms of housing down here, um, you really have your pick but it's just everything's overpriced for the economy.","Uh-huh, uh-huh.","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean"
53,"But, you know what, if you, if you get anything under five hundred you get into what they call high density living you know, the big apartment complexes","Oh, I'm not surprised.","It really is, I mean we're, we're in a leased town home, and it's, uh, you're probably, your teeth will probably fall out figuratively speaking, it's nine hundred a month.","Oh, it's terrible. I,","you know, in terms of, *listen; with previous slash unit? and in terms of housing down here, um, you really have your pick but it's just everything's overpriced for the economy.","Uh-huh, uh-huh."
