,response,context,context/0,context/1,context/2,context/3
0,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?","Well, my home at the moment is an apartment.","Okay. What, uh, go ahead and tell me about your home"
1,Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?","Well, my home at the moment is an apartment."
2,"Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?"
3,"No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida."
4,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting."
5,Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?"
6,"It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.
7,"Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging"
8,"Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay"
9,"Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment."
10,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.
11,Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed."
12,"And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat."
13,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,"
14,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large"
15,that's still fairly new.,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger."
16,"And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.
17,"Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old."
18,"but,","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,"
19,"Oh, you're kidding Well, do you mind if I ask what it's worth down there, I mean, what it's,","but,","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.
20,"I really haven't, I really haven't, uh, when we built it ten years ago, it was, it ran around a hundred and forty thousand dollars.","Oh, you're kidding Well, do you mind if I ask what it's worth down there, I mean, what it's,","but,","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.
21,Okay.,"I really haven't, I really haven't, uh, when we built it ten years ago, it was, it ran around a hundred and forty thousand dollars.","Oh, you're kidding Well, do you mind if I ask what it's worth down there, I mean, what it's,","but,","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars"
