,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,","Probably so,","Okay, for as far as, um, I would think the, probably the, uh, worst substance that's probably, um, or, started to say the, uh, what causes the most air pollution is probably the car"
1,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,","Probably so,"
2,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,"
3,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility."
4,and very few people carpool,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,"
5,Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool.",Uh-huh.
6,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people do not carpool."
7,Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas
8,"they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool,Uh-huh.
9,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool
10,Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.
11,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job"
12,That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.
13,"Uh-huh. Sure. Sure, that happens quite a bit,",That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car."
