,response,context,context/0,context/1,context/2,context/3
0,"Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","And, I think a great number of students who got word of it and participated in general and voiced who heard about the program.","Oh, really, that's great. Uh, my daughter talked to a student. Uh, in general most of them, uh, people doing this are T I but I guess customers too, huh?","No, I'm not.","Are you a T I or,",Okay .
1,"I rely primarily on, uh, newspaper combined with television.","Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","And, I think a great number of students who got word of it and participated in general and voiced who heard about the program.","Oh, really, that's great. Uh, my daughter talked to a student. Uh, in general most of them, uh, people doing this are T I but I guess customers too, huh?","No, I'm not.","Are you a T I or,"
2,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","I rely primarily on, uh, newspaper combined with television.","Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","And, I think a great number of students who got word of it and participated in general and voiced who heard about the program.","Oh, really, that's great. Uh, my daughter talked to a student. Uh, in general most of them, uh, people doing this are T I but I guess customers too, huh?","No, I'm not."
3,Uh.,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","I rely primarily on, uh, newspaper combined with television.","Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","And, I think a great number of students who got word of it and participated in general and voiced who heard about the program.","Oh, really, that's great. Uh, my daughter talked to a student. Uh, in general most of them, uh, people doing this are T I but I guess customers too, huh?"
4,so that's a half an hour roughly the same with newspaper.,Uh.,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","I rely primarily on, uh, newspaper combined with television.","Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","And, I think a great number of students who got word of it and participated in general and voiced who heard about the program."
5,Okay.,so that's a half an hour roughly the same with newspaper.,Uh.,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","I rely primarily on, uh, newspaper combined with television.","Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called."
6,"I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores.",Okay.,so that's a half an hour roughly the same with newspaper.,Uh.,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","I rely primarily on, uh, newspaper combined with television."
7,That's rather interesting.,"I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores.",Okay.,so that's a half an hour roughly the same with newspaper.,Uh.,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,"
8,"Yeah, I find it surprising. Because a lot of times, it, here, you know, I'll talk to some people here and I'll mention someone's, some talk host and I'll expect them to have an opinion on why I don't like him and don't listen, they don't even know, you know, what the guys name is, uh. Bruce Williams who does financial work all over the United States. Most people haven't heard of Bruce Williams. You probably haven't either unless you're a radio buff.",That's rather interesting.,"I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores.",Okay.,so that's a half an hour roughly the same with newspaper.,Uh.
9,"I'd, I'd have to say I haven't either.","Yeah, I find it surprising. Because a lot of times, it, here, you know, I'll talk to some people here and I'll mention someone's, some talk host and I'll expect them to have an opinion on why I don't like him and don't listen, they don't even know, you know, what the guys name is, uh. Bruce Williams who does financial work all over the United States. Most people haven't heard of Bruce Williams. You probably haven't either unless you're a radio buff.",That's rather interesting.,"I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores.",Okay.,so that's a half an hour roughly the same with newspaper.
