,response,context,context/0,context/1,context/2,context/3
0,All local. Were they like all in Dallas?,"And,",Uh-huh.,"Uh, yeah, uh, our, the my mother's side of the family is quite large, or well, was quite large at one time, and, uh, they, uh, for as long as I can remember, have had, uh, a yearly reunion, um, back, uh, early on they used to, to rotate them from from to, to different people's houses, in the family.","Do you have annual family reunions or,","Okay, uh."
1,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,",All local. Were they like all in Dallas?,"And,",Uh-huh.,"Uh, yeah, uh, our, the my mother's side of the family is quite large, or well, was quite large at one time, and, uh, they, uh, for as long as I can remember, have had, uh, a yearly reunion, um, back, uh, early on they used to, to rotate them from from to, to different people's houses, in the family.","Do you have annual family reunions or,"
2,Oh.,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,",All local. Were they like all in Dallas?,"And,",Uh-huh.,"Uh, yeah, uh, our, the my mother's side of the family is quite large, or well, was quite large at one time, and, uh, they, uh, for as long as I can remember, have had, uh, a yearly reunion, um, back, uh, early on they used to, to rotate them from from to, to different people's houses, in the family."
3,"it, it was around there generally.",Oh.,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,",All local. Were they like all in Dallas?,"And,",Uh-huh.
4,"Uh-huh, uh-huh.","it, it was around there generally.",Oh.,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,",All local. Were they like all in Dallas?,"And,"
5,"Uh, that's where the family grew.","Uh-huh, uh-huh.","it, it was around there generally.",Oh.,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,",All local. Were they like all in Dallas?
6,Just from city to city then .,"Uh, that's where the family grew.","Uh-huh, uh-huh.","it, it was around there generally.",Oh.,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,"
7,"Yeah, and it was not only in Mississippi, in some other places, as well,",Just from city to city then .,"Uh, that's where the family grew.","Uh-huh, uh-huh.","it, it was around there generally.",Oh.
8,"Uh-huh, uh-huh.","Yeah, and it was not only in Mississippi, in some other places, as well,",Just from city to city then .,"Uh, that's where the family grew.","Uh-huh, uh-huh.","it, it was around there generally."
9,"so. It was, uh, it was a big deal, but, uh, they tried to, to centralize it in one spot. So, in the past couple of years they had it at a state park every year.","Uh-huh, uh-huh.","Yeah, and it was not only in Mississippi, in some other places, as well,",Just from city to city then .,"Uh, that's where the family grew.","Uh-huh, uh-huh."
10,"Uh-huh, uh-huh.","so. It was, uh, it was a big deal, but, uh, they tried to, to centralize it in one spot. So, in the past couple of years they had it at a state park every year.","Uh-huh, uh-huh.","Yeah, and it was not only in Mississippi, in some other places, as well,",Just from city to city then .,"Uh, that's where the family grew."
11,"We rent a pavilion and, and do that and that's usually works out to be pretty good. And, uh, they will rent a pavilion on a weekend, and uh","Uh-huh, uh-huh.","so. It was, uh, it was a big deal, but, uh, they tried to, to centralize it in one spot. So, in the past couple of years they had it at a state park every year.","Uh-huh, uh-huh.","Yeah, and it was not only in Mississippi, in some other places, as well,",Just from city to city then .
