Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	down below that	137	3	1	f	134,137	[[134, 137]]
21	9	2	to the	6	153	1	g	1,6,11,35,37,38,42,71,74,91,92,93,94,101,105,109,115,119,145,149,154	[[1, 6], [6, 11], [35, 37, 38], [37, 38, 42], [38, 42], [71, 74], [91, 92, 93, 94], [92, 93, 94], [93, 94], [101, 105], [105, 109], [115, 119], [145, 149], [149, 154]]
18	8	2	of the	7	189	1	f	6,7,11,27,29,108,113,115,119,124,131,135,138,143,167,169,192,195	[[6, 7, 11], [7, 11], [27, 29], [108, 113], [113, 115], [115, 119], [119, 124], [131, 135], [135, 138], [138, 143], [167, 169], [192, 195]]
6	3	2	and then	106	130	7	g	71,75,106,109,197,201	[[71, 75], [106, 109], [197, 201]]
4	1	2	right okay	125	64	4	f	122,125,182,186	[[122, 125], [182, 186]]
4	0	2	at the	129	25	2	g	128,129,150,153	[[128, 129], [150, 153]]
2	0	2	the left	45	3	1	f	42,45	[[42, 45]]
2	0	2	down below	137	3	3	f	134,137	[[134, 137]]
2	0	2	the bottom	131	3	1	f	128,131	[[128, 131]]
2	0	2	a bit	57	5	1	f	52,57	[[52, 57]]
2	0	2	below that	137	3	1	g	134,137	[[134, 137]]
2	0	2	between the	61	5	1	f	56,61	[[56, 61]]
2	0	2	okay right	181	3	2	f	178,181	[[178, 181]]
