Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	of the page	61	1	1	f	60,61	[[60, 61]]
2	0	3	if you take	14	3	1	g	11,14	[[11, 14]]
6	2	2	of the	60	23	4	g	55,60,61,65,73,78	[[55, 60], [60, 61, 65], [61, 65], [73, 78]]
4	2	2	to the	78	11	4	g	71,73,78,82	[[71, 73], [73, 78], [78, 82]]
2	0	2	the page	61	1	1	f	60,61	[[60, 61]]
2	0	2	the top	30	3	1	g	27,30	[[27, 30]]
2	0	2	you got	32	3	1	g	29,32	[[29, 32]]
2	0	2	from the	14	3	1	g	11,14	[[11, 14]]
2	0	2	if you	14	3	1	g	11,14	[[11, 14]]
40	12	1	right	4	107	2	g	1,3,4,6,8,10,11,15,18,22,23,26,27,36,37,47,48,51,52,61,66,67,69,70,73,75,76,78,79,87,88,90,91,94,95,98,103,104,105,108	[[1, 3, 4, 6], [3, 4, 6, 8], [4, 6, 8], [6, 8, 10, 11], [8, 10, 11], [10, 11, 15], [11, 15], [15, 18], [18, 22, 23], [22, 23, 26, 27], [23, 26, 27], [26, 27], [36, 37], [47, 48, 51, 52], [48, 51, 52], [51, 52], [61, 66], [66, 67, 69, 70], [67, 69, 70], [69, 70, 73], [70, 73, 75], [73, 75, 76, 78], [75, 76, 78, 79], [76, 78, 79], [78, 79], [87, 88, 90, 91], [88, 90, 91], [90, 91, 94, 95], [91, 94, 95], [94, 95, 98], [95, 98], [98, 103], [103, 104, 105, 108]]
41	13	1	the	14	103	1	g	11,14,15,18,19,23,27,30,35,36,37,39,41,44,47,55,60,61,64,65,68,69,71,73,75,78,81,82,83,84,86,91,93,95,97,98,101,107,108,113,114	[[11, 14, 15], [14, 15, 18, 19], [15, 18, 19], [18, 19, 23], [19, 23], [23, 27], [27, 30], [30, 35], [35, 36, 37, 39], [36, 37, 39, 41], [37, 39, 41], [39, 41, 44], [41, 44], [44, 47], [55, 60], [60, 61, 64, 65], [61, 64, 65], [64, 65, 68, 69], [65, 68, 69], [68, 69, 71, 73], [69, 71, 73], [71, 73, 75], [73, 75, 78], [75, 78], [78, 81, 82, 83], [81, 82, 83, 84, 86], [82, 83, 84, 86], [83, 84, 86], [84, 86], [86, 91], [91, 93, 95], [93, 95, 97, 98], [95, 97, 98], [97, 98, 101], [98, 101], [107, 108], [108, 113], [113, 114]]
25	19	1	you	14	103	1	g	11,14,15,21,25,29,32,51,53,69,73,75,77,79,81,83,85,89,95,97,99,101,105,111,114	[[11, 14, 15], [14, 15], [21, 25], [25, 29], [29, 32], [51, 53], [69, 73], [73, 75, 77], [75, 77, 79], [77, 79, 81], [79, 81, 83], [81, 83, 85], [83, 85], [85, 89], [95, 97, 99], [97, 99, 101], [99, 101], [101, 105], [111, 114]]
16	6	1	and	33	81	1	g	32,33,37,54,55,56,61,63,65,77,81,85,98,101,112,113	[[32, 33, 37], [33, 37], [54, 55, 56], [55, 56], [56, 61], [61, 63, 65], [63, 65], [77, 81], [81, 85], [98, 101], [112, 113]]
12	8	1	down	23	91	2	f	14,18,23,33,35,39,43,54,56,101,103,105	[[14, 18], [18, 23], [33, 35], [35, 39], [39, 43], [54, 56], [101, 103, 105]]
12	6	1	to	37	63	2	g	32,37,61,65,71,73,78,81,82,85,93,95	[[32, 37], [61, 65], [71, 73], [73, 78], [78, 81, 82], [81, 82, 85], [82, 85], [93, 95]]
12	9	1	a	102	98	12	g	7,11,29,31,41,45,61,65,77,79,102,105	[[7, 11], [29, 31], [41, 45], [61, 65], [77, 79], [102, 105]]
14	10	1	have	29	77	1	f	28,29,41,45,51,53,75,77,79,83,97,101,102,105	[[28, 29], [41, 45], [51, 53], [75, 77, 79], [77, 79], [79, 83], [97, 101, 102], [101, 102, 105]]
8	3	1	of	60	34	5	g	55,60,61,65,73,78,84,89	[[55, 60], [60, 61, 65], [61, 65], [73, 78], [84, 89]]
10	7	1	go	98	80	8	g	21,23,33,37,65,67,71,98,99,101	[[21, 23], [33, 37], [65, 67], [67, 71], [98, 99, 101]]
6	1	1	no	3	44	1	f	0,3,28,29,43,44	[[0, 3], [28, 29], [43, 44]]
2	0	1	uh-huh	34	3	1	g	31,34	[[31, 34]]
4	0	1	i	41	75	1	g	36,41,108,111	[[36, 41], [108, 111]]
4	1	1	mmhmm	85	48	6	f	38,40,85,86	[[38, 40], [85, 86]]
4	1	1	an	18	40	1	g	15,18,51,55	[[15, 18], [51, 55]]
6	1	1	got	32	76	1	g	29,32,95,97,102,105	[[29, 32], [95, 97], [97, 102], [102, 105]]
4	2	1	it	26	79	1	f	23,26,98,102	[[23, 26], [98, 102]]
4	2	1	left	46	27	3	g	19,21,43,46	[[19, 21], [43, 46]]
2	0	1	above	68	3	3	g	65,68	[[65, 68]]
2	0	1	page	61	1	1	f	60,61	[[60, 61]]
3	0	1	that	14	4	1	g	11,14,15	[[11, 14, 15]]
2	0	1	underneath	64	3	1	f	61,64	[[61, 64]]
2	0	1	well	107	5	3	g	102,107	[[102, 107]]
2	0	1	yeah	107	1	2	g	106,107	[[106, 107]]
2	0	1	but	82	1	1	g	81,82	[[81, 82]]
2	0	1	forest	19	1	1	f	18,19	[[18, 19]]
2	0	1	curve	108	1	1	g	107,108	[[107, 108]]
2	0	1	oh	67	3	1	f	64,67	[[64, 67]]
