Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	to the left of	138	1	2	g	137,138	[[137, 138]]
2	0	4	i don't have a	107	5	1	f	102,107	[[102, 107]]
4	1	3	to the left	87	56	2	f	82,87,137,138	[[82, 87], [137, 138]]
2	0	3	i don't have	107	5	2	f	102,107	[[102, 107]]
2	0	3	the left of	138	1	3	g	137,138	[[137, 138]]
2	0	3	don't have a	107	5	1	f	102,107	[[102, 107]]
13	6	2	to the	82	114	2	g	29,31,63,65,82,84,87,103,106,107,137,138,143	[[29, 31], [63, 65], [82, 84, 87], [84, 87], [103, 106, 107], [106, 107], [137, 138], [138, 143]]
10	5	2	of the	66	98	1	f	45,49,63,66,105,106,107,109,141,143	[[45, 49], [63, 66], [105, 106, 107, 109], [106, 107, 109], [107, 109], [141, 143]]
6	2	2	the left	76	63	2	g	75,76,82,87,137,138	[[75, 76], [82, 87], [137, 138]]
3	1	2	do you	30	7	3	g	23,25,30	[[23, 25], [25, 30]]
5	3	2	from the	87	17	1	g	86,87,95,99,103	[[86, 87], [95, 99], [99, 103]]
4	0	2	right okay	18	145	1	f	13,18,155,158	[[13, 18], [155, 158]]
2	0	2	have a	107	5	1	g	102,107	[[102, 107]]
2	0	2	below the	13	1	1	f	12,13	[[12, 13]]
2	0	2	the map	78	3	1	g	75,78	[[75, 78]]
2	0	2	the ravine	89	5	1	f	84,89	[[84, 89]]
2	0	2	towards the	91	3	1	f	88,91	[[88, 91]]
64	25	1	the	12	154	2	g	7,11,12,13,14,17,23,26,29,31,33,37,38,40,45,48,49,53,55,63,65,66,67,69,75,76,77,78,80,82,83,84,86,87,88,89,91,93,95,97,99,100,103,105,106,107,109,114,119,122,123,124,127,133,136,137,138,141,143,155,156,159,160,161	[[7, 11, 12], [11, 12, 13, 14], [12, 13, 14, 17], [13, 14, 17], [14, 17], [23, 26], [26, 29, 31], [29, 31, 33], [31, 33], [33, 37, 38], [37, 38, 40], [38, 40], [40, 45], [45, 48, 49], [48, 49, 53], [49, 53], [53, 55], [63, 65, 66, 67], [65, 66, 67, 69], [66, 67, 69], [67, 69], [75, 76, 77, 78, 80], [76, 77, 78, 80], [77, 78, 80, 82], [78, 80, 82, 83], [80, 82, 83, 84], [82, 83, 84, 86, 87], [83, 84, 86, 87, 88], [84, 86, 87, 88, 89], [86, 87, 88, 89, 91], [87, 88, 89, 91], [88, 89, 91, 93], [89, 91, 93], [91, 93, 95], [93, 95, 97], [95, 97, 99, 100], [97, 99, 100], [99, 100, 103], [100, 103, 105], [103, 105, 106, 107], [105, 106, 107, 109], [106, 107, 109], [107, 109], [109, 114], [114, 119], [119, 122, 123, 124], [122, 123, 124, 127], [123, 124, 127], [124, 127], [133, 136, 137, 138], [136, 137, 138, 141], [137, 138, 141], [138, 141, 143], [141, 143], [155, 156, 159, 160], [156, 159, 160, 161]]
57	22	1	right	11	162	4	f	0,2,6,10,11,13,14,17,18,20,29,33,37,38,42,43,46,48,50,54,55,56,58,60,65,67,75,76,78,82,83,86,88,91,96,97,100,103,106,109,112,113,116,119,122,124,127,128,131,140,141,145,146,152,155,158,162	[[0, 2], [2, 6], [6, 10, 11], [10, 11, 13, 14], [11, 13, 14], [13, 14, 17, 18], [14, 17, 18], [17, 18, 20], [18, 20], [29, 33], [33, 37, 38], [37, 38, 42], [38, 42, 43], [42, 43, 46], [43, 46, 48], [46, 48, 50], [48, 50], [50, 54, 55], [54, 55, 56, 58], [55, 56, 58, 60], [56, 58, 60], [58, 60], [60, 65], [65, 67], [75, 76, 78], [76, 78], [78, 82, 83], [82, 83, 86], [83, 86, 88], [86, 88, 91], [88, 91], [91, 96], [96, 97, 100], [97, 100], [100, 103], [103, 106], [106, 109], [109, 112, 113], [112, 113, 116], [113, 116], [116, 119], [119, 122, 124], [122, 124, 127], [124, 127, 128], [127, 128, 131], [128, 131], [140, 141, 145], [141, 145, 146], [145, 146], [152, 155], [155, 158], [158, 162]]
