Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	the left of	194	3	5	g	191,194	[[191, 194]]
4	0	3	to the right	91	27	2	g	86,91,112,113	[[86, 91], [112, 113]]
2	0	3	right that's it	17	1	1	f	16,17	[[16, 17]]
11	7	2	of the	130	197	1	f	27,29,123,125,130,149,153,161,166,222,224	[[27, 29], [123, 125], [125, 130], [149, 153], [161, 166], [222, 224]]
15	6	2	to the	91	132	4	g	86,91,112,113,123,128,149,151,157,160,183,185,213,217,218	[[86, 91], [112, 113], [123, 128], [149, 151], [157, 160], [183, 185], [213, 217, 218]]
6	1	2	at the	138	76	1	f	133,138,179,181,206,209	[[133, 138], [179, 181], [206, 209]]
2	0	2	the bottom	15	5	1	f	10,15	[[10, 15]]
2	0	2	the left	194	3	1	g	191,194	[[191, 194]]
4	2	2	have a	39	175	1	f	36,39,207,211	[[36, 39], [207, 211]]
2	0	2	i've got	100	1	1	g	99,100	[[99, 100]]
5	0	2	the right	91	32	2	g	86,91,112,113,118	[[86, 91], [112, 113], [113, 118]]
4	1	2	below the	22	20	1	g	19,22,37,39	[[19, 22], [37, 39]]
2	0	2	got a	77	3	1	g	74,77	[[74, 77]]
2	0	2	that i	100	1	1	g	99,100	[[99, 100]]
2	0	2	that's it	17	1	1	f	16,17	[[16, 17]]
102	48	1	the	1	227	1	f	0,1,6,7,9,10,11,13,15,18,19,20,21,22,23,24,27,29,36,37,38,39,43,47,49,53,56,58,61,62,63,65,67,68,73,75,79,86,89,90,91,95,99,103,105,107,111,112,113,118,119,123,125,127,128,129,130,133,137,138,139,141,145,149,151,153,155,157,158,160,161,162,166,168,176,177,179,180,181,183,185,186,187,191,193,194,195,197,199,201,205,206,208,209,213,215,217,218,221,222,224,227	[[0, 1], [1, 6], [6, 7, 9, 10, 11], [7, 9, 10, 11], [9, 10, 11, 13], [10, 11, 13, 15], [11, 13, 15], [13, 15, 18], [15, 18, 19, 20], [18, 19, 20, 21, 22, 23], [19, 20, 21, 22, 23, 24], [20, 21, 22, 23, 24], [21, 22, 23, 24], [22, 23, 24, 27], [23, 24, 27], [24, 27, 29], [27, 29], [36, 37, 38, 39], [37, 38, 39], [38, 39, 43], [39, 43], [43, 47], [47, 49], [49, 53], [53, 56, 58], [56, 58, 61], [58, 61, 62, 63], [61, 62, 63, 65], [62, 63, 65, 67], [63, 65, 67, 68], [65, 67, 68], [67, 68], [68, 73], [73, 75], [75, 79], [86, 89, 90, 91], [89, 90, 91], [90, 91, 95], [91, 95], [95, 99], [99, 103], [103, 105, 107], [105, 107], [107, 111, 112], [111, 112, 113], [112, 113], [113, 118], [118, 119, 123], [119, 123], [123, 125, 127, 128], [125, 127, 128, 129, 130], [127, 128, 129, 130], [128, 129, 130, 133], [129, 130, 133], [130, 133], [133, 137, 138], [137, 138, 139, 141], [138, 139, 141], [139, 141], [141, 145], [145, 149], [149, 151, 153], [151, 153, 155], [153, 155, 157, 158], [155, 157, 158, 160], [157, 158, 160, 161, 162], [158, 160, 161, 162], [160, 161, 162], [161, 162, 166], [162, 166], [166, 168], [176, 177, 179, 180, 181], [177, 179, 180, 181], [179, 180, 181, 183], [180, 181, 183, 185], [181, 183, 185, 186], [183, 185, 186, 187], [185, 186, 187], [186, 187, 191], [187, 191], [191, 193, 194, 195], [193, 194, 195, 197], [194, 195, 197, 199], [195, 197, 199], [197, 199, 201], [199, 201], [201, 205, 206], [205, 206, 208, 209], [206, 208, 209], [208, 209, 213], [209, 213], [213, 215, 217, 218], [215, 217, 218], [217, 218, 221, 222], [218, 221, 222], [221, 222, 224], [222, 224, 227]]
