,Word,Count
0,I,5421
1,uh,3071
2,'s,2180
3,Uh,1823
4,Yeah,1661
5,know,1310
6,n't,1178
7,think,980
8,huh,858
9,Oh,847
10,And,783
11,'re,643
12,'m,533
13,like,528
14,Well,517
15,Right,505
16,yeah,471
17,'ve,418
18,good,341
19,mean,338
20,But,331
21,going,306
22,lot,271
23,So,263
24,right,235
25,Remind,234
26,guess,196
27,true,194
28,um,184
29,sure,181
30,people,171
31,don,159
32,got,158
33,It,149
34,That,137
35,thing,137
36, ,134
37,little,124
38,real,123
39,Okay,113
40,You,113
41,want,111
42,No,108
43,problem,107
44,time,105
45,kind,105
46,big,103
47,work,102
48,things,100
49,hue,84
50,okay,84
51,way,83
52,'d,78
53,nice,74
54,'ll,74
55,pretty,70
56,great,69
57,Um,66
58,went,65
59,We,63
60,year,61
61,oh,60
62,agree,57
63,trying,57
64,probably,55
65,couple,54
66,said,53
67,years,53
68,translated,52
69,school,52
70,able,51
71,home,49
72,old,48
73,tinker,47
74,bit,47
75,thought,47
76,important,47
77,house,47
78,sounds,45
79,talking,45
80,kids,45
81,heard,44
82,system,43
83,Yes,42
84,idea,42
85,wonderful,42
86,person,42
87,feel,42
88,different,41
89,pay,41
90,seen,40
91,need,40
92,neat,39
93,They,38
94,live,38
95,hard,37
96,RemindMe,36
97,bye,35
98,getting,35
99,goodness,35
100,He,34
101,Bye,34
102,stuff,33
103,thinking,33
104,watch,33
105,family,33
106,money,33
107,fun,32
108,Texas,32
109,Huh,31
110,car,30
111,try,30
112,dog,29
113,deal,29
114,care,28
115,interesting,28
116,love,28
117,hear,28
118,buy,28
119,come,27
120,look,27
121,sort,27
122,hope,27
123,let,27
124,better,27
125,use,27
126,remember,26
127,donno,26
128,t,26
129,children,25
130,actually,25
131,read,25
132,bad,24
133,find,24
134,jury,24
135,start,24
136,area,24
137,Dallas,24
138,enjoy,24
139,She,24
140,day,24
141,long,24
142,supposed,23
143,hum,23
144,<,22
145,play,22
146,What,22
147,job,22
148,situation,21
149,place,21
150,tell,21
151,Auto,21
152,friends,20
153,=,20
154,spend,20
155,away,20
156,having,20
157,saying,20
158,far,19
159,type,19
160,problems,19
161,best,19
162,worry,19
163,certain,19
164,works,18
165,college,18
166,maybe,18
167,believe,17
168,friend,17
169,happen,17
170,government,17
171,talk,17
172,country,17
173,somebody,17
174,bought,17
175,crime,17
176,guy,17
177,ones,17
178,involved,17
179,point,17
180,T,16
181,death,16
182,new,16
183,news,16
184,took,16
185,music,16
186,hau,16
187,help,16
188,yes,16
189,cat,16
190,grew,15
191,high,15
192,gosh,15
193,listen,15
194,ago,15
195,dollars,15
196,room,15
197,anymore,14
198,places,14
199,food,14
200,expensive,14
201,weeks,14
202,dogs,14
203,recycling,14
204,movie,14
205,Plano,14
206,husband,14
207,hums,14
208,guilty,13
209,V,13
210,living,13
211,tried,13
212,kill,13
213,Wow,13
214,town,13
215,lucky,13
216,funny,13
217,C,13
218,bet,13
219,small,13
220,times,13
221,New,13
222,nursing,13
223,run,13
224,tax,13
225,life,13
226,anybody,13
227,usually,13
228,experience,13
229,ready,13
230,half,12
231,called,12
232,eat,12
233,lived,12
234,building,12
235,United,12
236,young,12
237,fan,12
238,ought,12
239,cook,12
240,ahead,12
241,world,12
242,hoh,12
243,major,12
244,program,12
245,wonder,12
246,makes,11
247,sad,11
248,decide,11
249,hauhuh,11
250,boy,11
251,store,11
252,solution,11
253,drug,11
254,week,11
255,child,11
256,social,11
257,paying,11
258,difficult,11
259,book,11
260,shame,11
261,change,11
262,States,11
263,looking,11
264,gone,11
265,cover,11
266,leave,11
267,vote,11
268,homing,11
269,company,10
270,trees,10
271,cats,10
272,waste,10
273,paper,10
274,stay,10
275,gun,10
276,daughter,10
277,months,10
278,everybody,10
279,garden,10
280,plan,10
281,goes,10
282,willing,10
283,women,10
284,easy,10
285,night,10
286,quality,10
287,cut,10
288,control,10
289,regular,10
290,enjoyed,10
291,etwork,10
292,working,10
293,mother,10
294,crimes,10
295,understand,10
296,The,10
297,process,10
298,check,10
299,air,10
300,state,10
301,parents,9
302,started,9
303,twice,9
304,society,9
305,married,9
306,This,9
307,homes,9
308,jail,9
309,matter,9
310,catch,9
311,party,9
312,kinds,9
313,tough,9
314,raised,9
315,�,9
316,running,9
317,Do,9
318,large,9
319,attacks,9
320,YOUR,9
321,law,9
322,convenient,9
323,private,9
324,translate,9
325,wrong,9
326,York,9
327,hot,9
328,open,9
329,companies,9
330,felt,9
331,trust,9
332,happy,8
333,thirty,8
334,If,8
335,remind,8
336,drugs,8
337,Minnesota,8
338,difference,8
339,favorite,8
340,worked,8
341,making,8
342,close,8
343,keeps,8
344,older,8
345,wished,8
346,background,8
347,taxes,8
348,water,8
349,cars,8
350,accept,8
351,number,8
352,support,8
353,completely,8
354,case,8
355,computer,8
356,expect,8
357,University,8
358,pets,8
359,beautiful,8
360,learn,8
361,turn,8
362,fine,8
363,dinner,8
364,P,8
365,areas,8
366,LINE,8
367,wait,8
368,income,8
369,Because,8
370,student,8
371,space,8
372,university,8
373,morning,8
374,seven,7
375,later,7
376,neighborhood,7
377,eighty,7
378,fact,7
379,stop,7
380,baseball,7
381,reason,7
382,exactly,7
383,systems,7
384,prison,7
385,comfortable,7
386,cool,7
387,ways,7
388,gets,7
389,appeal,7
390,den,7
391,example,7
392,second,7
393,totally,7
394,roast,7
395,taken,7
396,rid,7
397,talked,7
398,research,7
399,lower,7
400,spending,7
401,Wild,7
402,mix,7
403,send,7
404,allowed,7
405,sentence,7
406,found,7
407,question,7
408,sorry,7
409,ball,7
410,When,7
411,Hungarian,7
412,outside,7
413,caught,7
414,needs,7
415,schools,7
416,wo,7
417,door,7
418,drive,7
419,son,7
420,reasons,7
421,middle,7
422,sit,7
423,afford,7
424,imagine,7
425,THIS,6
426,unanimous,6
427,surprised,6
428,hit,6
429,England,6
430,ask,6
431,pool,6
432,trial,6
433,Bent,6
434,thousand,6
435,throw,6
436,wife,6
437,mountains,6
438,plastic,6
439,gotten,6
440,foil,6
441,set,6
442,city,6
443,left,6
444,terrible,6
445,serve,6
446,says,6
447,liked,6
448,parent,6
449,NATO,6
450,fix,6
451,strange,6
452,summer,6
453,degree,6
454,Europe,6
455,played,6
456,guns,6
457,selection,6
458,How,6
459,sister,6
460,sound,6
461,concert,6
462,band,6
463,killed,6
464,worst,6
465,size,6
466,level,6
467,price,6
468,total,6
469,shoot,6
470,wanted,6
471,medical,6
472,tomatoes,6
473,mind,6
474,Aut,6
475,careful,6
476,concerned,6
477,changes,6
478,moved,6
479,shows,6
480,came,6
481,punishment,6
482,reunion,6
483,benefits,6
484,Thank,6
485,violent,6
486,American,6
487,exists,6
488,based,6
489,rice,6
490,test,6
491,knew,6
492,interested,6
493,et,6
494,wow,6
495,Sure,6
496,absolutely,6
497,familiar,6
498,certainly,6
499,God,6
500,newspaper,6
501,worth,6
502,California,6
503,movies,6
504,N,6
505,rights,6
506,girl,6
507,Cowboys,6
508,answer,6
509,State,5
510,laws,5
511,wouldn,5
512,putting,5
513,built,5
514,selling,5
515,variety,5
516,deterrent,5
517,hired,5
518,S,5
519,market,5
520,story,5
521,challenge,5
522,pick,5
523,security,5
524,There,5
525,definitely,5
526,character,5
527,tought,5
528,fit,5
529,huge,5
530,newspapers,5
531,days,5
532,machine,5
533,sales,5
534,average,5
535,havings,5
536,All,5
537,bigger,5
538,exercise,5
539,costs,5
540,train,5
541,beef,5
542,civil,5
543,register,5
544,happened,5
545,aspect,5
546,waiting,5
547,R,5
548,write,5
549,light,5
550,saw,5
551,course,5
552,Garland,5
553,weekend,5
554,single,5
555,parole,5
556,judge,5
557,self,5
558,didn,5
559,Unless,5
560,sentenced,5
561,Margaret,5
562,period,5
563,hospital,5
564,handle,5
565,Tokyo,5
566,offer,5
567,tag,5
568,green,5
569,hours,5
570,sell,5
571,planning,5
572,Heaven,5
573,decision,5
574,education,5
575,walk,5
576,thank,5
577,ground,5
578,Gram,5
579,body,5
580,lover,5
581,Saturday,5
582,media,5
583,budget,5
584,stand,5
585,field,5
586,Giants,5
587,cold,5
588,public,5
589,ordinary,5
590,wants,5
591,Sunday,5
592,stories,5
593,miles,5
594,doesn,5
595,recently,5
596,cruise,5
597,sophomore,5
598,depends,5
599,testing,5
600,legal,5
601,north,5
602,end,5
603,active,5
604,mess,5
605,nurse,5
606,paid,5
607,lives,5
608,doctor,5
609,insurance,5
610,chicken,5
611,deserves,5
612,hugs,5
613,families,5
614,products,5
615,decor,5
616,evening,5
617,looked,5
618,cans,5
619,>,5
620,metric,5
621,books,5
622,Weather,5
623,strong,5
624,teacher,5
625,penalty,5
626,generation,4
627,seventy,4
628,sick,4
629,likes,4
630,snow,4
631,magazines,4
632,Pittsburgh,4
633,camping,4
634,thanks,4
635,types,4
636,prisons,4
637,equipment,4
638,western,4
639,centers,4
640,health,4
641,log,4
642,Mal,4
643,hoping,4
644,Hungary,4
645,golf,4
646,haven,4
647,power,4
648,Really,4
649,changed,4
650,step,4
651,bring,4
652,rest,4
653,handwriting,4
654,special,4
655,tree,4
656,don'm,4
657,jump,4
658,protective,4
659,breed,4
660,safety,4
661,fall,4
662,shirt,4
663,automatic,4
664,truck,4
665,scary,4
666,Dodge,4
667,pull,4
668,gardening,4
669,grass,4
670,U,4
671,Germany,4
672,Monday,4
673,perfection,4
674,arrive,4
675,born,4
676,America,4
677,safely,4
678,sense,4
679,animal,4
680,fair,4
681,holder,4
682,grade,4
683,Richardson,4
684,decides,4
685,steps,4
686,L,4
687,fence,4
688,caring,4
689,radio,4
690,walking,4
691,mental,4
692,watching,4
693,liberal,4
694,easily,4
695,realize,4
696,perfect,4
697,weight,4
698,originally,4
699,class,4
700,eyes,4
701,tested,4
702,community,4
703,black,4
704,games,4
705,programs,4
706,ability,4
707,English,4
708,gives,4
709,Did,4
710,starting,4
711,telling,4
712,buying,4
713,brother,4
714,glad,4
715,scared,4
716,coming,4
717,nose,4
718,winds,4
719,focus,4
720,cases,4
721,decided,4
722,Ukraine,4
723,fast,4
724,don'y,4
725,business,4
726,beat,4
727,pain,4
728,blame,4
729,meal,4
730,rehabilitation,4
731,economy,4
732,pet,4
733,trouble,4
734,weather,4
735,capital,4
736,piece,4
737,plays,4
738,thick,4
739,list,4
740,farm,4
741,authority,4
742,jumped,4
743,listening,4
744,mail,4
745,yard,4
746,choice,4
747,credit,4
748,charge,4
749,hire,4
750,rock,4
751,teaching,4
752,sign,4
753,force,4
754,takes,4
755,AW,4
756,needed,4
757,opinion,4
758,month,4
759,restaurant,4
760,sitting,4
761,lawyer,4
762,recommend,4
763,lawn,4
764,church,4
765,pressure,4
766,past,4
767,flag,4
768,minutes,4
769,speech,4
770,responsibility,4
771,bunch,4
772,line,4
773,war,4
