,Word,Count
0,",",1099
1,i,426
2,uh,313
3,you,286
4,that,251
5,and,230
6,it,229
7,yeah,205
8,know,197
9,.,195
10,the,177
11,a,170
12,to,168
13,'s,135
14,do,113
15,of,112
16,they,104
17,well,102
18,have,93
19,think,91
20,in,90
21,right,82
22,but,77
23,is,75
24,so,73
25,oh,57
26,we,57
27,n't,56
28,be,55
29,like,53
30,just,51
31,was,51
32,really,44
33,not,40
34,huh,36
35,would,35
36,-,35
37,what,32
38,mean,30
39,for,28
40,if,26
41,um,26
42,with,25
43,good,25
44,my,25
45,them,25
46,are,25
47,on,19
48,'re,19
49,she,17
50,get,15
51,'m,15
52,people,15
53,go,14
54,had,14
55,then,14
56,been,14
57,okay,14
58,this,13
59,nice,13
60,one,13
61,there,12
62,no,12
63,he,11
64,more,11
65,lot,11
66,too,10
67,going,10
68,all,10
69,out,10
70,'ve,9
71,because,9
72,up,9
73,work,9
74,at,9
75,thing,9
76,were,9
77,sure,9
78,about,9
79,things,8
80,see,8
81,or,8
82,little,8
83,food,7
84,take,7
85,when,7
86,some,7
87,from,7
88,home,7
89,got,7
90,can,7
91,now,7
92,kids,6
93,say,6
94,an,6
95,talking,6
96,jury,6
97,me,6
98,make,6
99,did,6
100,real,5
101,how,5
102,music,5
103,never,5
104,much,5
105,pay,5
106,could,5
107,want,5
108,cowboys,4
109,dog,4
110,as,4
111,death,4
112,cats,4
113,very,4
114,'d,4
115,bit,4
116,here,4
117,house,4
118,enjoy,4
119,year,4
120,us,3
121,her,3
122,who,3
123,those,3
124,funny,3
125,kind,3
126,true,3
127,way,3
128,ought,3
129,where,3
130,homes,3
131,our,3
132,your,3
133,great,3
134,big,3
135,watch,3
136,still,3
137,bye,3
138,years,3
139,job,3
140,college,3
141,care,3
142,same,3
143,guess,3
144,neat,3
145,their,3
146,something,3
147,e,2
148,yes,2
149,off,2
150,guilty,2
151,either,2
152,hard,2
153,hundred,2
154,golf,2
155,country,2
156,grew,2
157,high,2
158,course,2
159,mad,2
160,p,2
161,cheaper,2
162,wear,2
163,peace,2
164,seems,2
165,put,2
166,usually,2
167,'ll,2
168,moved,2
169,story,2
170,called,2
171,corps,2
172,garage,2
173,child,2
174,understand,2
175,read,2
176,probably,2
177,gets,2
178,summer,2
179,health,2
180,nursing,2
181,three,2
182,waste,2
183,liberty,2
184,need,2
185,beautiful,2
186,down,2
187,than,2
188,gun,2
189,burning,2
190,liberal,2
191,doing,2
192,should,2
193,glasses,2
194,through,2
195,mail,2
196,live,2
197,family,2
198,pennsylvania,2
199,listen,2
200,two,2
201,recycling,2
202,everything,2
203,before,2
204,book,2
205,back,2
206,living,2
207,degree,2
208,n,2
209,flag,2
210,into,2
211,c,2
212,done,2
213,ca,2
214,having,2
215,credit,2
216,has,2
217,interested,2
218,eat,1
219,guy,1
220,used,1
221,trash,1
222,junk,1
223,single,1
224,feel,1
225,news,1
226,different,1
227,first,1
228,dye,1
229,trouble,1
230,beam,1
231,built,1
232,nuts,1
233,strange,1
234,gas,1
235,dogs,1
236,game,1
237,person,1
238,heard,1
239,apartment,1
240,important,1
241,bad,1
242,comedy,1
243,anything,1
244,grade,1
245,hobbies,1
246,ski,1
247,fixed,1
248,interesting,1
249,ours,1
250,around,1
251,leave,1
252,give,1
253,natural,1
254,end,1
255,team,1
256,pretty,1
257,state,1
258,hello,1
259,taxes,1
260,student,1
261,loans,1
262,loan,1
263,switch,1
264,ask,1
265,cans,1
266,trees,1
267,bill,1
268,seen,1
269,group,1
270,many,1
271,tax,1
272,went,1
273,ten,1
274,problems,1
275,actually,1
276,trial,1
277,circumstances,1
278,witnesses,1
279,sorry,1
280,deterrent,1
281,felt,1
282,newspaper,1
283,expensive,1
284,rice,1
285,always,1
286,economic,1
287,communism,1
288,learning,1
289,water,1
290,average,1
291,unfortunately,1
292,supposed,1
293,season,1
294,kill,1
295,deer,1
296,involved,1
297,thirty,1
298,air,1
299,sports,1
300,diseases,1
301,often,1
302,sounds,1
303,bet,1
304,benefits,1
305,roast,1
306,dental,1
307,even,1
308,market,1
309,idea,1
310,security,1
311,difference,1
312,time,1
313,microwave,1
314,eight,1
315,hey,1
316,asphalt,1
317,foley,1
318,soil,1
319,twins,1
320,richardson,1
321,children,1
322,goes,1
323,garland,1
324,these,1
325,helped,1
326,popcorn,1
327,spanish,1
328,lessons,1
329,onions,1
330,day,1
331,buy,1
332,agree,1
333,movies,1
334,stuff,1
335,helps,1
336,fun,1
337,him,1
338,cheese,1
339,does,1
340,sherman,1
341,sales,1
342,isolate,1
343,came,1
344,favor,1
345,behind,1
346,media,1
347,vote,1
348,party,1
349,companies,1
350,fairly,1
351,pick,1
352,both,1
353,urban,1
354,send,1
355,car,1
356,crimes,1
357,prices,1
358,gardening,1
359,makes,1
360,sense,1
361,retriever,1
362,breed,1
363,golden,1
364,neighborhood,1
365,mexican,1
366,wonderful,1
367,temperament,1
368,arby,1
369,ever,1
370,happened,1
371,beef,1
372,catfish,1
373,paying,1
374,drives,1
375,cards,1
376,four,1
377,place,1
378,help,1
379,york,1
380,meet,1
381,money,1
382,only,1
383,once,1
384,row,1
385,happen,1
386,hall,1
387,town,1
388,problem,1
389,system,1
390,pro,1
391,evidence,1
392,by,1
393,budgeting,1
394,computer,1
395,own,1
396,program,1
397,miles,1
398,new,1
399,flexible,1
