Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	of the	37	5	1	f	32,37	[[32, 37]]
2	0	2	and a	33	5	1	f	28,33	[[28, 33]]
2	0	2	up the	5	1	1	f	4,5	[[4, 5]]
36	8	1	the	5	97	1	f	4,5,8,11,24,25,32,33,35,36,37,38,40,41,43,44,47,49,54,55,56,57,61,64,67,69,70,71,76,79,81,88,91,98,99,101	[[4, 5], [8, 11], [24, 25], [32, 33, 35, 36, 37], [36, 37, 38, 40, 41], [38, 40, 41, 43], [40, 41, 43], [44, 47, 49], [54, 55, 56, 57], [56, 57, 61], [64, 67, 69], [70, 71], [76, 79, 81], [88, 91], [98, 99, 101]]
7	1	1	right	61	29	4	f	56,61,76,78,81,82,85	[[56, 61], [76, 78, 81], [78, 81], [82, 85]]
4	0	1	of	37	9	1	f	32,37,40,41	[[32, 37], [40, 41]]
12	2	1	to	17	69	1	f	14,17,48,49,51,54,55,68,71,73,82,83	[[14, 17], [48, 49, 51], [54, 55], [68, 71, 73], [82, 83]]
4	0	1	and	33	43	1	f	28,33,68,71	[[28, 33], [68, 71]]
2	0	1	i'm	37	1	1	f	36,37	[[36, 37]]
2	0	1	so	37	1	4	f	36,37	[[36, 37]]
2	0	1	no	95	3	1	f	92,95	[[92, 95]]
2	0	1	up	5	1	1	f	4,5	[[4, 5]]
2	0	1	left	65	1	2	f	64,65	[[64, 65]]
2	0	1	not	81	5	1	f	76,81	[[76, 81]]
2	0	1	over	29	3	1	f	26,29	[[26, 29]]
2	0	1	one	43	5	1	f	38,43	[[38, 43]]
2	0	1	start	71	3	1	f	68,71	[[68, 71]]
