,Word,Count
0,!,2298
1,right,833
2,the,813
3,you,449
4,and,387
5,to,362
6,go,359
7,of,292
8,',279
9,okay,240
10,-,221
11,then,219
12,uh,203
13,up,194
14,a,191
15,"""",190
16,'re,186
17,i,183
18,down,177
19,yeah,157
20,going,135
21,about,135
22,left,125
23,well,119
24,so,114
25,it,114
26,huh,113
27,no,111
28,round,99
29,mmhmm,91
30,just,89
31,got,88
32,'ve,88
33,straight,88
34,side,88
35,hand,74
36,that,73
37,along,72
38,'m,68
39,'s,67
40,now,60
41,an,60
42,have,54
43,top,51
44,inch,51
45,ehm,50
46,do,48
47,underneath,48
48,page,47
49,inches,46
50,bottom,44
51,your,44
52,two,43
53,from,43
54,above,42
55,",",40
56,at,38
57,want,38
58,mm,38
59,there,34
60,below,32
61,on,30
62,half,29
63,past,28
64,sort,28
65,in,28
66,come,26
67,oh,25
68,:,25
69,line,25
70,three,25
71,where,24
72,if,24
73,turn,23
74,curve,23
75,centimetres,22
76,ok,22
77,fort,22
78,lake,22
79,towards,20
80,is,20
81,be,20
82,n't,19
83,should,19
84,not,18
85,edge,17
86,map,17
87,yes,16
88,east,16
89,mine,16
90,them,16
91,draw,15
92,until,15
93,old,15
94,see,15
95,but,15
96,directly,15
97,start,15
98,mountain,14
99,concealed,14
100,like,14
101,white,13
102,stop,13
103,we,12
104,abandoned,12
105,across,12
106,back,12
107,out,12
108,eh,12
109,under,12
110,are,12
111,for,12
112,tree,12
113,carved,11
114,remote,11
115,diamond,11
116,pine,11
117,.,11
118,what,11
119,away,10
120,middle,10
121,e,10
122,cottage,10
123,centimetre,10
124,one,10
125,bay,10
126,2018,10
127,slightly,10
128,west,10
129,bit,10
130,north,9
131,stone,9
132,end,9
133,til,9
134,over,9
135,finish,9
136,as,9
137,my,9
138,hope,9
139,pole,9
140,fallen,8
141,crane,8
142,2017!!2018!!2019!!2020,8
143,2017,8
144,paper,8
145,gold,8
146,stones,8
147,buffalo,8
148,cattle,8
149,between,8
150,way,8
151,shore,7
152,south,7
153,know,7
154,manned,7
155,great,7
156,take,7
157,kind,7
158,temple,7
159,stream,7
160,bakery,7
161,grove,7
162,Slay,7
163,me,7
164,u,7
165,creek,7
166,wee,7
167,totem,6
168,rocks,6
169,keep,6
170,lost,6
171,level,6
172,diagonally,6
173,'ll,6
174,four,6
175,circle,6
176,wooden,6
177,forge,6
178,all,6
179,curving,6
180,get,6
181,hideout,6
182,again,6
183,they,6
184,shape,6
185,village,5
186,most,5
187,forest,5
188,this,5
189,slate,5
190,b,5
191,wagon,5
192,point,5
193,pillar,5
194,c,5
195,five,5
196,corner,5
197,wall,5
198,outside,5
199,ranch,5
200,need,5
201,washed,5
202,gone,5
203,caravan,5
204,pebbled,5
205,water,5
206,Bolshevik,5
207,banana,4
208,southwest,4
209,peak,4
210,how,4
211,2020,4
212,rock,4
213,Siri,4
214,due,4
215,aye,4
216,mill,4
217,miss,4
218,through,4
219,okaye,4
220,apache,4
221,with,4
222,fast,4
223,move,4
224,mean,4
225,halfway,4
226,er,4
227,_,4
228,heading,4
229,rift,4
230,lighthouse,4
231,still,4
232,centre,4
233,head,4
234,follow,4
235,dead,4
236,doing,4
237,flat,4
238,boat,4
239,ravine,4
240,river,4
241,camp,4
242,pyramid,4
243,truck,4
244,graveyard,4
245,collapsed,4
246,another,4
247,steps,4
248,hide,4
249,shelter,4
250,trout,4
251,other,4
252,cross,4
253,anything,4
254,or,4
255,Kats,4
256,t,3
257,hot,3
258,forty,3
259,mmh,3
260,warehouse,3
261,path,3
262,flowing,3
263,plane,3
264,far,3
265,further,3
266,ah,3
267,actually,3
268,cobbled,3
269,adventure,3
270,playground,3
271,2018!!2017,3
272,rocket,3
273,footbridge,3
274,rapids,3
275,house,3
276,>,3
277,concealedout,3
278,"""-",3
279,southeast,3
280,indian,3
281,northwards,3
282,drop,3
283,2018!!2017!!2019!!2020,3
284,continue,3
285,only,3
286,curved,3
287,pea,3
288,pebbles,3
289,fenced,3
290,could,3
291,vertically,3
292,same,3
293,Tokyo,3
294,Nato,3
295,waterfall,3
296,done,3
297,downwards,3
298,donae,3
299,can,3
300,cliffs,3
301,coming,3
302,ravines,3
303,outlaws,3
304,slope,3
305,marked,3
306,noose,3
307,finished,3
308,2018!!2019!!2020!!2017,3
309,Remind,3
310,nothing,2
311,thing,2
312,words,2
313,letters,2
314,cave,2
315,here,2
316,say,2
317,went,2
318,Remindme,2
319,pirate,2
320,cairn,2
321,word,2
322,pelicans,2
323,make,2
324,good,2
325,midway,2
326,8!!4!!6!!7,2
327,degrees,2
328,fall,2
329,forked,2
330,valley,2
331,rope,2
332,slight,2
333,seagulls,2
334,also,2
335,which,2
336,time,2
337,much,2
338,2016,2
339,when,2
340,park,2
341,avoid,2
342,trying,2
343,avoiding,2
344,bandits,2
345,horizontal,2
346,bridge,2
347,ravn,2
348,by,2
349,wells,2
350,any,2
351,before,2
352,swamp,2
353,hill,2
354,houses,2
355,saloons,2
356,pebbling,2
357,missionary,2
358,viewpoint,2
359,picket,2
360,wheat,2
361,fence,2
362,territory,2
363,wanting,2
364,marking,2
365,'cause,2
366,ten,2
367,crash,2
368,street,2
369,than,2
370,box,2
371,telephone,2
372,off,2
373,Rem,2
374,.!!2018!!2019!!2020!!2017,2
375,Bolshe!!'t!!Lenin,2
376,form,2
377,erm,2
378,sorry,2
379,bar,2
380,2018!!2016,2
381,less,2
382,more,2
383,pillars,2
384,y,2
385,letter,2
386,shaped,2
387,maybe,2
388,position,2
389,carpenter,2
390,relation,2
391,site,2
392,ship,2
393,walking,2
394,springs,1
395,garden,1
396,correct,1
397,"Remnant!!!.!!,!!.!!2017!!7!!8!!6!!226!!147!!526!!428!!4!!48!!88!!248!!VW!!288!!286!!328",1
398,"2017!!2018!!2016!!4!!""!!8!!7!!6!!84!!88",1
399,"226!!8!!147!!4!!7!!6!!987!!146!!424!!328!!488!!886!!286!!487!!288!!88!!688!!889!!84!!89!!92!!888!!!,!!!!!!!!!!!!!!!?!!!!!!!!!!!!!.!!'t!!86!!44",1
400,2016!!4!!456!!8!!56!!286!!6!!7!!88!!76,1
401,running,1
402,horizontally,1
403,moment,1
404,".!!'!!!'!!':!!""!!8!!7!!6!!4",1
405,alpine,1
406,diagonal,1
407,2017!!8,1
408,Rem!!ok,1
409,"Remnant!!,!!?!!2017!!8!!4",1
410,".!!""!!'!!.",1
411,Rem!!okay!!right!!i!!s!!r!!this!!8!!7!!6!!4!!2,1
412,.!!92!!4!!8!!7,1
413,2012!!2014!!2013!!2015!!2017!!2016!!there!!i!!okay!!this!!right,1
414,would,1
415,2018!!8!!4!!2017!!7!!2019!!6!!488!!48!!328!!248!!88!!888!!889!!886!!887!!87!!81!!84!!89!!92!!91!!96!!85!!86,1
416,"2012!!2014!!1978!!148!!1976!!147!!146!!7!!8!!226!!4!!754!!796!!456!!428!!423!!488!!424!!886!!288!!888!!88!!889!!92!!91!!992!!!!!!!!!!.!!!!!!!!!!!!!!!!!.!!""-!!!,!!,!!you!!oh!!okay!!there",1
417,Rem!!mm!!u!!i!!have!!up!!q!!o!!s!!and!!are!!f!!the!!right!!all!!eh!!god!!ang!!az!!got!!ah,1
418,Quick,1
419,Kab!!Ukraine,1
420,Tag!!Fu!!k,1
421,"2020!!there!!you!!""!!,!!.",1
422,near,1
423,me!!mm,1
424,farmer,1
425,beeches,1
426,seven,1
427,chapel,1
428,"Rem!!okay!!!.!!'!!!'!!""!!226!!456!!4!!72!!8!!88!!7!!91!!6!!74!!754!!775!!92!!81!!84!!886!!86!!83!!!!!!!.",1
429,"226!!4!!8!!81!!84!!86!!88!!92!!7!!85!!89!!!.!!!,!!.",1
430,2015!!2014!!224!!226,1
431,"2!!level!!4!!""!!7!!8!!6!!83!!92",1
432,ave,1
433,lemon,1
434,lagoon,1
435,gate,1
436,"Lenin!!8!!7!!88!!4!!428!!754!!84!!286!!756!!96!!886!!487!!477!!46!!45!!888!!424!!44!!496!!448!!488!!,!!!!!!!!!!!!!!!!!!.!!===!!440!!423",1
437,golden,1
438,Bolshe,1
439,Assad,1
440,Bolshevik!!Lenin,1
441,--!!Moscow!!mm,1
442,groups,1
443,lllll,1
444,suggest,1
445,226!!456!!228!!8!!84!!88!!889!!4!!888!!86!!886!!96!!92!!89!!98,1
446,"2!!this!!""!!.!!226!!4",1
447,"86!!84!!92!!91!!8!!89!!!,!!226!!88!!886!!888!!.!!!!!!!!,!!4!!!!!!889",1
448,beach,1
449,Remain!!r!!!.,1
450,Rem!!okay!!mm!!right!!er!!you!!have!!and!!i!!there,1
451,turns,1
452,"Remnant!!,!!2017!!8!!q",1
453,bits,1
454,NATO!!Staff,1
455,Sham!!Leader,1
456,coastline,1
457,contour,1
458,keeping,1
459,"Rem!!okay!!i!!r!!,!!u!!8!!4!!7!!'t!!72!!48!!mm!!2018!!2019",1
460,falls,1
461,outer,1
462,"2018!!'!!""!!,!!8!!7!!4!!8000",1
463,Remnant!!2019!!2017!!2018!!2020,1
464,mouth,1
465,comes,1
466,found,1
467,beside,1
468,Fu,1
469,Yong,1
470,does,1
471,shop,1
472,camera,1
473,guy,1
474,Eva!!Uk,1
475,Uttar,1
476,spot,1
477,tourist,1
478,meet,1
479,Sum!!Russia,1
480,".!!'!!""!!2018",1
481,Tweet,1
482,92!!22!!226,1
483,2017!!4!!8!!7,1
484,Kit,1
485,Ukraine!!Ak!!Bul!!Lv!!%!!Unit!!VW!!Gh,1
486,these,1
487,trees,1
488,obviously,1
489,2016!!8!!7!!6!!4!!2!!56!!286!!86!!226!!81!!84!!88!!41!!146!!89!!.!!92!!889!!'t,1
490,"Rem!!okay!!s!!r!!k!!i!!,!!.!!!,!!Mask!!8!!%!!2017!!88!!888!!889!!7!!!!!!!!!!!===!!Nik!!u",1
491,curves,1
492,eastern,1
493,.!!2016,1
494,Rem!!i!!there,1
495,".!!'!!:'!!!'!!""!!.!!2020!!2018!!2019!!2017!!226!!8!!88!!888!!81!!,!!86!!84!!4!!41!!147!!91!!146!!286!!7!!886!!428!!488!!328!!458",1
496,Rem!!okay!!mm!!s!!r!!i!!right!!there!!yeah!!it,1
497,2017!!8!!4!!7!!6!!754!!88!!86!!2!!72!!84!!u,1
498,"2017!!'!!""!!,!!8!!4",1
499,Rem!!okay!!you!!2!!8!!4!!7!!6!!72!!96,1
500,"8!!4!!84!!81!!86!!88!!886!!91!!226!!87!!889!!89!!92!!96!!888!!7!!.!!,!!85!!!!!!!!!!!!!!!!!!!,!!you!!have!!okay!!there!!right!!on",1
501,Bulgarian!!MH!!000,1
502,112!!226!!228!!456!!4!!424!!423!!236!!8!!88!!328!!288!!232!!48!!36,1
