,Word,Count
0,i,542
1,you,330
2,it,286
3,the,268
4,a,242
5,that,214
6,and,209
7,to,188
8,do,155
9,have,139
10,in,132
11,they,127
12,of,122
13,we,103
14,but,91
15,is,86
16,was,84
17,so,82
18,well,63
19,not,59
20,what,52
21,are,51
22,just,45
23,be,40
24,for,37
25,he,36
26,there,33
27,about,33
28,she,31
29,would,31
30,my,30
31,been,29
32,really,28
33,on,28
34,had,27
35,get,26
36,if,24
37,no,24
38,this,23
39,them,21
40,when,17
41,out,16
42,all,15
43,see,15
44,can,15
45,one,14
46,how,14
47,with,13
48,because,12
49,up,12
50,were,12
51,an,12
52,did,12
53,go,11
54,then,10
55,more,10
56,should,9
57,too,9
58,at,9
59,ca,8
60,where,8
61,same,8
62,or,8
63,two,7
64,could,7
65,very,6
66,her,6
67,why,6
68,back,6
69,here,6
70,never,5
71,used,5
72,some,5
73,last,5
74,most,5
75,does,5
76,from,5
77,any,5
78,made,4
79,part,4
80,make,4
81,say,4
82,who,4
83,name,4
84,him,4
85,done,4
86,than,4
87,every,3
88,much,3
89,something,3
90,own,3
91,always,3
92,next,3
93,anything,3
94,other,3
95,has,3
96,another,2
97,ten,2
98,yet,2
99,else,2
100,his,2
101,ours,2
102,few,2
103,around,2
104,over,2
105,again,2
106,many,2
107,both,2
108,now,2
109,doing,2
110,will,2
111,side,2
112,put,1
113,almost,1
114,as,1
115,down,1
116,ever,1
117,me,1
118,only,1
119,six,1
120,even,1
121,amount,1
122,against,1
123,your,1
124,am,1
125,along,1
126,serious,1
127,together,1
128,though,1
129,before,1
130,often,1
131,alone,1
132,enough,1
133,five,1
134,three,1
135,off,1
136,while,1
137,keep,1
138,move,1
139,us,1
140,fifty,1
141,first,1
142,since,1
143,still,1
144,take,1
