,Word,Count
0,uh,282
1,know,245
2,'s,202
3,yeah,190
4,think,93
5,n't,83
6,like,82
7,oh,63
8,right,55
9,'m,51
10,good,36
11,mean,31
12,'ve,29
13,'re,29
14,um,25
15,people,24
16,lot,18
17,going,17
18,yes,13
19,dog,12
20,nice,11
21,new,11
22,cat,11
23,love,11
24,money,11
25,car,10
26,year,10
27,sure,9
28,want,9
29,guess,9
30,bad,8
31,pretty,8
32,feel,8
33,time,8
34,stuff,7
35,school,7
36,okay,7
37,live,7
38,home,7
39,food,7
40,house,6
41,problem,6
42,went,6
43,appeal,6
44,things,6
45,big,5
46,flowers,5
47,true,5
48,water,5
49,huh,5
50,jury,5
51,dallas,5
52,place,5
53,said,5
54,reunion,5
55,watch,5
56,thing,5
57,works,5
58,recycling,5
59,great,4
60,cart,4
61,golden,4
62,guy,4
63,story,4
64,company,4
65,'ll,4
66,read,4
67,child,4
68,music,4
69,use,4
70,work,4
71,middle,4
72,sugar,4
73,country,4
74,long,4
75,family,4
76,german,4
77,got,4
78,crime,4
79,power,4
80,guilty,4
81,york,4
82,fun,4
83,job,3
84,maybe,3
85,news,3
86,river,3
87,years,3
88,day,3
89,deer,3
90,s,3
91,away,3
92,hate,3
93,vote,3
94,stick,3
95,t,3
96,expensive,3
97,lemon,3
98,actually,3
99,talk,3
100,farm,3
101,grapevine,3
102,find,3
103,fish,3
104,cut,3
105,texas,3
106,buy,3
107,care,3
108,cats,3
109,death,3
110,tomatoes,3
111,agree,3
112,benefits,3
113,week,3
114,pay,3
115,florida,3
116,pet,3
117,tested,3
118,worst,3
119,drug,3
120,married,3
121,born,3
122,computer,3
123,retriever,3
124,penalty,3
125,won,3
126,grow,3
127,talking,3
128,heard,3
129,taxes,3
130,e,3
131,remember,3
132,chris,3
133,different,3
134,damage,3
135,play,3
136,shepherd,3
137,cook,3
138,enjoy,3
139,jazz,2
140,kids,2
141,ride,2
142,unsweetened,2
143,fan,2
144,built,2
145,summer,2
146,called,2
147,mexico,2
148,navy,2
149,morocco,2
150,son,2
151,freedom,2
152,area,2
153,wait,2
154,way,2
155,plant,2
156,jewish,2
157,helping,2
158,person,2
159,switch,2
160,teacher,2
161,cabbage,2
162,lawyer,2
163,internal,2
164,waste,2
165,programs,2
166,violent,2
167,bedrooms,2
168,slab,2
169,american,2
170,cheer,2
171,military,2
172,law,2
173,dye,2
174,california,2
175,card,2
176,machine,2
177,happened,2
178,durham,2
179,sorry,2
180,weight,2
181,metal,2
182,church,2
183,public,2
184,limit,2
185,race,2
186,watching,2
187,drugs,2
188,high,2
189,fight,2
190,neat,2
191,insurance,2
192,heavy,2
193,n,2
194,weather,2
195,state,2
196,industry,2
197,north,2
198,probably,2
199,freon,2
200,game,2
201,far,2
202,garage,2
203,come,2
204,bath,2
205,richardson,2
206,p,2
207,credit,2
208,college,2
209,canada,2
210,magazines,2
211,boy,2
212,version,2
213,passed,2
214,nissan,2
215,puppy,2
216,classical,2
217,fishing,2
218,movies,2
219,compare,2
220,peers,2
221,point,2
222,group,2
223,flag,2
224,throw,2
225,close,2
226,potato,2
227,winter,2
228,c,2
229,compact,2
230,cup,2
231,paper,2
232,shift,2
233,happening,2
234,sue,2
235,recycle,2
236,cars,2
237,man,2
238,weapons,2
239,rice,2
240,states,2
241,capital,2
242,loving,2
243,favorite,2
244,husband,2
245,train,2
246,rome,2
247,movie,2
248,battery,2
249,piano,2
250,microwave,2
251,reading,2
252,eat,2
253,opportunities,2
254,gas,2
255,leave,2
256,tax,2
257,city,2
258,feeders,2
259,children,2
260,girl,2
261,real,2
262,shrimp,1
263,large,1
264,interested,1
265,fast,1
266,japan,1
267,france,1
268,beef,1
269,unit,1
270,politicians,1
271,little,1
272,pallet,1
273,doctor,1
274,cold,1
275,eye,1
276,nineties,1
277,eyes,1
278,responsibility,1
279,dental,1
280,seen,1
281,pollution,1
282,beeps,1
283,costs,1
284,line,1
285,old,1
286,older,1
287,m,1
288,type,1
289,elway,1
290,score,1
291,crazy,1
292,dinner,1
293,saying,1
294,hold,1
295,package,1
296,socialized,1
297,field,1
298,curious,1
299,paying,1
300,property,1
301,science,1
302,government,1
303,wife,1
304,came,1
305,u,1
306,regressive,1
307,income,1
308,expenses,1
309,travel,1
310,realistic,1
311,track,1
312,racing,1
313,mercedes,1
314,row,1
315,win,1
316,paid,1
317,emissions,1
318,disagree,1
319,fuel,1
320,compete,1
321,electric,1
322,powered,1
323,corn,1
324,makes,1
325,plea,1
326,half,1
327,likes,1
328,aerobic,1
329,judges,1
330,demanding,1
331,private,1
332,murderer,1
333,wrist,1
334,ones,1
335,cans,1
336,bill,1
337,abandon,1
338,wronged,1
339,supposed,1
340,carbon,1
341,chalk,1
342,attic,1
343,answer,1
344,patch,1
345,gun,1
346,frost,1
347,october,1
348,trees,1
349,stand,1
350,roof,1
351,jacobs,1
352,construction,1
353,naive,1
354,fox,1
355,bedroom,1
356,fourth,1
357,animal,1
358,aggressive,1
359,receipt,1
360,ski,1
361,copper,1
362,colorado,1
363,answers,1
364,pro,1
365,sports,1
366,flower,1
367,locks,1
368,control,1
369,involved,1
370,strings,1
371,involvement,1
372,meat,1
373,credibility,1
374,wear,1
375,walk,1
376,lead,1
377,trash,1
378,team,1
379,utah,1
380,today,1
381,retirement,1
382,single,1
383,putting,1
384,south,1
385,plastic,1
386,designed,1
387,found,1
388,saint,1
389,japanese,1
390,lived,1
391,system,1
392,working,1
393,worked,1
394,scarier,1
395,transmitted,1
396,translator,1
397,spend,1
398,golf,1
399,chicken,1
400,pan,1
401,cooking,1
402,let,1
403,planting,1
404,dirt,1
405,process,1
406,yellow,1
407,seeds,1
408,studying,1
409,sleep,1
410,personally,1
411,making,1
412,ketchup,1
413,riding,1
414,afraid,1
415,criminal,1
416,red,1
417,recruiting,1
418,band,1
419,east,1
420,typical,1
421,jerry,1
422,cardinals,1
423,best,1
424,hart,1
425,jim,1
426,hope,1
427,luck,1
428,independent,1
429,disappointed,1
430,ugly,1
431,black,1
432,smoking,1
433,earlier,1
434,wake,1
435,processing,1
436,engineer,1
437,sevren,1
438,economy,1
439,tip,1
440,local,1
441,radio,1
442,salary,1
443,super,1
444,hiring,1
445,random,1
446,testing,1
447,test,1
448,accent,1
449,tonight,1
450,dad,1
451,boys,1
452,rid,1
453,chocolate,1
454,vegetable,1
455,sweet,1
456,beagle,1
457,community,1
458,sell,1
459,land,1
460,corner,1
461,leaves,1
462,spending,1
463,course,1
464,caretaker,1
465,trying,1
466,question,1
467,rain,1
468,xeros,1
469,tourist,1
470,language,1
471,hall,1
472,town,1
473,catholic,1
474,second,1
475,salad,1
476,generation,1
477,china,1
478,center,1
479,word,1
480,struggling,1
481,consumer,1
482,end,1
483,west,1
484,innocent,1
485,armed,1
486,prison,1
487,concealed,1
488,near,1
489,court,1
490,supreme,1
491,maryland,1
492,corps,1
493,peace,1
494,fee,1
495,impossible,1
496,bags,1
497,mouse,1
498,dogs,1
499,manhattan,1
500,teach,1
501,sad,1
502,united,1
503,pennsylvania,1
504,district,1
505,strange,1
506,ford,1
507,oasis,1
508,reliable,1
509,'d,1
510,spent,1
511,disc,1
512,looking,1
513,listen,1
514,small,1
515,breed,1
516,bichon,1
517,rooms,1
518,bothered,1
519,towns,1
520,pittsburgh,1
521,instruments,1
522,junk,1
523,county,1
524,clarion,1
525,applied,1
526,learn,1
527,tools,1
528,signs,1
529,potatoes,1
530,cucumbers,1
531,try,1
532,covered,1
533,stem,1
534,hour,1
535,green,1
536,start,1
537,student,1
538,idea,1
539,goal,1
540,send,1
541,louisiana,1
542,election,1
543,polls,1
544,media,1
545,build,1
546,bins,1
547,ask,1
548,pickle,1
549,soap,1
550,l,1
551,market,1
552,daughters,1
553,perspective,1
554,important,1
555,handful,1
556,number,1
557,affect,1
558,strasbourg,1
559,football,1
560,mets,1
561,yankees,1
562,baseball,1
563,claude,1
564,jersey,1
565,night,1
566,tape,1
567,gladiators,1
568,england,1
569,foreground,1
570,friendly,1
571,minivan,1
