,Word,Count
0,",",1211
1,i,542
2,you,330
3,it,286
4,uh,282
5,the,268
6,know,245
7,.,243
8,a,242
9,that,214
10,and,209
11,'s,202
12,yeah,190
13,to,188
14,do,155
15,have,139
16,in,132
17,they,127
18,of,122
19,we,103
20,think,93
21,but,91
22,is,86
23,was,84
24,n't,83
25,like,82
26,so,82
27,well,63
28,oh,63
29,not,59
30,right,55
31,what,52
32,'m,51
33,are,51
34,just,45
35,be,40
36,for,37
37,good,36
38,he,36
39,there,33
40,about,33
41,mean,31
42,would,31
43,she,31
44,my,30
45,'re,29
46,been,29
47,'ve,29
48,really,28
49,on,28
50,had,27
51,get,26
52,um,25
53,people,24
54,if,24
55,no,24
56,this,23
57,them,21
58,lot,18
59,going,17
60,when,17
61,out,16
62,can,15
63,all,15
64,see,15
65,one,14
66,how,14
67,yes,13
68,with,13
69,an,12
70,dog,12
71,?,12
72,were,12
73,because,12
74,up,12
75,did,12
76,go,11
77,love,11
78,nice,11
79,cat,11
80,new,11
81,money,11
82,car,10
83,year,10
84,then,10
85,more,10
86,want,9
87,too,9
88,guess,9
89,should,9
90,at,9
91,sure,9
92,time,8
93,same,8
94,or,8
95,pretty,8
96,where,8
97,feel,8
98,bad,8
99,ca,8
100,home,7
101,two,7
102,could,7
103,school,7
104,food,7
105,live,7
106,stuff,7
107,okay,7
108,her,6
109,back,6
110,went,6
111,house,6
112,appeal,6
113,very,6
114,why,6
115,problem,6
116,here,6
117,things,6
118,big,5
119,place,5
120,last,5
121,water,5
122,never,5
123,from,5
124,true,5
125,huh,5
126,dallas,5
127,most,5
128,thing,5
129,recycling,5
130,some,5
131,said,5
132,used,5
133,watch,5
134,does,5
135,reunion,5
136,jury,5
137,any,5
138,works,5
139,flowers,5
140,child,4
141,golden,4
142,german,4
143,great,4
144,crime,4
145,family,4
146,company,4
147,read,4
148,use,4
149,middle,4
150,than,4
151,sugar,4
152,story,4
153,made,4
154,country,4
155,make,4
156,york,4
157,who,4
158,part,4
159,say,4
160,power,4
161,guilty,4
162,guy,4
163,cart,4
164,'ll,4
165,name,4
166,done,4
167,work,4
168,got,4
169,him,4
170,fun,4
171,long,4
172,music,4
173,s,3
174,expensive,3
175,t,3
176,tomatoes,3
177,news,3
178,hate,3
179,anything,3
180,years,3
181,shepherd,3
182,remember,3
183,retriever,3
184,won,3
185,grapevine,3
186,enjoy,3
187,farm,3
188,own,3
189,week,3
190,fish,3
191,talk,3
192,different,3
193,day,3
194,deer,3
195,stick,3
196,agree,3
197,much,3
198,taxes,3
199,pay,3
200,texas,3
201,other,3
202,penalty,3
203,cut,3
204,grow,3
205,e,3
206,heard,3
207,cook,3
208,pet,3
209,river,3
210,death,3
211,lemon,3
212,job,3
213,actually,3
214,next,3
215,always,3
216,something,3
217,care,3
218,worst,3
219,has,3
220,drug,3
221,away,3
222,every,3
223,married,3
224,play,3
225,computer,3
226,born,3
227,vote,3
228,damage,3
229,chris,3
230,maybe,3
231,talking,3
232,find,3
233,buy,3
234,cats,3
235,florida,3
236,benefits,3
237,tested,3
238,classical,2
239,recycle,2
240,switch,2
241,plant,2
242,loving,2
243,wait,2
244,cars,2
245,cabbage,2
246,heavy,2
247,ride,2
248,american,2
249,violent,2
250,programs,2
251,military,2
252,race,2
253,church,2
254,compare,2
255,california,2
256,machine,2
257,gas,2
258,sorry,2
259,battery,2
260,few,2
261,city,2
262,opportunities,2
263,magazines,2
264,peers,2
265,tax,2
266,group,2
267,freedom,2
268,throw,2
269,winter,2
270,person,2
271,industry,2
272,drugs,2
273,high,2
274,girl,2
275,durham,2
276,slab,2
277,limit,2
278,will,2
279,fight,2
280,watching,2
281,happened,2
282,summer,2
283,weapons,2
284,man,2
285,sue,2
286,happening,2
287,favorite,2
288,rome,2
289,his,2
290,real,2
291,insurance,2
292,bath,2
293,reading,2
294,north,2
295,state,2
296,ten,2
297,morocco,2
298,compact,2
299,else,2
300,cheer,2
301,called,2
302,kids,2
303,ours,2
304,weight,2
305,dye,2
306,children,2
307,navy,2
308,public,2
309,metal,2
310,way,2
311,bedrooms,2
312,nissan,2
313,internal,2
314,card,2
315,mexico,2
316,built,2
317,son,2
318,teacher,2
319,helping,2
320,jewish,2
321,another,2
322,yet,2
323,waste,2
324,law,2
325,lawyer,2
326,side,2
327,passed,2
328,garage,2
329,paper,2
330,movie,2
331,states,2
332,capital,2
333,far,2
334,game,2
335,richardson,2
336,puppy,2
337,fishing,2
338,husband,2
339,freon,2
340,movies,2
341,train,2
342,come,2
343,around,2
344,both,2
345,college,2
346,feeders,2
347,doing,2
348,n,2
349,point,2
350,probably,2
351,credit,2
352,eat,2
353,p,2
354,microwave,2
355,cup,2
356,rice,2
357,boy,2
358,shift,2
359,c,2
360,flag,2
361,leave,2
362,neat,2
363,now,2
364,unsweetened,2
365,piano,2
366,weather,2
367,again,2
368,canada,2
369,close,2
370,potato,2
371,fan,2
372,over,2
373,many,2
374,area,2
375,version,2
376,jazz,2
377,answers,1
378,trees,1
379,fourth,1
380,bedroom,1
381,fox,1
382,construction,1
383,radio,1
384,attic,1
385,even,1
386,jacobs,1
387,roof,1
388,stand,1
389,china,1
390,october,1
391,answer,1
392,frost,1
393,tip,1
394,pallet,1
395,doctor,1
396,local,1
397,generation,1
398,gun,1
399,eye,1
400,salad,1
401,patch,1
402,down,1
403,pro,1
404,naive,1
405,economy,1
406,land,1
407,center,1
408,pollution,1
409,saying,1
410,crazy,1
411,six,1
412,costs,1
413,large,1
414,line,1
415,beagle,1
416,unit,1
417,engineer,1
418,politicians,1
419,little,1
420,score,1
421,elway,1
422,against,1
423,community,1
424,beeps,1
425,designed,1
426,old,1
427,chalk,1
428,though,1
429,animal,1
430,aggressive,1
431,almost,1
432,sevren,1
433,before,1
434,cold,1
435,me,1
436,receipt,1
437,nineties,1
438,responsibility,1
439,only,1
440,ski,1
441,copper,1
442,colorado,1
443,trash,1
444,red,1
445,plastic,1
446,dad,1
447,boys,1
448,cans,1
449,bill,1
450,abandon,1
451,wronged,1
452,judges,1
453,paid,1
454,u,1
455,win,1
456,package,1
457,wrist,1
458,socialized,1
459,field,1
460,curious,1
461,paying,1
462,property,1
463,science,1
464,government,1
465,wife,1
466,your,1
467,ones,1
468,murderer,1
469,salary,1
470,plea,1
471,fuel,1
472,compete,1
473,electric,1
474,powered,1
475,corn,1
476,sweet,1
477,vegetable,1
478,chocolate,1
479,makes,1
480,take,1
481,often,1
482,half,1
483,likes,1
484,disagree,1
485,rid,1
486,aerobic,1
487,demanding,1
488,private,1
489,enough,1
490,alone,1
491,hold,1
492,came,1
493,regressive,1
494,as,1
495,involvement,1
496,super,1
497,meat,1
498,dinner,1
499,credibility,1
500,wear,1
501,am,1
502,walk,1
503,flower,1
504,lead,1
505,income,1
506,put,1
507,second,1
508,team,1
509,utah,1
510,today,1
511,retirement,1
512,single,1
513,putting,1
514,south,1
515,strings,1
516,involved,1
517,hiring,1
518,random,1
519,amount,1
520,tonight,1
521,expenses,1
522,travel,1
523,realistic,1
524,track,1
525,racing,1
526,mercedes,1
527,row,1
528,supposed,1
529,emissions,1
530,carbon,1
531,accent,1
532,test,1
533,sports,1
534,ever,1
535,locks,1
536,testing,1
537,control,1
538,eyes,1
539,fast,1
540,dental,1
541,football,1
542,yankees,1
543,baseball,1
544,claude,1
545,saint,1
546,working,1
547,jersey,1
548,system,1
549,night,1
550,tape,1
551,gladiators,1
552,personally,1
553,lived,1
554,england,1
555,together,1
556,making,1
557,foreground,1
558,riding,1
559,friendly,1
560,smoking,1
561,mets,1
562,worked,1
563,seen,1
564,strasbourg,1
565,applied,1
566,district,1
567,let,1
568,learn,1
569,l,1
570,cooking,1
571,pan,1
572,daughters,1
573,perspective,1
574,chicken,1
575,golf,1
576,important,1
577,handful,1
578,spend,1
579,translator,1
580,transmitted,1
581,scarier,1
582,number,1
583,affect,1
584,market,1
585,soap,1
586,signs,1
587,pickle,1
588,best,1
589,election,1
590,cardinals,1
591,jerry,1
592,typical,1
593,polls,1
594,media,1
595,build,1
596,bins,1
597,ask,1
598,east,1
599,tools,1
600,along,1
601,struggling,1
602,processing,1
603,word,1
604,band,1
605,afraid,1
606,criminal,1
607,louisiana,1
608,hart,1
609,send,1
610,green,1
611,potatoes,1
612,cucumbers,1
613,try,1
614,black,1
615,covered,1
616,stem,1
617,ugly,1
618,hour,1
619,disappointed,1
620,jim,1
621,start,1
622,independent,1
623,student,1
624,idea,1
625,luck,1
626,off,1
627,hope,1
628,goal,1
629,sad,1
630,teach,1
631,manhattan,1
632,fifty,1
633,oasis,1
634,reliable,1
635,'d,1
636,spent,1
637,disc,1
638,trying,1
639,caretaker,1
640,while,1
641,looking,1
642,listen,1
643,five,1
644,still,1
645,small,1
646,breed,1
647,bichon,1
648,course,1
649,spending,1
650,since,1
651,rooms,1
652,ford,1
653,consumer,1
654,japanese,1
655,tourist,1
656,catholic,1
657,town,1
658,older,1
659,m,1
660,hall,1
661,language,1
662,type,1
663,serious,1
664,beef,1
665,question,1
666,xeros,1
667,recruiting,1
668,interested,1
669,rain,1
670,japan,1
671,france,1
672,shrimp,1
673,found,1
674,first,1
675,bothered,1
676,dogs,1
677,us,1
678,sleep,1
679,concealed,1
680,near,1
681,studying,1
682,court,1
683,supreme,1
684,seeds,1
685,yellow,1
686,maryland,1
687,process,1
688,dirt,1
689,corps,1
690,peace,1
691,fee,1
692,planting,1
693,impossible,1
694,bags,1
695,mouse,1
696,keep,1
697,earlier,1
698,ketchup,1
699,wake,1
700,clarion,1
701,towns,1
702,pittsburgh,1
703,move,1
704,instruments,1
705,leaves,1
706,junk,1
707,three,1
708,county,1
709,strange,1
710,prison,1
711,corner,1
712,pennsylvania,1
713,sell,1
714,end,1
715,united,1
716,west,1
717,innocent,1
718,armed,1
719,minivan,1
