Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	right so i just go straight	192	182	1	M	11, 192
3	1	4	i just go straight	38	182	1	M	11, 38, 192
2	2	4	in a straight line	149	80	1	f	70, 149
2	2	4	there's a cattle ranch	187	20	1	f	168, 187
2	2	4	to go along and	170	154	1	M	17, 170
2	2	4	to the left and	178	22	1	M	157, 178
5	5	3	to the right	45	160	1	f	6, 45, 115, 117, 165
4	4	3	carved wooden pole	92	66	1	M	49, 92, 112, 114
4	4	3	the diamond mine	26	24	2	M	5, 15, 26, 28
4	4	3	the flat rocks	130	50	2	M	87, 95, 130, 136
3	1	3	a cattle ranch	183	20	1	f	168, 183, 187
3	3	3	below the buffalo	160	20	1	M	143, 160, 162
3	3	3	down past the	65	122	1	f	26, 65, 147
3	3	3	down to the	178	85	1	M	107, 178, 191
3	3	3	i've got a	93	79	1	f	34, 93, 112
3	1	3	right so i	11	185	1	f	8, 11, 192
3	3	3	the carved wooden	112	32	1	M	83, 112, 114
3	3	3	the ghost town	124	12	1	M	117, 124, 128
3	1	3	there's a cattle	168	35	1	M	153, 168, 187
2	2	3	along to the	172	128	1	M	45, 172
2	2	3	at the bottom	112	28	1	M	85, 112
2	2	3	fast flowing river	10	6	1	M	5, 10
2	2	3	got to go	191	22	1	f	170, 191
2	2	3	i'm at the	102	18	1	M	85, 102
2	2	3	more or less	119	2	1	f	118, 119
18	18	2	and then	172	195	12	M	1, 21, 45, 47, 59, 69, 75, 95, 123, 137, 143, 165, 172, 177, 178, 189, 193, 195
18	18	2	right okay	141	169	12	f	30, 32, 40, 48, 52, 68, 72, 120, 122, 130, 132, 136, 141, 144, 148, 167, 179, 198
17	17	2	of the	196	182	16	M	15, 27, 47, 63, 65, 77, 85, 95, 105, 107, 115, 143, 147, 149, 155, 191, 196
17	8	2	to the	6	187	1	M	5, 6, 38, 45, 56, 69, 99, 105, 107, 115, 117, 143, 157, 165, 172, 178, 191
13	10	2	to go	170	179	9	M	17, 75, 87, 91, 105, 109, 137, 149, 157, 170, 183, 191, 195
8	5	2	below the	21	155	1	f	8, 21, 28, 126, 136, 143, 160, 162
7	5	2	go along	170	170	6	M	1, 17, 45, 65, 83, 123, 170
7	4	2	got a	49	158	2	f	26, 34, 49, 93, 112, 140, 183
7	7	2	the fort	172	118	1	M	79, 172, 173, 180, 181, 195, 196
7	3	2	wooden pole	92	80	2	M	49, 83, 92, 112, 114, 126, 128
6	3	2	at the	85	113	1	f	84, 85, 102, 108, 112, 196
6	3	2	right so	45	185	1	f	8, 11, 45, 128, 160, 192
6	4	2	the bottom	112	107	3	M	85, 95, 99, 112, 143, 191
6	3	2	the buffalo	160	35	3	M	143, 147, 155, 160, 162, 177
5	1	2	diamond mine	37	33	2	M	5, 15, 26, 28, 37
5	1	2	flat rocks	92	50	1	M	87, 92, 95, 130, 136
5	2	2	ghost town	117	17	2	f	112, 114, 117, 124, 128
4	4	2	above the	130	114	1	M	83, 130, 131, 196
4	2	2	along to	172	172	3	M	1, 45, 123, 172
4	4	2	and go	17	72	1	f	8, 17, 41, 79
4	1	2	cattle ranch	168	33	1	M	155, 168, 183, 187
4	1	2	go straight	38	182	2	M	11, 31, 38, 192
4	1	2	i've got	170	137	1	f	34, 93, 112, 170
4	1	2	just go	143	182	1	M	11, 38, 143, 192
4	4	2	so i'm	28	116	1	M	15, 28, 108, 130
4	4	2	straight down	26	71	1	M	11, 26, 31, 81
4	1	2	there's a	153	74	1	f	114, 153, 168, 187
4	4	2	up north	192	124	3	M	69, 105, 137, 192
3	1	2	a straight	71	80	1	f	70, 71, 149
3	3	2	as well	140	117	1	M	37, 140, 153
3	3	2	down and	178	85	1	M	99, 178, 183
3	1	2	fast flowing	12	8	1	M	5, 10, 12
3	3	2	have a	37	36	2	f	2, 10, 37
3	3	2	is that	6	9	1	M	5, 6, 13
3	2	2	past the	65	122	1	f	26, 65, 147
3	3	2	so you	87	182	1	f	14, 87, 195
3	3	2	the walled	102	50	1	M	63, 102, 112
3	3	2	turn to	160	107	1	M	59, 160, 165
2	2	2	come down	107	2	1	f	106, 107
2	2	2	continue straight	27	2	1	f	26, 27
2	2	2	down south	184	42	1	M	143, 184
2	2	2	due south	195	52	1	f	144, 195
2	2	2	i have	190	154	1	M	37, 190
2	2	2	i'm going	130	116	1	M	15, 130
2	2	2	just now	144	60	1	M	85, 144
2	2	2	no no	181	160	1	f	22, 181
2	2	2	right down	178	136	1	M	43, 178
2	2	2	right i'm	174	90	1	M	85, 174
2	2	2	sort of	124	86	1	M	39, 124
2	2	2	straight up	192	4	1	M	189, 192
2	2	2	that's not	71	2	1	f	70, 71
2	2	2	the bar	147	2	1	f	146, 147
2	2	2	the saloon	143	106	1	f	38, 143
2	2	2	up to	149	20	1	f	130, 149
2	2	2	what you	132	88	1	M	45, 132
