ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
q1ec3_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5657894736842105	0.24362606232294617	0.740041928721174	0.4342105263157895	0.5584677419354839	0.259958071278826	0.2607449856733524	0.6319444444444444	229.0	0.15145502645502645	0.6369047619047619	2.0725984390861427	2.371002132196162	7.0	106.0	0.1781512605042017	0.7243697478991596	1.5365763089528046	1.6407407407407408	6.0
q1ec8_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.6129032258064516	0.2800658978583196	0.7842377260981912	0.3870967741935484	0.5568862275449101	0.2157622739018088	0.25316455696202533	0.6060606060606061	99.0	0.14954682779456194	0.6132930513595166	1.8610275728217278	2.0	5.0	35.0	0.15765765765765766	0.5945945945945946	1.1265976366482997	1.3762376237623761	4.0
q1nc4_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5362318840579711	0.4388646288209607	0.6542857142857142	0.463768115942029	0.4793388429752066	0.3457142857142857	0.35555555555555557	0.5647058823529412	85.0	0.16068052930056712	0.665406427221172	1.9269356023990176	1.9900497512437811	6.0	43.0	0.13738019169329074	0.6198083067092651	1.165011841630983	1.410071942446043	4.0
q2ec4_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.4712041884816754	0.43243243243243246	0.49447995351539803	0.5287958115183246	0.5632183908045977	0.505520046484602	0.463302752293578	0.507537688442211	143.0	0.15310492505353318	0.5963597430406852	1.7706196286610743	1.826086956521739	6.0	200.0	0.21008403361344538	0.8403361344537815	1.6475390844783981	1.709090909090909	6.0
q3ec4_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5113636363636364	0.3824626865671642	0.6819338422391857	0.48863636363636365	0.42	0.31806615776081426	0.3485714285714286	0.6161616161616161	90.0	0.15280135823429541	0.6061120543293718	1.9069547216051297	1.934673366834171	6.0	48.0	0.15841584158415842	0.6204620462046204	1.1479605436681013	1.3937007874015748	3.0
q4ec3_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.3707865168539326	0.43068391866913125	0.6387249114521841	0.6292134831460674	0.49019607843137253	0.3612750885478158	0.34502923976608185	0.6020408163265306	92.0	0.14814814814814814	0.5958132045088567	1.674488087792076	1.7467248908296944	7.0	67.0	0.17402597402597403	0.6883116883116883	1.3221639548342463	1.481283422459893	6.0
q5ec1_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5648854961832062	0.3544973544973545	0.6389452332657201	0.4351145038167939	0.5393258426966292	0.36105476673427994	0.3656387665198238	0.48823529411764705	135.0	0.12771996215704826	0.5402081362346263	2.1349403236657434	2.1796610169491526	9.0	107.0	0.16589147286821707	0.6759689922480621	1.2867121176021847	1.4695945945945945	7.0
q5ec4_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5194805194805194	0.3089005235602094	0.6616628175519631	0.4805194805194805	0.4334470989761092	0.33833718244803695	0.3333333333333333	0.5137614678899083	103.0	0.16323296354992076	0.6481774960380349	2.0024985853362525	2.057777777777778	6.0	56.0	0.15954415954415954	0.6495726495726496	1.595416812601586	1.7142857142857142	6.0
q5nc5_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.34	0.31542056074766356	0.7133333333333334	0.66	0.4011627906976744	0.2866666666666667	0.31297709923664124	0.5466666666666666	55.0	0.11578947368421053	0.4463157894736842	1.5373207732261698	1.6935483870967742	10.0	37.0	0.16972477064220184	0.5963302752293578	1.0034303015598478	1.3061224489795917	3.0
q6ec3_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.45098039215686275	0.4951830443159923	0.5195195195195195	0.5490196078431373	0.54375	0.4804804804804805	0.46206896551724136	0.5726495726495726	106.0	0.1799660441426146	0.7045840407470289	1.9906112754656975	2.0833333333333335	6.0	109.0	0.19854280510018216	0.7905282331511839	1.962940209389532	2.0504201680672267	8.0
q7ec4_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.6190476190476191	0.20397350993377483	0.8492688413948256	0.38095238095238093	0.41044776119402987	0.15073115860517436	0.15555555555555556	0.5384615384615384	94.0	0.11562115621156212	0.4870848708487085	2.0140000088350853	2.056872037914692	7.0	20.0	0.10471204188481675	0.46596858638743455	0.6959695858135277	1.1866666666666668	3.0
q7nc7_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.5051546391752577	0.47766323024054985	0.6191489361702127	0.4948453608247423	0.5391061452513967	0.38085106382978723	0.4230769230769231	0.55	112.0	0.17337461300309598	0.6547987616099071	1.8792182976536385	2.0429184549356223	7.0	77.0	0.1828978622327791	0.7149643705463183	1.4232675850911458	1.556701030927835	4.0
q8nc5_txt-finetuned_DialoGPT-speaker_f_tsv	M	f	0.487012987012987	0.3505903723887375	0.6855541718555417	0.512987012987013	0.5485148514851486	0.31444582814445826	0.3146853146853147	0.6716417910447762	164.0	0.1362126245847176	0.5656146179401993	1.9937977227784314	2.023936170212766	7.0	105.0	0.17298187808896212	0.7314662273476112	1.534102286045819	1.6285714285714286	7.0
