Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	6	the left-hand side of the page	190	30	2	M	161, 171, 190
4	1	5	the left-hand side of the	190	30	3	M	161, 171, 181, 190
4	4	5	to the right of the	84	78	1	M	17, 84, 93, 94
2	2	5	i'm now at the bottom	120	38	1	M	83, 120
2	2	5	just to the right of	194	102	1	M	93, 194
5	1	4	left-hand side of the	161	159	1	f	32, 161, 171, 181, 190
5	1	4	the left-hand side of	161	163	1	f	28, 161, 171, 181, 190
4	4	4	the bottom of the	64	27	1	M	57, 64, 70, 83
3	1	4	i'm now at the	83	89	1	f	32, 83, 120
3	3	4	of the pine grove	64	36	1	M	35, 64, 70
3	3	4	the top of it	193	118	2	f	76, 146, 193
2	2	4	go along to the	193	170	1	f	24, 193
2	2	4	the ""c"" of crane	148	56	1	M	93, 148
2	2	4	to the concealed hideout	145	78	1	f	68, 145
10	5	3	to the right	17	195	2	f	0, 14, 17, 24, 84, 93, 94, 104, 123, 194
7	7	3	about an inch	26	169	1	M	19, 26, 77, 93, 129, 161, 187
7	4	3	of the page	190	159	5	M	39, 57, 77, 161, 171, 190, 197
7	5	3	the concealed hideout	145	80	6	f	66, 68, 74, 84, 118, 120, 145
7	7	3	to the left	189	176	6	f	14, 26, 34, 74, 178, 186, 189
6	1	3	side of the	55	159	1	f	32, 55, 161, 171, 181, 190
5	2	3	the top of	76	163	2	M	31, 41, 76, 146, 193
4	4	3	right and then	55	180	1	f	14, 55, 75, 193
4	4	3	the pebbled shore	168	144	1	M	41, 168, 178, 184
4	1	3	the pine grove	38	36	1	M	35, 38, 64, 70
3	1	3	along to the	81	170	1	f	24, 81, 193
3	3	3	at the top	39	115	1	f	32, 39, 146
3	1	3	to the concealed	68	85	1	M	61, 68, 145
3	3	3	up to the	74	34	2	M	41, 61, 74
2	2	3	and above the	148	60	1	M	89, 148
2	2	3	corner of the	120	82	1	M	39, 120
2	2	3	left of the	74	40	1	M	35, 74
2	2	3	side of it	193	166	1	f	28, 193
2	2	3	straight down from	126	34	1	M	93, 126
2	2	3	towards the concealed	67	2	1	f	66, 67
25	6	2	of the	32	181	2	M	17, 31, 32, 35, 39, 41, 55, 57, 64, 67, 70, 74, 77, 83, 84, 93, 94, 120, 155, 161, 171, 181, 190, 195, 197
24	3	2	to the	35	195	2	f	0, 14, 17, 24, 26, 34, 35, 41, 61, 68, 74, 81, 84, 93, 94, 104, 123, 141, 145, 178, 186, 189, 193, 194
20	16	2	and then	19	180	1	f	14, 19, 28, 29, 31, 43, 55, 63, 75, 77, 81, 115, 123, 133, 161, 167, 175, 181, 189, 193
10	1	2	the concealed	89	85	1	M	61, 66, 67, 68, 74, 84, 89, 118, 120, 145
9	2	2	the left	189	180	7	f	14, 26, 34, 74, 116, 178, 186, 189, 193
8	2	2	about an	26	169	2	M	19, 25, 26, 77, 93, 129, 161, 187
8	4	2	of it	193	168	7	f	26, 28, 34, 76, 146, 178, 186, 193
8	1	2	side of	193	166	2	f	28, 32, 55, 161, 171, 181, 190, 193
8	8	2	you go	202	184	7	M	19, 29, 69, 75, 81, 85, 193, 202
7	2	2	the bottom	64	107	2	M	35, 57, 64, 70, 83, 120, 141
7	5	2	towards the	66	115	1	M	57, 66, 67, 115, 118, 168, 171
6	4	2	left of	35	161	2	f	26, 34, 35, 74, 178, 186
6	2	2	right and	104	182	1	f	14, 55, 75, 104, 193, 195
5	5	2	below the	43	177	2	f	8, 26, 43, 155, 184
5	5	2	boat house	94	56	1	M	89, 94, 96, 142, 144
5	5	2	go up	31	168	1	f	28, 31, 61, 193, 195
5	1	2	pebbled shore	168	144	2	M	41, 139, 168, 178, 184
4	2	2	above the	148	154	2	M	25, 89, 148, 178
4	1	2	along to	109	170	1	f	24, 81, 109, 193
4	4	2	crane bay	96	73	1	M	93, 96, 146, 165
4	4	2	go right	9	154	1	f	8, 9, 29, 161
4	1	2	i'm now	171	140	1	f	32, 83, 120, 171
4	1	2	up to	195	155	2	M	41, 61, 74, 195
4	4	2	you're going	136	128	3	M	9, 31, 109, 136
3	1	2	go along	193	170	2	f	24, 70, 193
3	3	2	i've got	139	114	1	f	58, 139, 171
3	2	2	just to	194	103	1	M	93, 194, 195
3	1	2	of crane	165	73	1	M	93, 148, 165
3	3	2	past the	55	166	1	f	28, 55, 193
3	3	2	right well	105	44	1	f	96, 105, 139
3	3	2	sort of	96	84	1	M	63, 96, 146
3	3	2	the boat	94	8	1	M	89, 94, 96
3	3	2	under the	187	70	2	f	118, 120, 187
2	2	2	bay and	148	56	1	M	93, 148
2	2	2	don't go	70	62	1	M	9, 70
2	2	2	don't know	144	80	1	M	65, 144
2	2	2	go past	193	184	1	f	10, 193
2	2	2	going along	120	12	1	M	109, 120
2	2	2	i don't	70	6	1	M	65, 70
2	2	2	i haven't	82	24	1	M	59, 82
2	2	2	i see	147	12	1	f	136, 147
2	2	2	i'm going	171	52	1	f	120, 171
2	2	2	just go	41	32	1	f	10, 41
2	2	2	not much	73	2	1	f	72, 73
2	2	2	right along	9	2	1	f	8, 9
2	2	2	right so	83	60	1	f	24, 83
2	2	2	so i	171	148	1	f	24, 171
2	2	2	the burnt	155	148	1	f	8, 155
2	2	2	washed stones	182	12	1	M	171, 182
2	2	2	well i	136	72	1	M	65, 136
2	2	2	you mean	147	30	1	f	118, 147
70	19	1	the	17	199	4	f	0, 6, 8, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 34, 35, 38, 39, 41, 43, 55, 57, 61, 64, 66, 67, 68, 70, 74, 76, 77, 81, 83, 84, 87, 89, 93, 94, 96, 104, 115, 116, 118, 120, 123, 141, 142, 145, 146, 148, 149, 151, 152, 155, 161, 165, 168, 171, 178, 181, 184, 186, 187, 189, 190, 193, 194, 195, 197, 198
57	36	1	right	5	196	2	f	0, 2, 5, 8, 9, 11, 14, 16, 17, 21, 24, 27, 29, 37, 42, 45, 47, 49, 54, 55, 57, 74, 75, 76, 83, 84, 87, 89, 93, 94, 95, 96, 97, 104, 105, 109, 110, 113, 120, 122, 123, 125, 127, 129, 139, 141, 146, 147, 158, 161, 162, 165, 182, 192, 193, 194, 195
40	3	1	of	63	181	1	M	17, 26, 28, 31, 32, 34, 35, 39, 41, 55, 57, 63, 64, 67, 70, 72, 74, 76, 77, 83, 84, 93, 94, 96, 120, 146, 148, 152, 155, 161, 165, 171, 178, 181, 186, 190, 193, 194, 195, 197
36	14	1	and	25	184	1	f	14, 19, 25, 28, 29, 31, 43, 55, 63, 74, 75, 77, 81, 87, 89, 93, 94, 95, 104, 115, 123, 129, 131, 133, 148, 152, 161, 167, 175, 181, 187, 188, 189, 193, 195, 197
30	6	1	to	31	196	2	f	0, 14, 17, 24, 26, 31, 34, 35, 41, 43, 61, 68, 74, 81, 84, 93, 94, 104, 105, 109, 123, 141, 145, 175, 178, 186, 189, 193, 194, 195
25	8	1	go	9	195	1	f	8, 9, 10, 19, 24, 28, 29, 31, 41, 43, 55, 61, 69, 70, 75, 81, 85, 93, 115, 129, 161, 189, 193, 195, 202
23	14	1	you	9	197	1	f	6, 9, 13, 19, 29, 38, 45, 61, 69, 75, 81, 85, 87, 93, 118, 131, 144, 147, 159, 182, 193, 195, 202
22	15	1	it	69	194	9	f	8, 10, 22, 26, 28, 34, 52, 58, 64, 69, 76, 85, 96, 104, 146, 170, 178, 186, 189, 193, 195, 201
22	22	1	uh-huh	67	193	8	f	4, 16, 20, 36, 48, 56, 58, 60, 67, 75, 86, 92, 98, 107, 112, 124, 128, 134, 140, 164, 179, 196
20	15	1	i	13	177	2	f	8, 10, 13, 24, 28, 59, 65, 68, 70, 74, 82, 87, 106, 136, 144, 147, 150, 159, 171, 184
18	18	1	mmhmm	143	183	8	f	18, 40, 46, 62, 80, 114, 130, 132, 143, 154, 160, 166, 172, 174, 176, 180, 194, 200
16	16	1	okay	44	182	3	M	21, 27, 31, 44, 46, 47, 49, 78, 87, 90, 97, 108, 113, 159, 184, 202
16	14	1	you're	136	189	9	M	9, 17, 21, 25, 31, 57, 63, 77, 109, 136, 155, 161, 175, 181, 187, 197
13	13	1	a	45	176	1	f	12, 45, 69, 72, 77, 81, 93, 106, 123, 129, 131, 136, 187
13	6	1	about	26	195	3	M	3, 19, 25, 26, 77, 93, 129, 161, 167, 175, 187, 195, 197
13	8	1	well	96	141	4	M	31, 61, 65, 85, 96, 101, 102, 104, 105, 136, 139, 141, 171
12	8	1	just	19	186	1	f	10, 19, 41, 69, 81, 93, 145, 152, 155, 175, 194, 195
12	9	1	so	19	170	1	f	12, 19, 24, 63, 72, 82, 83, 85, 106, 121, 171, 181
12	5	1	up	63	168	1	f	28, 31, 41, 61, 63, 68, 74, 87, 115, 181, 193, 195
11	9	1	down	126	159	5	M	19, 55, 57, 75, 93, 126, 129, 141, 142, 175, 177
11	1	1	left	88	180	3	f	14, 26, 34, 35, 74, 88, 116, 178, 186, 189, 193
11	11	1	no	30	185	2	M	7, 9, 30, 53, 71, 73, 82, 119, 138, 183, 191
11	7	1	now	32	178	1	M	17, 32, 45, 57, 83, 87, 109, 120, 129, 171, 194
10	2	1	along	64	186	1	f	8, 9, 24, 64, 70, 76, 81, 109, 120, 193
10	5	1	going	64	167	3	M	9, 31, 63, 64, 109, 120, 133, 136, 171, 175
10	7	1	got	59	177	3	f	6, 38, 58, 59, 87, 100, 101, 139, 171, 182
9	1	1	an	58	169	2	M	19, 25, 26, 58, 77, 93, 129, 161, 187
9	2	1	bottom	50	107	1	M	35, 50, 57, 64, 70, 83, 110, 120, 141
9	5	1	i'm	83	153	2	f	26, 32, 83, 84, 120, 146, 152, 171, 178
8	8	1	have	13	177	1	f	6, 13, 38, 45, 87, 131, 136, 182
8	2	1	left-hand	161	163	4	f	28, 32, 50, 120, 161, 171, 181, 190
8	8	1	that	152	140	5	M	59, 85, 87, 105, 125, 152, 181, 198
8	1	1	towards	170	115	1	M	57, 66, 67, 115, 118, 168, 170, 171
7	2	1	below	43	177	3	f	8, 22, 26, 43, 104, 155, 184
7	7	1	eh	87	125	1	f	74, 87, 93, 134, 152, 188, 198
7	7	1	in	68	182	1	M	17, 68, 136, 146, 151, 152, 198
7	5	1	straight	126	130	5	M	41, 43, 81, 93, 115, 126, 170
6	2	1	above	58	154	1	M	25, 58, 89, 148, 152, 178
6	1	1	at	182	151	1	f	32, 39, 83, 120, 146, 182
6	1	1	bay	198	106	1	M	93, 96, 146, 148, 165, 198
6	1	1	crane	151	73	1	M	93, 96, 146, 148, 151, 165
6	5	1	from	126	175	3	M	23, 77, 93, 126, 161, 197
6	6	1	there	152	190	4	M	13, 87, 93, 127, 152, 202
5	5	1	do	45	124	1	f	8, 45, 68, 106, 131
5	1	1	don't	131	136	2	M	9, 65, 70, 131, 144
5	5	1	ehm	52	143	1	M	3, 52, 89, 93, 145
5	3	1	i've	101	114	1	f	58, 101, 125, 139, 171
5	5	1	it's	39	134	1	f	12, 39, 72, 142, 145
5	1	1	past	64	184	2	f	10, 28, 55, 64, 193
5	1	1	pine	43	36	1	M	35, 38, 43, 64, 70
4	4	1	bit	142	118	1	M	81, 142, 152, 198
4	2	1	corner	50	103	1	M	39, 50, 120, 141
4	2	1	mean	147	33	2	f	118, 136, 147, 150
4	2	1	not	73	68	3	f	6, 52, 72, 73
4	2	1	see	150	30	1	f	136, 147, 150, 165
4	4	1	two	100	130	1	M	17, 100, 123, 146
3	3	1	"right	106	88	2	M	19, 93, 106
3	3	1	ah	144	58	2	M	87, 105, 144
3	3	1	good	142	68	2	M	75, 87, 142
3	3	1	mm	87	142	1	f	18, 87, 159
3	3	1	still	34	136	1	M	9, 34, 144
3	3	1	what	65	84	1	f	64, 65, 147
2	2	1	"above	149	2	1	f	148, 149
2	2	1	am	184	98	1	M	87, 184
2	2	1	back	63	50	1	f	14, 63
2	2	1	curved	171	20	1	f	152, 171
2	2	1	on	181	86	1	f	96, 181
2	2	1	only	101	90	1	f	12, 101
2	2	1	your	144	36	1	M	109, 144

