Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
6	6	3	to the east	70	69	2	M	31, 45, 70, 74, 98, 99
5	5	3	the top of	60	56	4	M	5, 37, 57, 59, 60
2	2	3	end of the	41	36	1	f	6, 41
2	2	3	i'm going to	80	28	1	M	53, 80
2	2	3	of the lake	76	10	1	M	67, 76
2	2	3	of the map	17	12	1	f	6, 17
2	2	3	of the mountain	70	66	1	M	5, 70
14	9	2	to the	40	95	5	M	5, 13, 27, 31, 33, 40, 45, 66, 70, 74, 79, 97, 98, 99
13	6	2	of the	11	95	1	M	5, 6, 11, 17, 31, 37, 41, 43, 59, 67, 70, 76, 99
11	11	2	and then	3	104	1	f	0, 3, 11, 27, 45, 49, 79, 93, 97, 99, 103
6	1	2	the east	70	69	2	M	31, 45, 70, 74, 98, 99
5	5	2	go up	57	58	1	f	48, 57, 85, 93, 105
4	2	2	going to	80	54	3	M	27, 29, 53, 80
4	2	2	i'm going	53	45	2	f	36, 44, 53, 80
4	4	2	right okay	96	84	3	M	13, 63, 83, 96
3	1	2	end of	7	36	1	f	6, 7, 41
3	3	2	past the	60	74	1	M	33, 60, 106
3	3	2	so i'm	47	47	1	f	44, 47, 90
3	3	2	the antelopes	90	60	1	M	47, 90, 106
3	1	2	the lake	85	19	1	M	67, 76, 85
3	1	2	the map	17	16	2	f	2, 6, 17
2	2	2	above the	90	6	1	M	85, 90
2	2	2	above them	45	2	1	f	44, 45
2	2	2	going above	45	2	1	f	44, 45
2	2	2	round it	86	2	1	M	85, 86
2	2	2	the bottom	76	10	1	M	67, 76
2	2	2	underneath the	54	8	1	M	47, 54
2	2	2	up above	85	2	1	f	84, 85
2	2	2	up to	48	22	1	M	27, 48
35	14	1	the	6	108	1	f	2, 5, 6, 7, 11, 13, 17, 27, 31, 33, 37, 40, 41, 43, 45, 47, 54, 57, 59, 60, 66, 67, 70, 74, 76, 79, 80, 85, 90, 97, 98, 99, 105, 106, 109
34	30	1	right	13	108	1	f	2, 13, 15, 19, 23, 26, 29, 31, 39, 42, 44, 46, 48, 49, 55, 57, 62, 63, 65, 67, 74, 82, 83, 86, 89, 90, 92, 95, 96, 97, 100, 105, 107, 109
22	6	1	to	40	95	7	M	5, 13, 19, 27, 29, 31, 33, 40, 45, 48, 49, 53, 66, 70, 74, 79, 80, 85, 89, 97, 98, 99
21	12	1	and	9	106	1	f	0, 3, 9, 11, 23, 27, 29, 31, 33, 37, 43, 45, 49, 59, 79, 85, 93, 97, 99, 103, 105
20	15	1	go	48	103	10	M	3, 9, 11, 13, 19, 23, 27, 31, 33, 43, 48, 53, 57, 65, 85, 89, 93, 97, 99, 105
18	2	1	of	33	101	1	M	5, 6, 7, 11, 17, 31, 33, 37, 41, 43, 57, 59, 60, 67, 70, 76, 99, 105
14	3	1	then	19	104	1	f	0, 3, 11, 19, 24, 27, 43, 45, 49, 79, 93, 97, 99, 103
13	6	1	up	48	95	5	M	11, 27, 29, 37, 43, 48, 56, 57, 84, 85, 90, 93, 105
12	8	1	okay	96	96	10	M	13, 15, 19, 21, 27, 35, 43, 63, 83, 95, 96, 108
11	11	1	a	14	73	2	M	7, 9, 14, 23, 29, 31, 33, 38, 40, 56, 79
10	10	1	no	64	33	1	M	53, 64, 65, 66, 68, 72, 73, 80, 81, 85
8	1	1	going	37	54	2	M	27, 29, 36, 37, 44, 45, 53, 80
8	8	1	uh-huh	22	88	1	M	1, 22, 49, 51, 61, 71, 75, 88
6	1	1	above	44	74	1	M	17, 44, 45, 84, 85, 90
6	6	1	down	3	98	1	f	0, 3, 9, 43, 79, 97
6	1	1	i'm	80	55	2	f	36, 44, 47, 53, 80, 90
6	6	1	mm	70	81	4	M	15, 35, 55, 69, 70, 95
6	6	1	over	37	61	1	f	14, 37, 38, 40, 70, 74
6	4	1	them	48	62	1	f	44, 45, 48, 50, 53, 105
5	5	1	i	94	81	3	M	15, 35, 55, 94, 95
5	5	1	just	90	66	2	M	41, 79, 90, 99, 106
5	3	1	round	80	30	2	M	57, 79, 80, 85, 86
4	4	1	in	17	88	1	f	12, 17, 43, 99
4	2	1	it	85	27	2	f	60, 84, 85, 86
4	2	1	mountain	70	66	3	M	5, 37, 43, 70
4	1	1	past	60	74	2	M	33, 53, 60, 106
4	1	1	so	97	54	1	f	44, 47, 90, 97
4	4	1	that	12	59	1	M	9, 12, 57, 67
4	4	1	well	94	59	2	M	41, 67, 94, 99
4	4	1	west	23	99	1	f	0, 23, 40, 98
3	1	1	underneath	50	8	1	M	47, 50, 54
2	2	1	like	86	20	1	M	67, 86
2	2	1	not	31	20	1	f	12, 31

