Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	the side of the	54	55	2	M	31, 43, 54, 85
2	2	4	above the carved stones	32	6	1	M	27, 32
3	3	3	a totem pole	66	18	1	M	65, 66, 82
3	1	3	the carved stones	34	8	1	M	27, 32, 34
3	3	3	to the left	53	54	1	f	6, 53, 59
2	2	3	a great rock	117	52	1	f	66, 117
2	2	3	round the carved	35	2	1	f	34, 35
2	2	3	underneath it and	51	24	1	f	28, 51
18	18	2	and then	26	117	3	M	9, 17, 25, 26, 27, 43, 51, 63, 65, 66, 68, 85, 91, 103, 107, 109, 115, 125
13	10	2	to the	25	110	1	f	6, 25, 45, 51, 53, 54, 59, 72, 82, 105, 107, 109, 115
11	11	2	got a	11	112	2	f	6, 10, 11, 28, 33, 65, 66, 80, 107, 108, 117
11	11	2	right okay	41	99	3	f	4, 8, 22, 41, 50, 58, 62, 76, 84, 88, 102
8	5	2	of the	54	61	4	M	25, 31, 43, 45, 54, 63, 77, 85
8	8	2	to go	36	111	3	M	7, 25, 27, 36, 41, 77, 103, 117
8	8	2	underneath the	49	74	2	f	18, 20, 49, 51, 56, 71, 79, 91
5	2	2	carved stones	27	9	1	f	26, 27, 32, 33, 34
5	5	2	go down	52	49	1	M	43, 52, 53, 79, 91
5	1	2	the carved	32	9	2	M	27, 31, 32, 34, 35
4	1	2	a totem	67	18	1	M	65, 66, 67, 82
4	4	2	do you	37	54	1	f	36, 37, 52, 89
4	2	2	round the	34	57	1	M	7, 34, 35, 63
4	4	2	sort of	110	104	3	M	7, 25, 63, 110
4	4	2	the bottom	68	81	1	M	25, 68, 104, 105
4	4	2	the middle	28	86	1	M	25, 28, 109, 110
4	4	2	the trout	82	15	1	M	77, 82, 86, 91
4	1	2	totem pole	67	18	1	M	65, 66, 67, 82
4	4	2	you want	36	91	1	M	27, 36, 41, 117
3	3	2	along to	25	84	1	f	22, 25, 105
3	3	2	below the	99	94	2	f	6, 86, 99
3	3	2	gold mine	45	57	1	f	10, 45, 66
3	1	2	great rock	66	75	1	M	43, 66, 117
3	3	2	i go	54	61	1	M	51, 54, 111
3	3	2	right so	82	87	1	M	25, 82, 111
3	3	2	the gold	56	19	1	M	45, 56, 63
3	1	2	the left	53	54	1	f	6, 53, 59
3	3	2	trout farm	82	16	1	M	71, 82, 86
3	1	2	underneath it	111	84	1	f	28, 51, 111
2	1	2	above the	32	6	1	M	27, 32
2	2	2	along the	109	6	1	f	104, 109
2	2	2	at a	82	24	1	M	59, 82
2	2	2	i've i've	66	56	1	M	11, 66
2	2	2	mean go	52	2	1	M	51, 52
2	2	2	of thing	34	28	1	M	7, 34
51	41	1	right	7	126	3	f	0, 2, 4, 7, 8, 9, 11, 15, 17, 20, 22, 23, 25, 27, 28, 29, 30, 34, 36, 39, 41, 44, 45, 50, 56, 58, 61, 62, 63, 64, 68, 71, 73, 76, 79, 82, 84, 88, 95, 96, 98, 102, 103, 106, 107, 111, 116, 117, 120, 122, 125
44	14	1	the	7	121	2	f	0, 6, 7, 9, 11, 18, 20, 25, 27, 28, 31, 32, 34, 35, 41, 43, 44, 45, 49, 51, 53, 54, 56, 59, 63, 68, 71, 72, 77, 79, 82, 85, 86, 91, 96, 99, 104, 105, 107, 109, 110, 115, 117, 120
25	14	1	a	11	114	2	f	6, 10, 11, 22, 28, 30, 33, 43, 46, 59, 63, 65, 66, 67, 71, 80, 82, 89, 103, 107, 108, 109, 112, 117, 119
24	7	1	and	46	117	3	M	9, 17, 25, 26, 27, 28, 43, 46, 51, 63, 65, 66, 68, 71, 79, 85, 91, 103, 104, 107, 109, 115, 117, 125
22	7	1	go	36	119	4	M	7, 9, 25, 27, 36, 41, 43, 49, 51, 52, 53, 54, 63, 77, 79, 85, 91, 103, 109, 111, 117, 125
22	5	1	to	25	112	1	f	6, 7, 22, 25, 27, 36, 41, 45, 51, 53, 54, 59, 72, 77, 82, 85, 103, 105, 107, 109, 115, 117
16	5	1	got	7	112	1	f	6, 7, 10, 11, 14, 24, 26, 28, 33, 62, 65, 66, 80, 107, 108, 117
