Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	away from the edge of the page	121	M	77, 197
2	7	you're about an inch and a half	111	M	77, 187
4	6	about an inch and a half	111	M	77, 93, 129, 187
2	6	the left-hand side of the page	11	M	161, 171
3	5	from the edge of the	121	M	77, 93, 197
3	5	the left-hand side of the	21	M	161, 171, 181
2	5	!! ex !! q !!	73	M	87, 159
2	5	!! okay !! mm !!	73	M	87, 159
2	5	and then you go down	57	M	19, 75
2	5	go down about an inch	111	M	19, 129
2	5	right and then you go	119	M	75, 193
2	5	to the right of the	77	M	17, 93
5	4	and then you go	175	M	19, 29, 75, 81, 193
3	4	you're about an inch	111	M	77, 161, 187
2	4	and then go straight	73	M	43, 115
2	4	and then you're you're	47	M	31, 77
2	4	the bottom of the	27	M	57, 83
2	4	the top of the	11	M	31, 41
2	4	to the top of	153	M	41, 193
2	4	you go round it	17	M	69, 85
2	4	you want to go	33	M	61, 93
2	4	you're you're about an	53	M	25, 77
6	3	of the page	159	M	39, 57, 77, 161, 171, 197
5	3	and then go	147	M	43, 55, 115, 161, 189
4	3	and then you're	145	M	31, 63, 77, 175
4	3	side of the	127	M	55, 161, 171, 181
3	3	!! i !!	147	M	13, 87, 159
3	3	!! you !!	147	M	13, 87, 159
3	3	away from the	121	M	77, 161, 197
3	3	go round it	121	M	69, 85, 189
3	3	right and then	139	M	55, 75, 193
3	3	the concealed out	29	M	61, 67, 89
3	3	to the right	107	M	17, 93, 123
2	3	!! 't !!	33	M	127, 159
2	3	!! have !!	75	M	13, 87
2	3	!! right !!	41	M	87, 127
2	3	!! there !!	115	M	13, 127
2	3	about an centimetre	69	M	25, 93
2	3	about three inches	31	M	167, 197
2	3	along to the	113	M	81, 193
2	3	go straight up	75	M	41, 115
2	3	go up to	135	M	61, 195
2	3	of crane bay	73	M	93, 165
2	3	of the map	141	M	55, 195
2	3	right now you're	53	M	57, 109
2	3	the ""e"" in	135	M	17, 151
2	3	the pea tree	7	M	181, 187
2	3	to go up	31	M	31, 61
2	3	to the bottom	107	M	35, 141
2	3	to the concealed	85	M	61, 145
2	3	up to the	21	M	41, 61
2	3	well i've got	33	M	139, 171
2	3	you're you're curving	11	M	21, 31
18	2	and then	175	M	19, 29, 31, 43, 55, 63, 75, 77, 81, 115, 123, 133, 161, 167, 175, 181, 189, 193
17	2	of the	181	M	17, 31, 35, 39, 41, 55, 57, 67, 77, 83, 93, 155, 161, 171, 181, 195, 197
11	2	to the	177	M	17, 35, 41, 61, 81, 93, 123, 141, 145, 189, 193
7	2	you go	175	M	19, 29, 69, 75, 81, 85, 193
5	2	from the	175	M	23, 77, 93, 161, 197
5	2	side of	139	M	55, 161, 171, 181, 193
5	2	you're about	173	M	25, 77, 161, 187, 197
5	2	you're you're	135	M	21, 25, 31, 77, 155
4	2	and a	111	M	77, 93, 129, 187
4	2	go down	111	M	19, 55, 75, 129
4	2	go straight	75	M	41, 43, 81, 115
4	2	go up	165	M	31, 61, 193, 195
4	2	right and	141	M	55, 75, 193, 195
4	2	right now	85	M	45, 57, 109, 129
4	2	right okay	71	M	27, 47, 49, 97
4	2	round the	151	M	21, 31, 61, 171
4	2	the top	163	M	31, 39, 41, 193
4	2	towards the	115	M	57, 67, 115, 171
3	2	!! there	115	M	13, 87, 127
3	2	along to	113	M	81, 109, 193
3	2	down about	157	M	19, 129, 175
3	2	go right	153	M	9, 29, 161
3	2	go round	121	M	69, 85, 189
3	2	the ""e""	135	M	17, 149, 151
3	2	well i've	71	M	101, 139, 171
3	2	you're going	101	M	9, 31, 109
2	2	a wee	13	M	69, 81
2	2	above the	65	M	25, 89
2	2	and you	63	M	131, 193
2	2	and you're	173	M	25, 197
2	2	at the	45	M	39, 83
2	2	below the	113	M	43, 155
2	2	do you	87	M	45, 131
2	2	draw a	55	M	69, 123
2	2	going to	145	M	31, 175
2	2	have a	87	M	45, 131
2	2	i'm now	89	M	83, 171
2	2	just to	103	M	93, 195
2	2	past the	139	M	55, 193
2	2	pebbled shore	99	M	41, 139
2	2	r !!	127	M	33, 159
2	2	right well	35	M	105, 139
2	2	right you're	13	M	9, 21
2	2	right-hand corner	103	M	39, 141
2	2	so you	67	M	19, 85
2	2	the concealedout	29	M	61, 89
2	2	the left	5	M	189, 193
2	2	the start	3	M	23, 25
2	2	the west	79	M	115, 193
2	2	uh and	71	M	25, 95
2	2	underneath the	71	M	19, 89
2	2	up so	119	M	63, 181
2	2	west lake	79	M	115, 193
2	2	you don't	123	M	9, 131
2	2	you're just	21	M	155, 175
36	1	the	181	M	17, 19, 21, 23, 25, 31, 35, 39, 41, 43, 55, 57, 61, 67, 77, 81, 83, 87, 89, 93, 115, 123, 141, 145, 149, 151, 155, 161, 165, 171, 181, 187, 189, 193, 195, 197
34	1	right	191	M	5, 9, 11, 17, 21, 27, 29, 37, 45, 47, 49, 55, 57, 75, 83, 87, 89, 93, 95, 97, 105, 109, 113, 123, 125, 127, 129, 139, 141, 147, 161, 165, 193, 195
28	1	and	179	M	19, 25, 29, 31, 43, 55, 63, 75, 77, 81, 87, 89, 93, 95, 115, 123, 129, 131, 133, 161, 167, 175, 181, 187, 189, 193, 195, 197
20	1	of	181	M	17, 31, 35, 39, 41, 55, 57, 63, 67, 77, 83, 93, 155, 161, 165, 171, 181, 193, 195, 197
19	1	go	187	M	9, 19, 29, 31, 41, 43, 55, 61, 69, 75, 81, 85, 93, 115, 129, 161, 189, 193, 195
