Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
5	1	3	, uh ,	19	41	2	B	16,19,52,56,57	[[16, 19], [52, 56, 57], [56, 57]]
7	1	2	uh ,	19	41	2	B	16,19,38,39,52,56,57	[[16, 19], [38, 39], [52, 56, 57], [56, 57]]
5	1	2	, uh	19	41	2	B	16,19,52,56,57	[[16, 19], [52, 56, 57], [56, 57]]
6	0	2	, i	73	95	1	B	70,73,132,137,162,165	[[70, 73], [132, 137], [162, 165]]
5	1	2	yeah .	35	43	3	B	30,32,35,68,73	[[30, 32, 35], [32, 35], [68, 73]]
2	0	2	you know	21	5	1	B	16,21	[[16, 21]]
2	0	2	and ,	109	5	6	B	104,109	[[104, 109]]
2	0	2	well ,	49	5	2	B	44,49	[[44, 49]]
2	0	2	have a	43	1	1	B	42,43	[[42, 43]]
2	0	2	. i	63	5	1	B	58,63	[[58, 63]]
2	0	2	that .	25	3	1	B	22,25	[[22, 25]]
2	0	2	of my	149	1	1	B	148,149	[[148, 149]]
20	2	1	a	9	147	2	B	8,9,11,16,21,24,26,27,42,43,52,55,110,115,126,127,148,149,154,155	[[8, 9, 11], [16, 21], [24, 26, 27], [26, 27], [42, 43], [52, 55], [110, 115], [126, 127], [148, 149], [154, 155]]
5	1	1	and	109	31	16	B	104,106,109,132,135	[[104, 106, 109], [106, 109], [132, 135]]
2	0	1	of	149	1	2	B	148,149	[[148, 149]]
4	0	1	it	23	113	2	B	22,23,132,135	[[22, 23], [132, 135]]
4	0	1	have	27	17	2	B	26,27,42,43	[[26, 27], [42, 43]]
4	0	1	like	91	29	1	B	86,91,114,115	[[86, 91], [114, 115]]
3	1	1	so	9	5	1	B	8,9,13	[[8, 9, 13]]
3	1	1	that's	61	5	1	B	56,58,61	[[56, 58, 61], [58, 61]]
2	0	1	but	61	5	3	B	56,61	[[56, 61]]
3	1	1	they	43	5	2	B	38,42,43	[[38, 42, 43], [42, 43]]
2	0	1	well	49	5	2	B	44,49	[[44, 49]]
2	0	1	just	39	1	2	B	38,39	[[38, 39]]
2	0	1	be	27	1	2	B	26,27	[[26, 27]]
2	0	1	can	3	1	1	B	2,3	[[2, 3]]
2	0	1	was	159	5	3	B	154,159	[[154, 159]]
2	0	1	my	149	1	2	B	148,149	[[148, 149]]
2	0	1	he	5	3	1	B	2,5	[[2, 5]]
