Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	. i , i , i	9	5	1	B	4,9	[[4, 9]]
2	0	6	i , i , i ,	9	3	1	B	6,9	[[6, 9]]
3	1	4	, i , i	9	5	2	B	4,6,9	[[4, 6, 9]]
2	0	3	, uh ,	71	3	1	B	68,71	[[68, 71]]
3	1	3	i , i	9	5	2	B	4,6,9	[[4, 6, 9]]
2	0	3	, it's ,	17	3	1	B	14,17	[[14, 17]]
2	0	2	uh ,	71	3	1	B	68,71	[[68, 71]]
3	1	2	, i	9	5	3	B	4,6,9	[[4, 6, 9]]
2	0	2	. i	9	5	2	B	4,9	[[4, 9]]
3	1	2	i ,	9	5	2	B	4,6,9	[[4, 6, 9]]
2	0	2	, it's	17	3	1	B	14,17	[[14, 17]]
2	0	2	yeah ,	71	5	3	B	66,71	[[66, 71]]
2	0	2	, yeah	71	5	1	B	66,71	[[66, 71]]
2	0	2	to get	19	1	1	B	18,19	[[18, 19]]
10	2	1	i	1	39	1	B	0,1,4,6,9,16,18,21,34,39	[[0, 1], [4, 6, 9], [6, 9], [16, 18, 21], [18, 21], [34, 39]]
5	1	1	and	9	11	2	B	6,9,14,16,17	[[6, 9], [14, 16, 17], [16, 17]]
6	0	1	a	11	77	2	B	6,11,74,75,80,83	[[6, 11], [74, 75], [80, 83]]
3	1	1	to	19	3	7	B	16,18,19	[[16, 18, 19], [18, 19]]
4	0	1	the	5	19	1	B	0,5,14,19	[[0, 5], [14, 19]]
5	1	1	yeah	71	15	6	B	66,70,71,80,81	[[66, 70, 71], [70, 71], [80, 81]]
2	0	1	just	83	3	7	B	80,83	[[80, 83]]
3	1	1	well	33	3	1	B	30,32,33	[[30, 32, 33], [32, 33]]
2	0	1	they	57	3	2	B	54,57	[[54, 57]]
2	0	1	what	7	1	1	B	6,7	[[6, 7]]
3	1	1	get	19	3	2	B	16,18,19	[[16, 18, 19]]
2	0	1	my	33	3	1	B	30,33	[[30, 33]]
2	0	1	going	23	5	1	B	18,23	[[18, 23]]
2	0	1	them	19	3	1	B	16,19	[[16, 19]]
2	0	1	income	83	3	1	B	80,83	[[80, 83]]
