Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	you know ,	51	3	3	B	48,51	[[48, 51]]
2	0	3	and , and	83	3	2	B	80,83	[[80, 83]]
4	0	2	, i	7	11	1	B	6,7,12,17	[[6, 7], [12, 17]]
2	0	2	, you	111	5	5	B	106,111	[[106, 111]]
2	0	2	know ,	51	3	3	B	48,51	[[48, 51]]
2	0	2	you know	51	3	3	B	48,51	[[48, 51]]
3	1	2	, and	83	5	6	B	78,80,83	[[78, 80, 83]]
3	1	2	and ,	83	5	4	B	78,80,83	[[78, 80, 83]]
2	0	2	to get	35	3	1	B	32,35	[[32, 35]]
2	0	2	that ,	89	3	1	B	86,89	[[86, 89]]
14	4	1	a	51	63	2	B	48,51,62,63,65,86,87,94,97,102,104,106,107,111	[[48, 51], [62, 63, 65], [86, 87], [94, 97], [102, 104, 106, 107], [104, 106, 107], [106, 107, 111]]
17	3	1	i	7	93	2	B	6,7,12,13,17,30,34,35,42,47,60,63,88,92,93,94,99	[[6, 7], [12, 13, 17], [30, 34, 35], [34, 35], [42, 47], [60, 63], [88, 92, 93], [92, 93], [94, 99]]
19	5	1	you	3	111	2	B	0,2,3,5,6,11,12,15,20,25,48,49,51,86,91,106,108,109,111	[[0, 2, 3, 5], [2, 3, 5], [6, 11], [12, 15], [20, 25], [48, 49, 51], [86, 91], [106, 108, 109, 111]]
7	1	1	the	33	81	3	B	30,33,35,66,69,106,111	[[30, 33, 35], [66, 69], [106, 111]]
8	4	1	and	33	55	6	B	28,30,32,33,35,78,80,83	[[28, 30, 32, 33], [30, 32, 33, 35], [32, 33, 35], [78, 80, 83], [80, 83]]
7	1	1	to	35	75	1	B	30,32,35,98,99,102,105	[[30, 32, 35], [32, 35], [98, 99], [102, 105]]
6	2	1	it	59	57	6	B	54,58,59,106,107,111	[[54, 58, 59], [58, 59], [106, 107, 111]]
6	2	1	that	57	37	2	B	52,54,57,86,88,89	[[52, 54, 57], [54, 57], [86, 88, 89], [88, 89]]
2	0	1	do	109	1	3	B	108,109	[[108, 109]]
6	0	1	it's	29	43	1	B	28,29,54,55,66,71	[[28, 29], [54, 55], [66, 71]]
2	0	1	in	61	1	5	B	60,61	[[60, 61]]
2	0	1	like	55	1	5	B	54,55	[[54, 55]]
2	0	1	right	103	3	8	B	100,103	[[100, 103]]
2	0	1	they	13	5	1	B	8,13	[[8, 13]]
2	0	1	we	61	1	4	B	60,61	[[60, 61]]
2	0	1	he	63	5	1	B	58,63	[[58, 63]]
2	0	1	been	3	3	1	B	0,3	[[0, 3]]
2	0	1	get	35	3	2	B	32,35	[[32, 35]]
2	0	1	i'm	33	3	1	B	30,33	[[30, 33]]
2	0	1	with	99	1	3	B	98,99	[[98, 99]]
2	0	1	jesus	57	5	1	B	52,57	[[52, 57]]
2	0	1	then	7	5	1	B	2,7	[[2, 7]]
2	0	1	will	85	5	1	B	80,85	[[80, 85]]
