Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	101	5	3	B	96,101	[[96, 101]]
4	0	2	, uh	7	99	1	B	2,7,96,101	[[2, 7], [96, 101]]
2	0	2	uh ,	101	5	4	B	96,101	[[96, 101]]
2	0	2	, i	71	1	5	B	70,71	[[70, 71]]
2	0	2	i mean	27	5	2	B	22,27	[[22, 27]]
2	0	2	yeah ,	73	3	5	B	70,73	[[70, 73]]
2	0	2	i think	7	5	1	B	2,7	[[2, 7]]
2	0	2	them .	29	5	1	B	24,29	[[24, 29]]
2	0	2	a bit	31	5	1	B	26,31	[[26, 31]]
2	0	2	to put	3	1	1	B	2,3	[[2, 3]]
16	0	1	you	5	107	1	B	2,5,10,11,24,27,28,29,50,51,52,57,100,103,104,109	[[2, 5], [10, 11], [24, 27, 28, 29], [28, 29], [50, 51], [52, 57], [100, 103], [104, 109]]
16	4	1	i	7	97	1	B	2,7,10,13,22,27,36,39,41,70,71,73,75,94,96,99	[[2, 7], [10, 13], [22, 27], [36, 39, 41], [70, 71, 73, 75], [94, 96, 99], [96, 99]]
7	1	1	a	5	59	1	B	2,5,26,31,56,59,61	[[2, 5], [26, 31], [56, 59, 61]]
2	0	1	that	103	3	6	B	100,103	[[100, 103]]
2	0	1	and	29	1	7	B	28,29	[[28, 29]]
4	0	1	have	27	33	3	B	26,27,54,59	[[26, 27], [54, 59]]
4	0	1	uh	7	99	1	B	2,7,96,101	[[2, 7], [96, 101]]
7	1	1	to	3	95	1	B	2,3,24,28,29,96,97	[[2, 3], [24, 28, 29], [28, 29], [96, 97]]
2	0	1	yeah	73	3	10	B	70,73	[[70, 73]]
2	0	1	that's	93	5	1	B	88,93	[[88, 93]]
4	0	1	of	23	41	2	B	20,23,60,61	[[20, 23], [60, 61]]
2	0	1	in	3	1	1	B	2,3	[[2, 3]]
2	0	1	think	7	5	1	B	2,7	[[2, 7]]
2	0	1	them	29	5	2	B	24,29	[[24, 29]]
2	0	1	what	19	5	1	B	14,19	[[14, 19]]
2	0	1	people	61	1	2	B	60,61	[[60, 61]]
2	0	1	way	97	1	3	B	96,97	[[96, 97]]
2	0	1	with	61	1	3	B	60,61	[[60, 61]]
2	0	1	put	3	1	1	B	2,3	[[2, 3]]
