Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	, uh ,	85	5	3	B	80,82,85	[[80, 82, 85]]
2	0	3	i don't know	55	1	1	B	54,55	[[54, 55]]
3	1	2	uh ,	85	5	3	B	80,82,85	[[80, 82, 85]]
3	1	2	, uh	85	5	3	B	80,82,85	[[80, 82, 85]]
2	0	2	, i	65	3	1	B	62,65	[[62, 65]]
3	1	2	, but	87	5	2	B	82,84,87	[[82, 84, 87]]
2	0	2	well ,	107	3	1	B	104,107	[[104, 107]]
2	0	2	i don't	55	1	1	B	54,55	[[54, 55]]
2	0	2	it .	83	5	1	B	78,83	[[78, 83]]
2	0	2	not the	33	5	1	B	28,33	[[28, 33]]
25	7	1	i	5	111	1	B	0,5,6,8,9,11,13,34,35,46,49,50,52,54,55,57,62,65,82,87,106,107,108,109,111	[[0, 5], [6, 8, 9, 11], [8, 9, 11, 13], [34, 35], [46, 49], [50, 52, 54, 55], [52, 54, 55, 57], [54, 55, 57], [62, 65], [82, 87], [106, 107, 108, 109, 111], [108, 109, 111]]
19	5	1	a	25	85	1	B	22,24,25,27,42,47,50,52,55,57,60,61,82,87,88,90,91,104,107	[[22, 24, 25, 27], [24, 25, 27], [42, 47], [50, 52, 55], [52, 55, 57], [60, 61], [82, 87], [88, 90, 91], [90, 91], [104, 107]]
8	2	1	and	57	43	11	B	52,54,56,57,90,93,94,95	[[52, 54, 56, 57], [54, 56, 57], [56, 57], [90, 93, 94, 95]]
2	0	1	to	47	1	4	B	46,47	[[46, 47]]
3	1	1	uh	85	5	3	B	80,82,85	[[80, 82, 85]]
3	1	1	but	87	5	2	B	82,84,87	[[82, 84, 87], [84, 87]]
5	1	1	of	83	11	1	B	82,83,87,90,93	[[82, 83, 87], [90, 93]]
5	1	1	that	29	31	1	B	24,29,52,54,55	[[24, 29], [52, 54, 55], [54, 55]]
6	0	1	for	67	35	1	B	64,67,68,69,94,99	[[64, 67, 68, 69], [68, 69], [94, 99]]
3	1	1	yeah	19	3	3	B	16,18,19	[[16, 18, 19], [18, 19]]
6	0	1	have	83	33	1	B	78,83,106,107,108,111	[[78, 83], [106, 107, 108, 111]]
3	1	1	just	95	5	3	B	90,94,95	[[90, 94, 95]]
4	0	1	well	25	85	2	B	22,25,104,107	[[22, 25], [104, 107]]
5	1	1	do	67	35	4	B	64,67,94,96,99	[[64, 67], [94, 96, 99]]
2	0	1	if	49	3	1	B	46,49	[[46, 49]]
2	0	1	right	117	1	5	B	116,117	[[116, 117]]
2	0	1	like	57	5	2	B	52,57	[[52, 57]]
2	0	1	any	49	3	1	B	46,49	[[46, 49]]
