Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	know ,	65	5	10	B	60,65	[[60, 65]]
2	0	2	you know	33	3	4	B	30,33	[[30, 33]]
2	0	2	, i	29	1	3	B	28,29	[[28, 29]]
2	0	2	yeah .	77	3	5	B	74,77	[[74, 77]]
2	0	2	yeah ,	71	3	5	B	68,71	[[68, 71]]
2	0	2	that ,	81	3	4	B	78,81	[[78, 81]]
2	0	2	right .	67	5	2	B	62,67	[[62, 67]]
2	0	2	so ,	33	3	1	B	30,33	[[30, 33]]
14	4	1	you	17	35	4	B	12,14,17,19,30,32,33,36,39,41,42,43,44,47	[[12, 14, 17], [14, 17, 19], [30, 32, 33], [32, 33], [36, 39, 41], [42, 43, 44, 47], [44, 47]]
8	0	1	the	7	79	1	B	4,7,68,73,74,75,78,83	[[4, 7], [68, 73], [74, 75], [78, 83]]
5	1	1	a	17	39	2	B	14,17,19,50,53	[[14, 17, 19], [50, 53]]
4	0	1	know	33	35	5	B	30,33,60,65	[[30, 33], [60, 65]]
5	1	1	that	53	31	1	B	50,53,76,78,81	[[50, 53], [76, 78, 81]]
4	0	1	yeah	71	9	9	B	68,71,74,77	[[68, 71], [74, 77]]
3	1	1	so	33	5	2	B	30,33,35	[[30, 33, 35]]
2	0	1	if	17	3	2	B	14,17	[[14, 17]]
2	0	1	it	71	3	4	B	68,71	[[68, 71]]
2	0	1	like	27	5	1	B	22,27	[[22, 27]]
2	0	1	that's	21	5	2	B	16,21	[[16, 21]]
2	0	1	of	43	1	1	B	42,43	[[42, 43]]
2	0	1	they	35	5	1	B	30,35	[[30, 35]]
2	0	1	out	43	1	1	B	42,43	[[42, 43]]
2	0	1	see	37	5	1	B	32,37	[[32, 37]]
