Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	0	3	, uh ,	71	15	1	B	70,71,84,85	[[70, 71], [84, 85]]
4	0	2	uh ,	71	15	3	B	70,71,84,85	[[70, 71], [84, 85]]
4	0	2	, uh	71	15	1	B	70,71,84,85	[[70, 71], [84, 85]]
2	0	2	, you	117	3	8	B	114,117	[[114, 117]]
2	0	2	, and	3	3	1	B	0,3	[[0, 3]]
2	0	2	and ,	53	5	1	B	48,53	[[48, 53]]
2	0	2	down there	5	5	1	B	0,5	[[0, 5]]
11	3	1	the	27	55	3	B	26,27,48,53,70,71,72,74,76,77,81	[[26, 27], [48, 53], [70, 71], [72, 74, 76, 77], [74, 76, 77], [76, 77, 81]]
14	4	1	you	75	47	1	B	70,75,82,84,87,90,91,93,95,110,112,113,114,117	[[70, 75], [82, 84, 87], [84, 87], [90, 91, 93, 95], [110, 112, 113], [112, 113, 114, 117]]
14	2	1	and	3	121	2	B	0,2,3,48,53,70,71,76,81,100,105,116,118,121	[[0, 2, 3], [2, 3], [48, 53], [70, 71], [76, 81], [100, 105], [116, 118, 121]]
5	1	1	in	49	75	1	B	48,49,118,121,123	[[48, 49], [118, 121, 123]]
11	3	1	it	13	109	1	B	10,13,15,72,76,77,81,104,107,118,119	[[10, 13, 15], [72, 76, 77], [76, 77, 81], [104, 107], [118, 119]]
6	0	1	of	5	91	1	B	2,5,10,15,90,93	[[2, 5], [10, 15], [90, 93]]
4	0	1	have	95	29	2	B	94,95,118,123	[[94, 95], [118, 123]]
2	0	1	is	1	1	1	B	0,1	[[0, 1]]
2	0	1	so	123	3	3	B	120,123	[[120, 123]]
2	0	1	that's	103	5	2	B	98,103	[[98, 103]]
3	1	1	there	1	5	1	B	0,1,5	[[0, 1, 5]]
2	0	1	about	81	5	2	B	76,81	[[76, 81]]
2	0	1	thing	81	5	2	B	76,81	[[76, 81]]
