Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	17	3	1	B	14,17	[[14, 17]]
2	0	3	, you know	77	3	3	B	74,77	[[74, 77]]
2	0	3	, i think	27	3	2	B	24,27	[[24, 27]]
6	0	2	uh ,	17	55	1	B	14,17,42,45,68,69	[[14, 17], [42, 45], [68, 69]]
6	0	2	, i	27	45	2	B	24,27,44,45,68,69	[[24, 27], [44, 45], [68, 69]]
6	0	2	i think	27	51	2	B	24,27,32,37,74,75	[[24, 27], [32, 37], [74, 75]]
2	0	2	, you	77	3	3	B	74,77	[[74, 77]]
2	0	2	, we	93	3	3	B	90,93	[[90, 93]]
2	0	2	well ,	29	5	3	B	24,29	[[24, 29]]
2	0	2	to be	17	3	1	B	14,17	[[14, 17]]
2	0	2	that they're	9	1	1	B	8,9	[[8, 9]]
18	2	1	i	9	67	1	B	8,9,14,19,24,26,27,32,37,44,45,50,53,55,68,69,74,75	[[8, 9], [14, 19], [24, 26, 27], [26, 27], [32, 37], [44, 45], [50, 53, 55], [68, 69], [74, 75]]
9	1	1	of	29	57	3	B	26,29,54,57,58,59,80,82,83	[[26, 29], [54, 57, 58, 59], [58, 59], [80, 82, 83]]
4	0	1	it	59	17	7	B	58,59,74,75	[[58, 59], [74, 75]]
7	1	1	to	17	69	3	B	14,16,17,24,29,80,83	[[14, 16, 17], [16, 17], [24, 29], [80, 83]]
6	0	1	know	9	69	1	B	8,9,50,55,74,77	[[8, 9], [50, 55], [74, 77]]
4	0	1	not	35	39	1	B	32,35,66,71	[[32, 35], [66, 71]]
4	0	1	so	67	15	4	B	66,67,76,81	[[66, 67], [76, 81]]
3	1	1	well	29	5	4	B	24,26,29	[[24, 26, 29], [26, 29]]
2	0	1	what	55	5	3	B	50,55	[[50, 55]]
2	0	1	that's	17	1	1	B	16,17	[[16, 17]]
2	0	1	oh	73	3	3	B	70,73	[[70, 73]]
2	0	1	they're	9	1	1	B	8,9	[[8, 9]]
2	0	1	was	3	3	1	B	0,3	[[0, 3]]
2	0	1	had	85	3	2	B	82,85	[[82, 85]]
2	0	1	about	43	3	1	B	40,43	[[40, 43]]
