Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	don't want to	35	3	1	B	32,35	[[32, 35]]
5	1	2	yeah ,	33	11	1	B	32,33,38,40,43	[[32, 33], [38, 40, 43], [40, 43]]
2	0	2	, yeah	43	5	4	B	38,43	[[38, 43]]
2	0	2	, we	33	1	1	B	32,33	[[32, 33]]
2	0	2	going to	3	1	1	B	2,3	[[2, 3]]
2	0	2	no ,	1	1	1	B	0,1	[[0, 1]]
2	0	2	, we're	33	1	1	B	32,33	[[32, 33]]
2	0	2	i know	25	1	1	B	24,25	[[24, 25]]
2	0	2	like ,	49	3	1	B	46,49	[[46, 49]]
8	2	1	a	9	63	2	B	4,9,44,46,47,62,66,67	[[4, 9], [44, 46, 47], [46, 47], [62, 66, 67], [66, 67]]
9	3	1	yeah	21	25	3	B	18,21,30,32,33,38,40,42,43	[[18, 21], [30, 32, 33], [32, 33], [38, 40, 42, 43], [40, 42, 43], [42, 43]]
4	2	1	you	49	7	1	B	44,46,49,51	[[44, 46, 49], [46, 49, 51]]
5	1	1	it	13	59	4	B	8,10,13,62,67	[[8, 10, 13], [10, 13], [62, 67]]
4	0	1	to	3	33	1	B	2,3,32,35	[[2, 3], [32, 35]]
2	0	1	of	33	1	5	B	32,33	[[32, 33]]
2	0	1	that	35	1	3	B	34,35	[[34, 35]]
4	0	1	in	37	15	3	B	34,37,46,49	[[34, 37], [46, 49]]
2	0	1	do	37	5	3	B	32,37	[[32, 37]]
2	0	1	know	25	1	2	B	24,25	[[24, 25]]
2	0	1	my	3	1	1	B	2,3	[[2, 3]]
2	0	1	we	33	1	2	B	32,33	[[32, 33]]
2	0	1	like	49	3	2	B	46,49	[[46, 49]]
2	0	1	no	1	1	1	B	0,1	[[0, 1]]
2	0	1	for	69	1	3	B	68,69	[[68, 69]]
2	0	1	really	9	3	1	B	6,9	[[6, 9]]
2	0	1	been	49	5	1	B	44,49	[[44, 49]]
2	0	1	can	51	5	2	B	46,51	[[46, 51]]
2	0	1	they're	7	1	1	B	6,7	[[6, 7]]
2	0	1	we're	33	1	1	B	32,33	[[32, 33]]
