Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	, you know ,	9	3	1	B	6,9	[[6, 9]]
2	0	3	, i ,	9	3	1	B	6,9	[[6, 9]]
2	0	3	, uh ,	9	3	1	B	6,9	[[6, 9]]
5	1	2	, i	9	29	2	B	6,8,9,30,35	[[6, 8, 9], [8, 9], [30, 35]]
2	0	2	a lot	21	1	4	B	20,21	[[20, 21]]
3	1	2	, you	7	3	1	B	6,7,9	[[6, 7, 9]]
5	1	2	uh ,	7	17	1	B	6,7,9,22,23	[[6, 7, 9], [22, 23]]
2	0	2	, but	11	5	1	B	6,11	[[6, 11]]
4	0	2	, uh	9	17	1	B	6,9,22,23	[[6, 9], [22, 23]]
2	0	2	the past	31	1	1	B	30,31	[[30, 31]]
9	3	1	a	1	35	1	B	0,1,3,16,20,21,30,31,35	[[0, 1, 3], [16, 20, 21], [20, 21], [30, 31, 35]]
4	0	1	of	31	5	1	B	30,31,34,35	[[30, 31, 34, 35]]
2	0	1	but	11	5	1	B	6,11	[[6, 11]]
2	0	1	in	19	5	3	B	14,19	[[14, 19]]
2	0	1	right	35	1	2	B	34,35	[[34, 35]]
2	0	1	not	11	5	1	B	6,11	[[6, 11]]
2	0	1	that	11	5	1	B	6,11	[[6, 11]]
