ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
q1ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	199.0	1170.0	111.0	0.09487179487179487	0.4188034188034188	0.21621621621621623	1.029010321580685	1.3102189781021898	4.0
q1ec8-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	110.0	706.0	81.0	0.11473087818696884	0.4178470254957507	0.2572614107883817	0.8367581158959196	1.2257142857142858	4.0
q1nc4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	142.0	850.0	88.0	0.10352941176470588	0.4611764705882353	0.21348314606741572	1.000843981314462	1.2964824120603016	4.0
q2ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	165.0	913.0	82.0	0.08981380065717415	0.4403066812705367	0.20202020202020202	0.8552303536764811	1.2318501170960188	4.0
q3ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	106.0	724.0	77.0	0.106353591160221	0.39640883977900554	0.24242424242424243	0.6790557453469278	1.165165165165165	4.0
q4ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	159.0	862.0	72.0	0.08352668213457076	0.37122969837587005	0.1945392491467577	0.7140739192579584	1.176	4.0
q5ec1-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	223.0	1216.0	140.0	0.11513157894736842	0.4621710526315789	0.2866043613707165	0.9508439116886483	1.2748447204968945	4.0
q5ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	116.0	678.0	75.0	0.11061946902654868	0.3864306784660767	0.25	0.783684383032288	1.2025316455696202	4.0
q5nc5-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	93.0	568.0	59.0	0.10387323943661972	0.3873239436619718	0.21266968325791855	0.6925279589281248	1.176	3.0
q6ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	139.0	800.0	77.0	0.09625	0.34	0.20652173913043478	0.8258171902201918	1.2247838616714697	5.0
q7ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	115.0	655.0	77.0	0.11755725190839694	0.4	0.25862068965517243	0.7486006337418288	1.1934426229508197	3.0
q7nc7-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	127.0	787.0	83.0	0.10546378653113088	0.41296060991105465	0.23214285714285715	0.8216743395577046	1.2291105121293802	6.0
q8nc5-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	205.0	1264.0	132.0	0.10443037974683544	0.4778481012658228	0.27002967359050445	0.8959513208492736	1.2492063492063492	4.0
