Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	the bottom of the	171	98	1	f	98, 171, 195
2	2	4	side of the page	109	2	1	f	108, 109
7	7	3	of the map	30	134	2	M	3, 9, 30, 63, 98, 127, 136
5	3	3	side of the	108	125	2	M	3, 9, 108, 109, 127
4	4	3	i have a	136	177	2	M	11, 79, 136, 187
3	3	3	go to the	98	121	1	M	43, 98, 163
3	3	3	on the left	190	184	2	M	7, 9, 190
2	2	3	and then turn	181	78	1	f	104, 181
2	2	3	just go straight	130	12	1	M	119, 130
19	9	2	of the	30	195	2	M	3, 9, 30, 49, 63, 98, 107, 108, 109, 113, 127, 133, 136, 165, 171, 188, 191, 195, 197
18	15	2	to the	19	194	2	f	4, 18, 19, 35, 43, 52, 89, 98, 107, 108, 113, 119, 139, 143, 145, 163, 189, 197
9	6	2	the bottom	69	156	1	f	40, 69, 97, 98, 159, 160, 171, 191, 195
8	1	2	the map	131	134	2	M	3, 9, 30, 63, 98, 127, 131, 136
6	2	2	have a	136	177	4	M	11, 25, 45, 79, 136, 187
6	2	2	i have	66	177	1	M	11, 66, 68, 79, 136, 187
6	1	2	side of	176	174	2	M	3, 9, 108, 109, 127, 176
5	5	2	is the	91	179	1	f	12, 91, 107, 109, 190
5	2	2	on the	190	188	4	M	3, 7, 9, 159, 190
5	2	2	the left	7	187	1	f	4, 7, 9, 87, 190
4	4	2	at the	47	149	1	f	40, 47, 74, 188
4	4	2	the top	188	152	3	M	37, 107, 165, 188
3	3	2	a good	66	56	2	M	11, 31, 66
3	3	2	and left	160	102	2	M	59, 129, 160
3	1	2	and then	181	78	2	f	104, 176, 181
3	1	2	go straight	130	96	2	M	35, 119, 130
3	3	2	go up	176	76	2	M	101, 139, 176
3	3	2	got a	165	100	2	f	66, 146, 165
3	3	2	i mean	139	139	1	f	36, 139, 174
3	3	2	it's a	151	88	1	f	66, 151, 153
3	3	2	the right	182	118	2	M	65, 109, 182
3	3	2	where is	91	64	1	f	44, 91, 107
2	2	2	above it	14	10	1	M	5, 14
2	2	2	above the	140	68	1	M	73, 140
2	2	2	done it	166	82	1	M	85, 166
2	2	2	i go	176	118	1	M	59, 176
2	2	2	i've got	165	152	1	f	14, 165
2	2	2	if you	174	160	1	M	15, 174
2	2	2	is your	81	38	1	f	44, 81
2	2	2	it's right	52	48	1	M	5, 52
2	2	2	of it	176	108	1	M	69, 176
2	2	2	right next	65	14	1	f	52, 65
2	2	2	right there	95	62	1	f	34, 95
2	2	2	straight down	130	116	1	M	15, 130
2	2	2	the lighthouse	65	14	1	f	52, 65
2	2	2	with the	109	36	1	f	74, 109
65	25	1	the	4	197	2	M	1, 3, 4, 5, 7, 9, 12, 16, 18, 19, 30, 35, 37, 40, 43, 47, 49, 52, 53, 63, 65, 68, 69, 73, 74, 77, 87, 89, 91, 97, 98, 105, 107, 108, 109, 113, 119, 127, 131, 133, 136, 137, 139, 140, 143, 145, 154, 155, 159, 160, 161, 163, 165, 171, 176, 179, 182, 184, 185, 188, 189, 190, 191, 195, 197
44	38	1	right	8	187	1	M	5, 8, 10, 16, 22, 23, 24, 27, 34, 39, 40, 48, 51, 52, 58, 59, 62, 65, 68, 69, 76, 80, 86, 95, 99, 104, 106, 108, 109, 118, 120, 121, 126, 130, 137, 138, 144, 168, 171, 172, 179, 182, 188, 191
31	16	1	to	13	194	3	f	4, 10, 12, 13, 18, 19, 23, 35, 43, 47, 52, 53, 67, 77, 89, 98, 107, 108, 113, 119, 131, 139, 143, 145, 163, 169, 175, 185, 189, 191, 197
29	20	1	i	36	180	3	M	11, 17, 19, 36, 47, 59, 66, 68, 69, 79, 83, 98, 103, 112, 113, 117, 135, 136, 139, 141, 166, 170, 172, 174, 175, 176, 185, 187, 190
27	15	1	a	66	187	7	M	5, 11, 21, 25, 31, 45, 63, 66, 79, 83, 89, 93, 112, 131, 135, 136, 143, 146, 149, 151, 153, 163, 165, 172, 183, 187, 191
26	24	1	you	150	171	21	M	15, 17, 21, 25, 29, 33, 35, 37, 49, 53, 63, 69, 71, 73, 75, 77, 89, 93, 115, 131, 139, 150, 169, 173, 174, 185
24	4	1	of	140	195	2	M	3, 9, 30, 49, 63, 69, 98, 107, 108, 109, 113, 127, 133, 136, 140, 143, 165, 171, 176, 188, 190, 191, 195, 197
20	11	1	go	34	159	2	M	19, 23, 34, 35, 37, 43, 49, 59, 67, 69, 98, 101, 119, 130, 139, 150, 163, 170, 176, 177
18	12	1	it	39	172	1	M	5, 14, 39, 48, 53, 65, 68, 69, 83, 85, 103, 133, 134, 139, 164, 166, 175, 176
17	11	1	and	82	191	3	M	1, 59, 65, 82, 104, 129, 130, 131, 139, 140, 141, 160, 165, 176, 181, 187, 191
17	9	1	have	66	177	4	M	11, 25, 29, 45, 66, 67, 68, 73, 79, 115, 131, 136, 155, 169, 170, 185, 187
15	9	1	is	12	184	1	M	7, 12, 39, 44, 68, 81, 91, 97, 107, 109, 133, 164, 171, 179, 190
13	5	1	left	21	187	1	f	4, 7, 9, 21, 59, 87, 112, 127, 129, 141, 142, 160, 190
13	13	1	okay	161	185	10	f	10, 22, 26, 58, 64, 70, 80, 118, 130, 150, 161, 188, 194
12	8	1	it's	4	189	1	M	3, 4, 5, 15, 52, 57, 66, 113, 151, 153, 165, 191
12	12	1	that	75	181	4	f	10, 12, 34, 66, 75, 89, 129, 146, 153, 157, 165, 190
10	1	1	bottom	69	156	2	f	40, 50, 69, 97, 98, 159, 160, 171, 191, 195
10	8	1	just	130	123	6	M	35, 47, 53, 83, 113, 119, 130, 139, 141, 157
10	2	1	map	75	188	2	M	3, 9, 30, 63, 75, 98, 127, 131, 136, 190
9	9	1	so	47	179	1	f	12, 47, 63, 74, 93, 126, 133, 188, 190
9	7	1	up	154	186	6	M	5, 65, 73, 101, 107, 139, 154, 176, 190
8	8	1	but	53	180	1	f	18, 53, 66, 91, 155, 169, 183, 197
8	6	1	there	53	137	1	f	34, 53, 95, 117, 135, 150, 167, 170
8	5	1	where	39	144	1	f	36, 39, 44, 91, 99, 107, 171, 179
7	7	1	no	42	146	1	M	3, 42, 57, 66, 90, 94, 148
7	3	1	on	142	188	4	M	3, 7, 9, 53, 142, 159, 190
7	1	1	side	108	174	3	M	3, 9, 81, 108, 109, 127, 176
7	7	1	yeah	103	115	1	f	84, 103, 128, 146, 178, 183, 198
6	6	1	as	146	151	4	M	15, 19, 59, 129, 146, 165
6	6	1	be	126	153	3	M	17, 53, 95, 126, 131, 169
6	6	1	see	37	140	1	f	36, 37, 69, 137, 174, 175
6	4	1	turn	104	105	1	M	77, 104, 106, 112, 131, 181
6	6	1	what	174	190	4	M	1, 61, 71, 93, 174, 190
5	1	1	above	146	142	1	M	5, 14, 73, 140, 146
5	1	1	at	137	149	1	f	40, 47, 74, 137, 188
5	3	1	down	15	132	1	f	0, 15, 34, 130, 131
5	5	1	far	59	168	1	f	16, 59, 129, 133, 183
5	5	1	going	172	67	2	M	131, 145, 172, 191, 197
5	1	1	got	103	152	2	f	14, 66, 103, 146, 165
5	5	1	in	68	187	1	M	9, 68, 133, 161, 195
5	1	1	top	188	152	4	M	37, 107, 137, 165, 188
5	5	1	we	67	137	1	f	34, 67, 99, 157, 170
5	5	1	yes	56	145	1	M	53, 56, 78, 186, 197
4	4	1	i'm	74	177	1	M	21, 74, 188, 197
4	2	1	i've	165	153	2	f	14, 34, 165, 166
4	4	1	oh	66	144	1	M	25, 66, 167, 168
4	4	1	or	53	191	2	f	0, 30, 53, 190
4	1	1	then	104	81	1	M	101, 104, 176, 181
4	2	1	your	55	68	1	f	44, 55, 81, 111
3	3	1	bar	146	122	2	M	25, 119, 146
3	3	1	bit	165	118	1	f	66, 165, 183
3	3	1	come	89	78	2	f	12, 34, 89
3	1	1	done	166	126	2	M	41, 85, 166
3	3	1	end	190	78	2	M	113, 143, 190
3	3	1	fine	119	144	1	f	26, 119, 169
3	3	1	how	33	134	1	f	16, 33, 149
3	1	1	lighthouse	52	19	1	M	47, 52, 65
3	3	1	like	133	108	1	f	68, 133, 175
3	3	1	now	173	53	1	f	136, 173, 188
3	1	1	page	108	87	1	M	23, 108, 109
2	2	1	along	160	4	1	M	157, 160
2	2	1	an	123	110	1	f	14, 123
2	2	1	anything	170	124	1	M	47, 170
2	2	1	creek	132	128	1	M	5, 132
2	2	1	gold	197	132	1	f	66, 197
2	2	1	here	114	98	1	M	17, 114

