Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm on the left	43	M	49, 91
2	3	i think i	25	M	55, 79
2	3	i think i'm	61	M	31, 91
4	2	on the	63	M	29, 49, 81, 91
3	2	, i	49	M	19, 27, 67
3	2	i just	73	M	7, 19, 79
3	2	in the	17	M	83, 97, 99
3	2	of the	37	M	1, 9, 37
3	2	to the	47	M	37, 73, 83
2	2	and go	3	M	81, 83
2	2	can you	37	M	9, 45
2	2	do it	17	M	65, 81
2	2	far down	25	M	71, 95
2	2	going to	29	M	27, 55
2	2	have the	57	M	19, 75
2	2	how far	69	M	3, 71
2	2	i am	51	M	5, 55
2	2	it .	27	M	7, 33
2	2	it is	21	M	81, 101
2	2	it was	31	M	27, 57
2	2	not sure	85	M	19, 103
2	2	of it	57	M	33, 89
2	2	side of	7	M	27, 33
2	2	the end	43	M	37, 79
2	2	the right	47	M	27, 73
2	2	the way	67	M	15, 81
2	2	this ?	47	M	47, 93
2	2	to do	43	M	39, 81
2	2	to go	79	M	3, 81
23	1	the	109	M	1, 9, 11, 13, 15, 19, 25, 27, 29, 33, 37, 49, 61, 73, 75, 77, 79, 81, 83, 91, 97, 99, 109
15	1	i	87	M	5, 7, 15, 19, 27, 31, 41, 55, 63, 65, 67, 69, 77, 79, 91
13	1	to	101	M	3, 27, 37, 39, 43, 55, 65, 69, 73, 81, 83, 89, 103
10	1	it	101	M	1, 7, 27, 33, 57, 65, 69, 81, 89, 101
9	1	a	81	M	9, 31, 41, 51, 55, 57, 73, 81, 89
8	1	and	65	M	33, 43, 53, 73, 77, 81, 83, 97
8	1	you	107	M	3, 9, 15, 33, 37, 45, 65, 109
7	1	just	101	M	7, 19, 21, 79, 87, 101, 107
7	1	right	79	M	27, 39, 43, 73, 97, 99, 105
6	1	go	85	M	3, 31, 73, 81, 83, 87
6	1	have	91	M	19, 39, 41, 55, 75, 109
6	1	is	101	M	1, 11, 47, 81, 99, 101
5	1	do	55	M	39, 65, 77, 81, 93
5	1	not	85	M	19, 35, 55, 61, 103
5	1	on	87	M	5, 29, 49, 81, 91
5	1	think	77	M	15, 31, 55, 79, 91
4	1	can	39	M	7, 9, 41, 45
4	1	down	25	M	71, 73, 81, 95
4	1	going	81	M	27, 33, 55, 107
4	1	how	91	M	3, 7, 71, 93
4	1	i'm	73	M	19, 31, 49, 91
4	1	that	83	M	21, 31, 39, 103
4	1	then	93	M	17, 33, 43, 109
4	1	you're	65	M	35, 39, 75, 99
3	1	I'm	83	M	21, 75, 103
3	1	above	101	M	1, 97, 101
3	1	are	59	M	3, 33, 61
3	1	left	49	M	49, 91, 97
3	1	me	37	M	9, 43, 45
3	1	one	87	M	11, 19, 97
3	1	up	45	M	43, 73, 87
3	1	way	77	M	5, 15, 81
2	1	I	3	M	73, 75
2	1	You	37	M	25, 61
2	1	been	75	M	29, 103
2	1	but	61	M	43, 103
2	1	come	19	M	25, 43
2	1	corner	3	M	97, 99
2	1	get	13	M	77, 89
2	1	i'll	51	M	39, 89
2	1	know	57	M	7, 63
2	1	like	7	M	15, 21
2	1	say	21	M	7, 27
2	1	top	99	M	1, 99
2	1	was	31	M	27, 57
2	1	where	23	M	77, 99
2	1	with	67	M	31, 97
2	1	yes	15	M	53, 67

