Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	to the left of the	105	f	14, 118
3	4	to the left of	105	f	14, 36, 118
2	4	the top of it	13	f	82, 94
3	3	left of the	105	f	14, 76, 118
6	2	of the	109	f	14, 70, 76, 92, 118, 122
6	2	to the	109	f	14, 36, 94, 98, 118, 122
4	2	the left	105	f	14, 36, 38, 118
3	2	of it	59	f	36, 82, 94
3	2	the page	51	f	76, 92, 126
3	2	the top	85	f	10, 82, 94
2	2	and about	17	f	76, 92
2	2	at the	31	f	50, 80
2	2	below the	53	f	22, 74
2	2	do i	25	f	74, 98
2	2	got the	101	f	14, 114
2	2	have a	57	f	8, 64
2	2	i've got	109	f	14, 122
2	2	it yeah	71	f	26, 96
2	2	know what	31	f	2, 32
2	2	me to	19	f	38, 56
2	2	okay right	61	f	32, 92
2	2	past the	17	f	66, 82
2	2	right okay	5	f	28, 32
2	2	side of	55	f	38, 92
2	2	that's like	15	f	70, 84
22	1	the	127	f	0, 10, 14, 22, 34, 36, 38, 50, 66, 70, 74, 76, 80, 82, 90, 92, 94, 98, 114, 118, 122, 126
17	1	right	123	f	4, 6, 16, 28, 32, 34, 56, 62, 72, 74, 78, 80, 90, 92, 106, 122, 126
11	1	of	109	f	14, 34, 36, 38, 70, 76, 82, 92, 94, 118, 122
8	1	okay	101	f	20, 22, 28, 32, 46, 50, 92, 120
8	1	to	109	f	14, 36, 38, 56, 94, 98, 118, 122
7	1	i	97	f	2, 8, 22, 32, 64, 74, 98
7	1	it	71	f	26, 34, 36, 74, 82, 94, 96
7	1	yeah	101	f	24, 26, 42, 88, 96, 102, 124
6	1	uh-huh	73	f	44, 54, 58, 88, 112, 116
5	1	a	119	f	8, 40, 64, 122, 126
5	1	and	109	f	14, 56, 76, 92, 122
5	1	just	97	f	26, 50, 66, 90, 122
5	1	mmhmm	89	f	12, 30, 60, 68, 100
4	1	at	71	f	14, 50, 80, 84
4	1	you	83	f	32, 38, 56, 114
3	1	across	113	f	14, 110, 126
3	1	below	101	f	22, 74, 122
3	1	but	71	f	14, 80, 84
3	1	do	61	f	38, 74, 98
3	1	got	109	f	14, 114, 122
3	1	have	107	f	8, 64, 114
3	1	no	53	f	52, 64, 104
3	1	on	73	f	20, 34, 92
3	1	so	57	f	70, 90, 126
3	1	that	113	f	14, 38, 126
3	1	that's	27	f	70, 84, 96
3	1	up	23	f	76, 92, 98
3	1	well	35	f	0, 2, 34
2	1	aye	83	f	4, 86
2	1	don't	63	f	2, 64
2	1	er	15	f	0, 14
2	1	from	9	f	2, 10
2	1	go	37	f	38, 74
2	1	hideout	25	f	98, 122
2	1	i'm	3	f	90, 92
2	1	in	85	f	14, 98
2	1	it's	61	f	66, 126
2	1	there	105	f	2, 106
2	1	towards	57	f	70, 126
2	1	way	55	f	38, 92

