Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	the top of the	104	86	1	M	19, 104
2	2	3	go to the	17	14	1	f	4, 17
2	2	3	side of the	101	22	1	f	80, 101
2	2	3	to the right	111	108	1	f	4, 111
9	5	2	of the	80	86	5	M	19, 25, 39, 63, 67, 80, 100, 101, 104
5	2	2	to the	59	108	1	f	4, 17, 59, 71, 111
4	2	2	the right	67	110	1	f	4, 67, 111, 113
3	3	2	and then	50	54	1	M	11, 50, 64
3	3	2	at the	63	39	1	f	42, 63, 80
3	3	2	do you	23	32	1	f	4, 23, 35
3	3	2	go right	93	90	2	f	4, 64, 93
3	1	2	go to	59	56	1	f	4, 17, 59
3	3	2	i do	65	58	2	f	8, 30, 65
3	3	2	right so	80	96	1	M	17, 80, 112
2	2	2	a bit	32	6	1	M	27, 32
2	2	2	around the	111	8	1	f	104, 111
2	2	2	back to	82	12	1	M	71, 82
2	2	2	i go	93	32	1	f	62, 93
2	2	2	i stop	93	64	1	f	30, 93
2	2	2	in a	67	56	1	f	12, 67
2	2	2	just go	84	26	1	M	59, 84
2	2	2	on the	32	12	1	M	21, 32
2	2	2	the map	100	80	1	M	21, 100
35	20	1	the	4	115	1	M	1, 4, 7, 17, 19, 21, 24, 25, 30, 32, 39, 42, 43, 55, 58, 59, 62, 63, 67, 69, 71, 72, 75, 77, 80, 81, 99, 100, 101, 104, 109, 111, 112, 113, 115
31	22	1	right	11	114	3	f	0, 4, 10, 11, 15, 16, 17, 19, 22, 28, 30, 38, 39, 48, 52, 64, 67, 70, 72, 77, 80, 82, 86, 93, 98, 101, 102, 106, 111, 112, 113
17	13	1	i	37	107	5	f	8, 12, 26, 30, 32, 37, 62, 63, 65, 72, 80, 82, 84, 90, 93, 110, 114
16	13	1	you	4	107	1	M	3, 4, 5, 7, 9, 17, 23, 27, 35, 41, 55, 59, 67, 99, 103, 109
14	9	1	to	17	111	1	f	4, 17, 27, 32, 49, 59, 71, 75, 82, 89, 107, 111, 112, 114
12	3	1	of	80	93	7	M	19, 25, 27, 39, 63, 67, 77, 80, 100, 101, 104, 111
11	9	1	so	17	111	1	f	2, 17, 62, 63, 72, 75, 80, 82, 106, 108, 112
10	5	1	go	17	90	1	f	4, 17, 23, 29, 59, 62, 64, 71, 84, 93
10	10	1	no	51	77	4	f	2, 18, 30, 44, 51, 53, 56, 58, 74, 78
9	7	1	a	12	111	2	M	1, 5, 12, 26, 27, 32, 67, 75, 111
9	9	1	it	82	89	6	M	21, 31, 41, 51, 59, 67, 82, 84, 109
8	7	1	in	12	105	1	M	7, 12, 25, 55, 62, 67, 77, 111
8	8	1	okay	93	107	6	f	0, 16, 28, 68, 70, 86, 93, 106
7	4	1	and	50	101	2	M	11, 41, 50, 59, 64, 80, 111
7	2	1	do	30	86	2	f	4, 8, 23, 30, 35, 65, 89
7	7	1	down	57	108	2	f	6, 50, 57, 62, 85, 108, 113
5	5	1	got	18	107	1	M	5, 18, 88, 109, 111
5	5	1	have	12	110	1	M	5, 12, 26, 32, 114
5	5	1	is	58	69	1	M	43, 58, 77, 87, 111
5	3	1	just	41	81	1	f	6, 41, 59, 84, 86
5	3	1	on	38	89	1	M	21, 32, 38, 105, 109
5	5	1	that	88	87	3	M	3, 21, 87, 88, 89
5	2	1	then	50	93	2	M	1, 11, 50, 64, 93
5	5	1	up	29	57	1	f	24, 29, 47, 59, 80
5	5	1	what	32	101	1	M	3, 32, 83, 87, 103
5	5	1	yes	40	52	1	M	15, 40, 54, 62, 66
5	5	1	you're	33	102	1	f	12, 33, 67, 89, 113
4	4	1	i'm	99	101	2	f	6, 80, 99, 106
4	4	1	it's	108	62	3	M	47, 85, 97, 108
4	4	1	know	90	55	1	M	49, 90, 99, 103
4	4	1	not	86	97	2	M	3, 67, 86, 99
3	3	1	aye	79	47	1	f	42, 79, 88
3	3	1	but	82	82	2	M	1, 67, 82
3	3	1	don't	49	64	1	f	26, 49, 89
3	3	1	left	112	11	1	M	105, 112, 115
3	3	1	like	108	72	2	M	37, 55, 108
3	3	1	mean	12	53	1	M	3, 12, 55
3	3	1	oh	58	42	2	M	17, 45, 58
3	3	1	river	59	42	1	f	26, 59, 67
3	1	1	side	113	34	1	f	80, 101, 113
3	1	1	stop	63	64	1	f	30, 63, 93
3	3	1	this	37	46	1	f	32, 37, 77
3	3	1	turn	72	64	1	M	49, 72, 112
2	2	1	be	82	82	1	M	1, 82
2	2	1	fine	68	66	1	M	3, 68
2	2	1	going	12	4	1	M	9, 12
2	2	1	i'll	63	2	1	f	62, 63
2	2	1	if	67	6	1	f	62, 67
2	2	1	or	67	38	1	f	30, 67
2	2	1	see	67	56	1	f	12, 67
2	2	1	standing	80	14	1	M	67, 80
2	2	1	where	43	32	1	f	12, 43

