Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	the top of	92	5	1	g	87,92	[[87, 92]]
2	0	3	"""the """"e"""" in"	116	1	1	f	115,116	[[115, 116]]
13	10	2	of the	21	88	3	g	14,16,18,21,22,24,26,74,76,84,86,98,102	[[14, 16, 18], [16, 18, 21], [18, 21, 22], [21, 22, 24, 26], [22, 24, 26], [24, 26], [74, 76], [84, 86], [98, 102]]
2	0	2	to the	87	1	2	g	86,87	[[86, 87]]
2	0	2	past the	53	1	2	g	52,53	[[52, 53]]
2	0	2	banana tree	8	1	1	f	7,8	[[7, 8]]
2	0	2	up until	39	3	1	g	36,39	[[36, 39]]
2	0	2	in village	117	1	1	g	116,117	[[116, 117]]
2	0	2	lemon grove	80	1	1	f	79,80	[[79, 80]]
43	30	1	the	7	118	3	g	0,4,6,7,10,14,16,18,21,22,24,26,28,36,38,41,44,48,52,53,56,58,60,72,74,76,79,84,86,87,90,92,96,98,100,102,104,106,108,110,112,114,118	[[0, 4], [4, 6, 7], [6, 7, 10], [7, 10], [10, 14], [14, 16, 18], [16, 18, 21], [18, 21, 22], [21, 22, 24, 26], [22, 24, 26], [24, 26, 28], [26, 28], [36, 38, 41], [38, 41], [41, 44], [44, 48], [48, 52, 53], [52, 53, 56], [53, 56, 58], [56, 58, 60], [58, 60], [72, 74, 76], [74, 76, 79], [76, 79], [79, 84], [84, 86, 87], [86, 87, 90], [87, 90, 92], [90, 92], [92, 96], [96, 98, 100], [98, 100, 102], [100, 102, 104], [102, 104, 106], [104, 106, 108], [106, 108, 110], [108, 110, 112], [110, 112, 114], [112, 114], [114, 118]]
29	12	1	right	18	96	4	f	9,11,15,18,19,22,24,26,29,34,46,49,55,57,61,64,69,75,76,81,82,89,94,96,99,101,103,104,105	[[9, 11], [11, 15], [15, 18, 19], [18, 19, 22], [19, 22, 24], [22, 24, 26], [24, 26, 29], [26, 29], [29, 34], [46, 49], [55, 57], [57, 61], [61, 64], [64, 69], [75, 76], [76, 81], [81, 82], [89, 94], [94, 96, 99], [96, 99, 101], [99, 101, 103, 104], [101, 103, 104, 105]]
26	23	1	and	53	94	13	g	16,18,24,26,28,30,32,36,38,44,48,50,53,56,58,66,68,72,74,78,92,96,102,106,108,110	[[16, 18], [24, 26, 28], [26, 28, 30], [28, 30, 32], [30, 32], [32, 36], [36, 38], [44, 48], [48, 50, 53], [50, 53], [53, 56, 58], [56, 58], [66, 68], [68, 72], [72, 74], [74, 78], [92, 96], [102, 106], [106, 108, 110]]
25	18	1	of	21	98	4	g	14,16,18,21,22,24,26,36,41,48,50,52,72,74,76,84,86,87,92,98,100,102,104,110,112	[[14, 16, 18], [16, 18, 21], [18, 21, 22], [21, 22, 24, 26], [22, 24, 26], [24, 26], [36, 41], [48, 50, 52], [50, 52], [72, 74, 76], [74, 76], [84, 86, 87], [86, 87], [87, 92], [98, 100, 102], [100, 102, 104], [102, 104], [110, 112]]
21	18	1	a	39	96	6	g	16,20,26,28,30,38,39,66,70,72,74,82,84,86,92,94,96,100,106,110,112	[[16, 20], [26, 28, 30], [28, 30], [38, 39], [66, 70], [70, 72, 74], [72, 74], [82, 84, 86], [84, 86], [92, 94, 96], [94, 96], [96, 100], [106, 110], [110, 112]]
11	8	1	mmhmm	38	62	5	f	23,25,31,35,38,47,51,73,77,83,85	[[23, 25], [31, 35], [35, 38], [47, 51], [73, 77], [83, 85]]
12	9	1	to	87	86	5	g	24,28,30,72,74,78,86,87,104,106,108,110	[[24, 28], [28, 30], [72, 74], [74, 78], [86, 87], [104, 106, 108], [106, 108, 110]]
10	8	1	go	119	101	15	g	18,22,24,28,34,38,48,52,118,119	[[18, 22], [22, 24], [24, 28], [34, 38], [48, 52], [118, 119]]
12	9	1	just	21	96	2	g	14,16,21,22,28,30,56,60,100,102,108,110	[[14, 16], [16, 21], [21, 22], [28, 30], [56, 60], [100, 102], [108, 110]]
11	8	1	until	39	100	5	g	14,16,18,22,36,39,86,88,92,112,114	[[14, 16, 18], [16, 18], [18, 22], [36, 39], [86, 88], [88, 92], [112, 114]]
11	4	1	up	39	48	3	g	36,38,39,48,52,53,70,72,76,79,84	[[36, 38, 39], [38, 39], [48, 52, 53], [52, 53], [70, 72], [72, 76], [76, 79], [79, 84]]
6	3	1	at	27	82	2	g	26,27,28,102,104,108	[[26, 27, 28], [27, 28], [102, 104], [104, 108]]
9	6	1	below	97	58	5	g	56,60,96,97,98,100,102,112,114	[[56, 60], [96, 97, 98, 100], [97, 98, 100, 102], [98, 100, 102], [100, 102], [112, 114]]
3	0	1	in	116	2	4	g	115,116,117	[[115, 116, 117]]
2	0	1	uh-huh	10	1	1	f	9,10	[[9, 10]]
3	0	1	well	9	6	1	g	4,9,10	[[4, 9], [9, 10]]
4	2	1	past	53	39	3	g	14,16,52,53	[[14, 16], [52, 53]]
5	2	1	truck	53	18	2	g	40,44,53,56,58	[[40, 44], [53, 56, 58]]
3	1	1	left	7	3	1	g	6,7,9	[[6, 7, 9]]
2	0	1	north	22	1	1	g	21,22	[[21, 22]]
4	2	1	village	117	11	3	g	106,108,116,117	[[106, 108], [116, 117]]
2	0	1	"remote"""	115	3	1	g	112,115	[[112, 115]]
2	0	1	what	41	1	1	g	40,41	[[40, 41]]
