Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	the rope bridge and the waterfall	61	1	1	g	60,61	[[60, 61]]
2	0	5	the right-hand side of the	136	3	1	f	133,136	[[133, 136]]
6	1	3	the fallen pillars	61	24	1	g	56,61,66,76,77,80	[[56, 61], [61, 66], [76, 77, 80]]
2	0	3	side of the	136	3	3	f	133,136	[[133, 136]]
5	1	3	the rope bridge	33	31	1	g	30,33,35,60,61	[[30, 33, 35], [33, 35], [60, 61]]
2	0	3	at the top	105	3	1	f	102,105	[[102, 105]]
2	0	3	the page and	32	5	1	f	27,32	[[27, 32]]
2	0	3	the top of	117	3	1	g	114,117	[[114, 117]]
3	0	3	of the map	8	2	1	f	7,8,9	[[7, 8, 9]]
3	1	3	the right-hand side	134	3	1	f	133,134,136	[[133, 134, 136]]
2	0	3	go over the	115	1	1	g	114,115	[[114, 115]]
2	0	3	straight down and	129	1	1	g	128,129	[[128, 129]]
16	7	2	of the	8	132	1	f	7,8,9,12,23,25,27,29,35,40,44,99,101,133,136,139	[[7, 8, 9, 12], [8, 9, 12], [9, 12], [23, 25, 27], [25, 27, 29], [27, 29], [35, 40], [40, 44], [99, 101], [133, 136], [136, 139]]
6	3	2	the page	32	74	1	g	27,32,86,89,99,101	[[27, 32], [86, 89], [99, 101]]
8	4	2	at the	102	85	6	f	35,39,61,65,102,105,117,120	[[35, 39], [61, 65], [102, 105], [117, 120]]
2	0	2	to the	90	1	1	f	89,90	[[89, 90]]
7	2	2	fallen pillars	61	28	2	g	52,56,61,66,76,77,80	[[52, 56], [56, 61], [61, 66], [76, 77, 80]]
4	1	2	straight up	63	4	1	g	62,63,65,66	[[62, 63, 65, 66]]
6	2	2	rope bridge	33	31	3	g	30,32,33,35,60,61	[[30, 32, 33, 35], [32, 33, 35], [33, 35], [60, 61]]
5	1	2	the top	105	17	1	g	100,102,105,114,117	[[100, 102, 105], [102, 105], [114, 117]]
5	3	2	the mountain	120	11	1	f	115,120,122,124,126	[[115, 120], [120, 122, 124], [122, 124, 126]]
6	2	2	the rope	33	31	2	g	30,32,33,35,60,61	[[30, 32, 33, 35], [32, 33, 35], [33, 35], [60, 61]]
4	2	2	about three	122	23	4	f	99,101,117,122	[[99, 101], [117, 122]]
4	1	2	the waterfall	61	6	2	g	60,61,65,66	[[60, 61, 65], [61, 65, 66]]
4	1	2	over the	114	82	2	f	33,35,114,115	[[33, 35], [114, 115]]
3	1	2	right-hand side	134	3	1	g	133,134,136	[[133, 134, 136]]
2	0	2	yeah okay	95	5	1	f	90,95	[[90, 95]]
2	0	2	now do	100	3	1	f	97,100	[[97, 100]]
2	0	2	right so	35	3	1	g	32,35	[[32, 35]]
2	0	2	and the	61	1	1	g	60,61	[[60, 61]]
2	0	2	mountain and	125	1	1	g	124,125	[[124, 125]]
60	32	1	the	7	139	2	g	0,4,7,8,9,10,12,14,15,17,21,23,25,27,29,30,32,33,35,39,40,44,50,54,56,58,60,61,64,65,66,70,72,74,76,77,78,80,86,89,90,92,97,99,100,101,102,105,110,114,115,117,120,122,124,126,133,134,136,139	[[0, 4], [4, 7, 8, 9], [7, 8, 9, 10, 12], [8, 9, 10, 12], [9, 10, 12, 14], [10, 12, 14, 15], [12, 14, 15, 17], [14, 15, 17], [15, 17], [17, 21], [21, 23, 25], [23, 25, 27], [25, 27, 29, 30], [27, 29, 30, 32], [29, 30, 32, 33], [30, 32, 33, 35], [32, 33, 35], [33, 35], [35, 39, 40], [39, 40, 44], [40, 44], [50, 54], [54, 56, 58], [56, 58, 60, 61], [58, 60, 61], [60, 61, 64, 65], [61, 64, 65, 66], [64, 65, 66], [65, 66, 70], [66, 70], [70, 72, 74], [72, 74, 76, 77], [74, 76, 77, 78], [76, 77, 78, 80], [77, 78, 80], [78, 80], [86, 89, 90], [89, 90, 92], [90, 92], [92, 97], [97, 99, 100, 101, 102], [99, 100, 101, 102], [100, 101, 102, 105], [101, 102, 105], [102, 105], [105, 110], [110, 114, 115], [114, 115, 117], [115, 117, 120], [117, 120, 122], [120, 122, 124], [122, 124, 126], [124, 126], [133, 134, 136], [134, 136, 139]]
31	17	1	yeah	13	129	1	f	12,13,18,22,24,34,37,39,40,47,51,53,65,69,80,81,85,87,90,91,93,95,98,100,104,118,121,123,125,140,141	[[12, 13], [13, 18], [18, 22], [22, 24], [34, 37, 39], [37, 39, 40], [39, 40], [47, 51], [51, 53], [65, 69], [80, 81, 85], [81, 85], [85, 87, 90], [87, 90, 91], [90, 91, 93, 95], [91, 93, 95], [93, 95, 98], [95, 98, 100], [98, 100], [100, 104], [118, 121, 123], [121, 123, 125], [123, 125], [140, 141]]
31	14	1	of	8	132	1	f	7,8,9,12,15,17,23,25,27,29,35,36,39,40,42,44,65,70,74,80,84,86,89,92,99,101,114,117,133,136,139	[[7, 8, 9, 12], [8, 9, 12], [9, 12], [12, 15, 17], [15, 17], [23, 25, 27], [25, 27, 29], [27, 29], [35, 36, 39, 40], [36, 39, 40], [39, 40, 42, 44], [40, 42, 44], [42, 44], [65, 70], [70, 74], [80, 84], [84, 86, 89], [86, 89], [89, 92], [99, 101], [114, 117], [133, 136], [136, 139]]
29	9	1	and	11	119	2	g	10,11,14,27,32,33,35,38,48,50,60,61,64,70,73,76,84,86,89,90,99,101,102,114,117,124,125,128,129	[[10, 11, 14], [11, 14], [27, 32], [32, 33, 35], [33, 35, 38], [35, 38], [48, 50], [60, 61, 64], [61, 64], [70, 73], [73, 76], [84, 86, 89], [86, 89, 90], [89, 90], [99, 101, 102], [101, 102], [114, 117], [124, 125, 128, 129]]
18	7	1	okay	30	118	2	g	25,30,33,36,67,69,73,77,79,90,95,99,102,103,117,118,138,143	[[25, 30], [30, 33], [33, 36], [67, 69], [69, 73], [73, 77], [77, 79], [90, 95], [95, 99], [99, 102, 103], [102, 103], [117, 118], [138, 143]]
19	11	1	to	89	81	1	g	58,62,70,74,76,84,89,90,92,103,106,108,110,114,120,124,133,136,139	[[58, 62], [70, 74], [74, 76], [84, 89], [89, 90, 92], [90, 92], [103, 106, 108], [106, 108, 110], [108, 110], [110, 114], [120, 124], [133, 136], [136, 139]]
18	8	1	up	17	89	2	g	14,17,27,29,32,33,35,62,63,65,66,86,89,90,97,99,101,103	[[14, 17], [27, 29, 32], [29, 32, 33], [32, 33, 35], [33, 35], [62, 63, 65, 66], [63, 65, 66], [65, 66], [86, 89, 90], [89, 90], [97, 99, 101], [99, 101, 103]]
15	8	1	a	9	116	2	g	6,9,10,12,15,20,36,38,40,90,92,96,101,118,122	[[6, 9, 10], [9, 10, 12], [10, 12, 15], [12, 15], [15, 20], [36, 38, 40], [38, 40], [90, 92], [92, 96], [96, 101], [118, 122]]
15	10	1	i	84	124	8	f	15,17,21,23,35,39,83,84,89,97,101,133,136,137,139	[[15, 17], [17, 21], [21, 23], [35, 39], [83, 84], [84, 89], [97, 101], [133, 136, 137], [136, 137, 139]]
12	7	1	so	15	116	1	g	10,15,17,32,33,35,61,65,95,97,124,126	[[10, 15], [15, 17], [32, 33, 35], [33, 35], [61, 65], [95, 97], [124, 126]]
13	6	1	about	25	110	2	g	12,14,25,27,29,32,99,101,102,106,110,117,122	[[12, 14], [25, 27, 29], [27, 29, 32], [29, 32], [99, 101, 102], [101, 102, 106], [102, 106], [106, 110], [117, 122]]
11	6	1	right	35	110	3	g	32,35,39,58,61,95,97,99,137,139,142	[[32, 35], [35, 39], [58, 61], [95, 97, 99], [97, 99], [137, 139, 142]]
11	5	1	have	1	101	1	g	0,1,2,15,20,38,40,48,52,100,101	[[0, 1, 2], [1, 2], [15, 20], [38, 40], [48, 52], [100, 101]]
11	3	1	do	21	113	1	g	20,21,38,40,82,83,88,97,100,130,133	[[20, 21], [38, 40], [82, 83], [83, 88], [97, 100], [130, 133]]
5	3	1	uh-huh	62	25	1	f	37,41,45,57,62	[[37, 41], [41, 45], [57, 62]]
