f:	west and then down south
M:	uh-huh
f:	the map all right
M:	and then go down southwest
f:	mmhmm
M:	to the top of the mountain
f:	the very end of the map
M:	the end of a telephone box
f:	mmhmm
M:	go about an inch further inch further than that and draw a line straight down
f:	mmhmm
M:	until you're about an inch from the side of the page and then go straight up northwards
f:	not in that corner
M:	right okay go about two centimetres to the left
f:	fssss over a bit
M:	"!!!'!!2!!222!!226!!456!!332!!4!!8!!6!!7!!88!!mm!!okay!!right!!now!!u!!i!!""!!"
f:	mmhmm
M:	until you're above you're below the collapsed shelter but you're still in the middle of the map
f:	alright
M:	okay then you go straight along to your right
f:	alright
M:	okay
f:	uh-huh
M:	right go about two and a half inches directly west
f:	then south
M:	southwest
f:	right
M:	okay and then we're going to go straight up to the old lighthouse
f:	mmhmm
M:	right and you're going to come up and you'll have a carved wooden pole
f:	mmhmm
M:	ehm to the right of the east you have a remote village but you don't have a cobbled street the cobbled path is to the left of the remote village and you want the cobbling to go to the east not the savana
f:	mmhmm
M:	and go along to the left past the site of a plane crash
f:	mmhmm
M:	"!!!'!!!'!!:'!!""!!8!!88!!2!!4!!6!!7!!89!!okay!!mm!!i!!s!!"
f:	i'm going north
M:	you're going up and over the top of the slate mountain
f:	they're over a bit
M:	right
f:	they're over to the west a bit
M:	well you should be just about half an inch off the end of the page now
f:	right
M:	okay then go straight up and cut in down along the side of the white mountain
f:	right so i'm going above them
M:	you're going above above them and then you turn to the east
f:	right
M:	so i'm now underneath the antelopes
f:	right i'll go up to them
M:	uh-huh and then turn to your right
f:	underneath them
M:	uh-huh
f:	south
M:	oh no i'm going to go past them
f:	mmhmm underneath the elephants
M:	"!!!'!!!'!!2018!!2019!!2020!! 2018!!2017!! 2017!!there!!""!!4!!8!!7!!6!!72!!76!!ok!!right!!i!!mm!!u!!"
f:	mmhmm it's up a bit
M:	right go up round the top of that
f:	mmhmm
M:	until you're about three centimetres from the top of the page and that's the finish
f:	past the top of it
M:	uh-huh
f:	right
M:	right okay
f:	no
M:	no right go right about three centimetres
f:	to the no
M:	right well see where the bottom line of the lake goes like that
f:	no
M:	"!!!'!!!'!!""!!':!!mm!!u!!you!!'t!!there!!"
f:	mm they're over to the east of the mountain
M:	uh-huh
f:	no beside this no
M:	no
f:	right over to the east again
M:	uh-huh
f:	level with the bottom of the lake
M:	yeah
f:	alright
M:	and then curve round to the left just a wee curve and then straight down about an inch and a half and then back across the page
f:	i'm i'm going to hit the round rocks no
M:	no
f:	right
M:	right okay
f:	up above it
M:	no you want you want me to go up above the the lake and round it
f:	something like circle right round it
M:	yeah
f:	uh-huh
M:	right go to your right about three centimetres
f:	right up so i'm sitting just above the antelopes
M:	yeah
f:	right
M:	and then go up
f:	well i havenae
M:	"!!!'!!!'!! rem!!right!!!!!!.!!!!""!! assad!!mm!!.!!okay!!i!!r!!u!!s!!8!!7!!"
f:	right okay
M:	so you go to the right and then you go down
f:	to the east or the west
M:	well just go to the east and then go to about the middle of the page in between the antelope and the antellopes
f:	right
M:	"!!!'!!!'!!""!!8!!7!!4!!88!!"
f:	mmhmm
M:	and then
f:	mmhmm
M:	right ehm and go up the left-hand side of them
f:	just past the antelopes it's finished
M:	right
f:	okay
M:	right you've got the start point
