Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	at the bottom of the	166	162	1	M	5, 166
3	1	4	the bottom of the	92	162	1	M	5, 92, 166
5	5	3	side of the	103	95	1	g	86, 103, 134, 150, 180
5	5	3	to the left	149	175	3	g	0, 46, 96, 149, 174
5	5	3	you have a	70	177	1	M	25, 70, 73, 82, 201
5	5	3	you know what	104	203	1	M	1, 104, 128, 148, 203
4	1	3	the bottom of	64	162	1	M	5, 64, 92, 166
3	1	3	at the bottom	192	188	1	M	5, 166, 192
3	3	3	go to the	169	112	2	g	58, 92, 169
2	2	3	do you see	170	130	1	M	41, 170
2	2	3	go from the	189	114	1	g	76, 189
2	2	3	i don't know	53	34	1	g	20, 53
2	2	3	i want you	32	16	1	M	17, 32
2	2	3	in the way	179	36	1	g	144, 179
2	2	3	not to the	193	104	1	g	90, 193
2	2	3	the end of	113	56	1	g	58, 113
2	2	3	to the bottom	189	98	1	g	92, 189
2	2	3	up to the	138	82	1	M	57, 138
2	2	3	want to go	135	60	1	g	76, 135
2	2	3	you do that	147	96	1	g	52, 147
2	2	3	you know the	134	74	1	M	61, 134
18	10	2	of the	5	193	1	g	0, 5, 58, 64, 86, 92, 94, 96, 101, 103, 126, 134, 145, 150, 166, 169, 180, 192
18	5	2	to the	57	194	3	g	0, 32, 46, 57, 58, 86, 90, 92, 96, 101, 126, 138, 149, 169, 174, 180, 189, 193
14	12	2	do you	41	164	1	g	38, 41, 70, 82, 99, 111, 133, 147, 167, 170, 177, 182, 189, 201
12	5	2	you know	46	203	1	M	1, 46, 60, 61, 100, 104, 128, 134, 148, 197, 201, 203
9	9	2	and then	149	183	4	g	18, 38, 56, 94, 149, 158, 166, 194, 200
9	9	2	have you	197	152	8	g	46, 48, 68, 90, 108, 152, 158, 176, 197
8	3	2	you have	38	177	1	M	25, 38, 70, 73, 82, 163, 182, 201
7	5	2	from the	60	154	1	M	51, 60, 76, 86, 100, 189, 204
7	2	2	have a	70	199	3	M	3, 25, 67, 70, 73, 82, 201
7	5	2	in the	144	162	4	M	21, 95, 109, 139, 144, 179, 182
7	7	2	the top	130	103	2	M	93, 101, 130, 169, 182, 189, 195
6	3	2	at the	94	192	1	M	5, 94, 130, 166, 192, 196
6	4	2	do that	52	153	1	M	9, 52, 65, 83, 147, 161
6	1	2	know what	104	203	2	M	1, 53, 104, 128, 148, 203
6	1	2	side of	130	95	1	g	86, 103, 130, 134, 150, 180
5	5	2	i'm not	86	135	2	M	3, 69, 86, 117, 137
5	5	2	the map	92	157	2	M	1, 7, 92, 153, 157
5	3	2	the way	144	129	2	M	51, 107, 144, 145, 179
5	3	2	to go	76	125	2	M	47, 63, 76, 135, 171
5	5	2	under the	100	165	1	M	31, 100, 116, 190, 195
4	2	2	don't know	20	128	1	M	9, 20, 53, 136
4	2	2	go to	169	152	3	g	18, 58, 92, 169
4	4	2	going to	86	135	2	M	45, 59, 86, 179
4	2	2	i don't	39	77	1	g	20, 39, 53, 96
4	4	2	i mean	177	82	3	g	96, 104, 128, 177
4	2	2	i want	71	119	1	M	17, 32, 71, 135
4	4	2	the right	77	146	1	g	32, 77, 86, 177
4	2	2	want to	76	78	1	M	71, 76, 135, 148
4	4	2	with the	157	114	3	g	44, 60, 64, 157
4	4	2	you go	189	139	1	g	58, 189, 192, 196
4	2	2	you see	41	171	2	g	0, 32, 41, 170
3	3	2	above the	30	56	1	M	5, 30, 60
3	3	2	and just	81	77	1	g	58, 81, 134
3	3	2	go up	196	140	2	M	57, 63, 196
3	3	2	is the	100	66	1	M	79, 100, 144
3	3	2	of it	113	143	1	g	32, 113, 174
3	3	2	see a	170	134	2	M	37, 115, 170
3	3	2	see the	122	89	1	M	71, 122, 159
3	3	2	the fort	38	120	1	M	27, 38, 146
3	3	2	the rift	76	89	1	M	51, 76, 139
3	3	2	to be	179	120	2	g	60, 148, 179
3	3	2	you don't	183	112	2	g	72, 92, 183
3	3	2	you want	76	102	1	M	47, 76, 148
2	2	2	a bit	202	114	1	M	89, 202
2	2	2	a good	174	160	1	M	15, 174
2	2	2	a rocket	201	156	1	g	46, 201
2	2	2	and down	154	64	1	M	91, 154
2	2	2	and the	113	76	1	g	38, 113
2	2	2	are you	116	20	1	M	97, 116
2	2	2	but not	193	94	1	g	100, 193
2	2	2	got the	48	42	1	M	7, 48
2	2	2	have to	171	112	1	g	60, 171
2	2	2	just the	134	28	1	M	107, 134
2	2	2	like that	81	50	1	g	32, 81
2	2	2	of up	138	48	1	M	91, 138
2	2	2	okay but	60	44	1	M	17, 60
2	2	2	on my	180	152	1	M	29, 180
2	2	2	right now	89	8	1	g	82, 89
2	2	2	the bakery	60	30	1	M	31, 60
2	2	2	the concealed	173	174	1	g	0, 173
2	2	2	the forest	156	96	1	M	61, 156
2	2	2	turn right	119	38	1	g	82, 119
2	2	2	wanna go	99	28	1	g	72, 99
81	30	1	the	5	205	1	g	0, 1, 5, 7, 20, 21, 27, 30, 31, 32, 33, 35, 38, 44, 46, 48, 50, 51, 57, 58, 60, 61, 62, 64, 71, 72, 76, 77, 79, 80, 86, 88, 90, 92, 93, 94, 95, 96, 98, 100, 101, 103, 107, 109, 113, 114, 116, 122, 126, 130, 134, 138, 139, 140, 144, 145, 146, 148, 149, 150, 153, 156, 157, 159, 166, 169, 173, 174, 177, 179, 180, 182, 186, 189, 190, 192, 193, 194, 195, 196, 204
63	20	1	you	13	204	1	g	0, 1, 13, 16, 17, 18, 20, 25, 32, 38, 41, 43, 46, 47, 48, 51, 52, 57, 58, 60, 61, 64, 68, 70, 72, 73, 76, 82, 90, 92, 97, 99, 100, 101, 104, 108, 111, 116, 121, 128, 133, 134, 147, 148, 149, 152, 153, 158, 159, 163, 167, 170, 176, 177, 182, 183, 186, 189, 192, 196, 197, 201, 203
39	10	1	to	9	194	1	g	0, 9, 11, 12, 18, 32, 45, 46, 47, 57, 58, 59, 60, 62, 63, 64, 69, 71, 76, 86, 88, 90, 92, 96, 101, 126, 134, 135, 138, 148, 149, 169, 171, 174, 179, 180, 186, 189, 193
38	33	1	right	7	191	2	g	0, 2, 7, 16, 32, 40, 48, 56, 62, 69, 72, 76, 77, 80, 82, 86, 89, 98, 100, 109, 116, 119, 122, 130, 132, 134, 146, 147, 148, 152, 155, 160, 167, 177, 178, 180, 189, 190
32	18	1	a	46	200	4	M	3, 15, 25, 37, 46, 64, 67, 68, 70, 73, 76, 82, 86, 89, 91, 100, 108, 115, 126, 129, 145, 148, 152, 170, 174, 176, 178, 180, 187, 197, 201, 202
32	18	1	and	16	190	1	M	11, 16, 18, 21, 38, 44, 47, 56, 58, 64, 70, 81, 86, 88, 91, 94, 98, 101, 113, 120, 125, 126, 134, 146, 148, 149, 154, 158, 166, 167, 194, 200
29	19	1	i	20	191	4	M	1, 3, 13, 17, 20, 32, 37, 39, 53, 60, 65, 67, 71, 75, 83, 86, 87, 96, 104, 105, 115, 128, 131, 135, 148, 171, 177, 181, 191
28	6	1	of	62	193	1	g	0, 5, 32, 58, 62, 64, 86, 91, 92, 94, 96, 101, 103, 108, 113, 126, 130, 134, 138, 145, 148, 150, 166, 169, 174, 178, 180, 192
24	3	1	have	116	199	2	M	3, 25, 38, 46, 48, 60, 67, 68, 70, 73, 82, 90, 108, 116, 123, 152, 158, 163, 171, 176, 181, 182, 197, 201
24	22	1	just	18	180	2	M	7, 13, 18, 21, 30, 32, 34, 58, 64, 81, 89, 94, 107, 116, 126, 130, 134, 137, 139, 156, 168, 179, 185, 186
23	21	1	it	12	196	1	M	9, 12, 13, 18, 26, 32, 34, 41, 43, 51, 58, 60, 107, 113, 130, 134, 136, 137, 153, 174, 180, 183, 204
22	7	1	go	23	179	1	g	18, 23, 38, 46, 47, 57, 58, 63, 72, 76, 92, 99, 135, 149, 150, 169, 171, 189, 192, 194, 195, 196
22	22	1	no	85	185	6	g	10, 24, 28, 42, 68, 84, 85, 92, 96, 102, 106, 112, 117, 120, 123, 144, 168, 179, 180, 181, 186, 194
20	4	1	do	65	193	1	M	9, 38, 41, 52, 65, 69, 70, 82, 83, 99, 111, 133, 147, 161, 167, 170, 177, 182, 189, 201
20	12	1	that	12	187	1	M	9, 12, 18, 32, 52, 53, 58, 62, 65, 72, 81, 83, 100, 110, 137, 147, 154, 161, 168, 195
18	3	1	know	20	203	2	M	1, 9, 20, 46, 49, 53, 60, 61, 87, 100, 104, 128, 134, 136, 148, 197, 201, 203
18	13	1	left	11	190	1	g	0, 11, 18, 24, 29, 46, 58, 77, 96, 103, 120, 142, 149, 162, 174, 175, 182, 189
18	18	1	you're	18	181	1	M	15, 18, 20, 58, 63, 77, 81, 86, 94, 130, 148, 153, 166, 178, 190, 192, 194, 195
17	14	1	is	1	205	1	g	0, 1, 5, 27, 44, 58, 62, 79, 86, 93, 98, 100, 134, 144, 165, 195, 204
17	10	1	not	86	197	6	M	3, 9, 15, 45, 63, 69, 86, 90, 96, 100, 117, 135, 137, 139, 153, 193, 199
16	15	1	down	91	179	10	g	16, 32, 36, 38, 60, 62, 64, 76, 86, 90, 91, 120, 148, 154, 192, 194
16	7	1	see	51	192	2	g	0, 32, 37, 41, 51, 62, 71, 75, 76, 98, 115, 122, 153, 159, 170, 191
15	14	1	okay	17	197	1	g	0, 17, 19, 32, 48, 60, 72, 74, 82, 124, 149, 154, 180, 190, 196
14	9	1	up	20	192	1	M	11, 20, 57, 60, 63, 77, 91, 100, 138, 146, 166, 194, 196, 202
14	14	1	yeah	49	185	4	g	6, 8, 12, 44, 49, 104, 127, 136, 138, 146, 182, 184, 187, 190
13	6	1	in	44	162	1	M	21, 44, 46, 56, 60, 76, 81, 95, 109, 139, 144, 179, 182
13	5	1	then	19	185	2	g	16, 18, 19, 38, 40, 56, 64, 94, 149, 158, 166, 194, 200
12	8	1	but	60	193	5	M	1, 9, 17, 43, 57, 60, 77, 86, 100, 171, 187, 193
12	10	1	got	14	190	1	M	7, 14, 46, 48, 68, 76, 106, 108, 152, 158, 176, 196
12	12	1	so	39	178	1	g	18, 39, 46, 52, 58, 86, 100, 130, 139, 178, 192, 195
12	6	1	what	104	203	4	M	1, 53, 69, 79, 104, 108, 111, 128, 133, 148, 195, 203
11	11	1	about	151	181	7	g	20, 22, 30, 64, 86, 96, 126, 151, 156, 186, 200
11	2	1	don't	143	178	1	M	9, 20, 39, 53, 72, 92, 96, 136, 143, 183, 186
11	11	1	how	36	193	2	M	9, 13, 36, 41, 65, 83, 147, 165, 167, 189, 201
10	4	1	side	86	142	1	M	55, 86, 103, 130, 134, 150, 155, 177, 180, 196
